time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2001-03-03 20:31:00 UTC,983651460,23044,EL PASO INTL AP,TX,EL PASO,29,44,31.8111,-106.3758
2001-03-03 20:32:00 UTC,983651520,23044,EL PASO INTL AP,TX,EL PASO,36,46,31.8111,-106.3758
2001-03-03 20:33:00 UTC,983651580,23044,EL PASO INTL AP,TX,EL PASO,45,54,31.8111,-106.3758
2001-03-03 20:34:00 UTC,983651640,23044,EL PASO INTL AP,TX,EL PASO,45,52,31.8111,-106.3758
2001-03-04 00:17:00 UTC,983665020,13899,PENSACOLA REGIONAL AP,FL,ESCAMBIA,32,40,30.4781,-87.1869
2001-03-04 06:54:00 UTC,983688840,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,34,41,55.2067,-162.7217
2001-03-04 06:55:00 UTC,983688900,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,41,55.2067,-162.7217
2001-03-04 07:00:00 UTC,983689200,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,40,55.2067,-162.7217
2001-03-04 07:02:00 UTC,983689320,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2067,-162.7217
2001-03-04 07:03:00 UTC,983689380,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,44,55.2067,-162.7217
2001-03-04 07:10:00 UTC,983689800,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,32,41,55.2067,-162.7217
2001-03-04 07:11:00 UTC,983689860,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,50,55.2067,-162.7217
2001-03-04 07:12:00 UTC,983689920,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,40,43,55.2067,-162.7217
2001-03-04 07:14:00 UTC,983690040,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,41,55.2067,-162.7217
2001-03-04 07:15:00 UTC,983690100,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,45,55.2067,-162.7217
2001-03-04 07:16:00 UTC,983690160,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,40,46,55.2067,-162.7217
2001-03-04 07:17:00 UTC,983690220,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,42,50,55.2067,-162.7217
2001-03-04 07:18:00 UTC,983690280,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,42,49,55.2067,-162.7217
2001-03-04 07:19:00 UTC,983690340,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,45,55.2067,-162.7217
2001-03-04 07:20:00 UTC,983690400,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,40,55.2067,-162.7217
2001-03-04 07:29:00 UTC,983690940,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,32,41,55.2067,-162.7217
2001-03-04 07:30:00 UTC,983691000,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,43,55.2067,-162.7217
2001-03-04 07:31:00 UTC,983691060,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,40,55.2067,-162.7217
2001-03-04 07:32:00 UTC,983691120,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,46,55.2067,-162.7217
2001-03-04 07:33:00 UTC,983691180,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,42,55.2067,-162.7217
2001-03-04 07:34:00 UTC,983691240,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,43,55.2067,-162.7217
2001-03-04 07:35:00 UTC,983691300,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,42,55.2067,-162.7217
2001-03-04 07:36:00 UTC,983691360,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,48,55.2067,-162.7217
2001-03-04 07:37:00 UTC,983691420,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,43,55.2067,-162.7217
2001-03-04 07:38:00 UTC,983691480,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,39,44,55.2067,-162.7217
2001-03-04 07:39:00 UTC,983691540,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,43,55.2067,-162.7217
2001-03-04 07:40:00 UTC,983691600,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,46,55.2067,-162.7217
2001-03-04 07:43:00 UTC,983691780,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,42,55.2067,-162.7217
2001-03-04 07:47:00 UTC,983692020,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,31,43,55.2067,-162.7217
2001-03-04 07:53:00 UTC,983692380,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2067,-162.7217
2001-03-04 07:54:00 UTC,983692440,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2067,-162.7217
2001-03-04 07:56:00 UTC,983692560,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,34,43,55.2067,-162.7217
2001-03-04 07:59:00 UTC,983692740,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2067,-162.7217
2001-03-04 08:00:00 UTC,983692800,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,40,55.2067,-162.7217
2001-03-04 08:01:00 UTC,983692860,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,42,55.2067,-162.7217
2001-03-04 08:02:00 UTC,983692920,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,41,55.2067,-162.7217
2001-03-04 08:05:00 UTC,983693100,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,41,55.2067,-162.7217
2001-03-04 08:06:00 UTC,983693160,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,45,55.2067,-162.7217
2001-03-04 08:07:00 UTC,983693220,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,43,55.2067,-162.7217
2001-03-04 08:08:00 UTC,983693280,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,43,55.2067,-162.7217
2001-03-04 08:09:00 UTC,983693340,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,39,43,55.2067,-162.7217
2001-03-04 08:10:00 UTC,983693400,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,40,45,55.2067,-162.7217
2001-03-04 08:11:00 UTC,983693460,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,39,44,55.2067,-162.7217
2001-03-04 08:13:00 UTC,983693580,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,42,55.2067,-162.7217
2001-03-04 08:14:00 UTC,983693640,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,41,55.2067,-162.7217
2001-03-04 08:15:00 UTC,983693700,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,41,55.2067,-162.7217
2001-03-04 08:20:00 UTC,983694000,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,46,55.2067,-162.7217
2001-03-04 08:22:00 UTC,983694120,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,44,55.2067,-162.7217
2001-03-04 08:23:00 UTC,983694180,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,38,44,55.2067,-162.7217
2001-03-04 08:26:00 UTC,983694360,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,34,43,55.2067,-162.7217
2001-03-04 08:27:00 UTC,983694420,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,41,55.2067,-162.7217
2001-03-04 08:28:00 UTC,983694480,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,37,46,55.2067,-162.7217
2001-03-04 08:29:00 UTC,983694540,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,41,55.2067,-162.7217
2001-03-04 08:30:00 UTC,983694600,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,36,43,55.2067,-162.7217
