convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2020-07-31,18474,54779,41.0093,-74.7363,420
2020-08-01,18475,54779,41.0093,-74.7363,1415
2020-08-02,18476,54779,41.0093,-74.7363,1435
2020-08-03,18477,54779,41.0093,-74.7363,1405
2020-08-04,18478,54779,41.0093,-74.7363,1405
2020-08-05,18479,54779,41.0093,-74.7363,1416
2020-08-06,18480,54779,41.0093,-74.7363,1378
2020-08-07,18481,54779,41.0093,-74.7363,1440
2020-08-08,18482,54779,41.0093,-74.7363,1440
2020-08-09,18483,54779,41.0093,-74.7363,1431
2020-08-10,18484,54779,41.0093,-74.7363,1440
2020-08-11,18485,54779,41.0093,-74.7363,1413
2020-08-12,18486,54779,41.0093,-74.7363,1435
2020-08-13,18487,54779,41.0093,-74.7363,1258
2020-08-14,18488,54779,41.0093,-74.7363,1435
2020-08-15,18489,54779,41.0093,-74.7363,1436
2020-08-16,18490,54779,41.0093,-74.7363,1428
2020-08-17,18491,54779,41.0093,-74.7363,1042
2020-08-19,18493,54779,41.0093,-74.7363,594
2020-08-20,18494,54779,41.0093,-74.7363,1368
2020-08-21,18495,54779,41.0093,-74.7363,1424
2020-08-22,18496,54779,41.0093,-74.7363,1427
2020-08-23,18497,54779,41.0093,-74.7363,1427
2020-08-24,18498,54779,41.0093,-74.7363,1431
2020-08-25,18499,54779,41.0093,-74.7363,1402
2020-08-26,18500,54779,41.0093,-74.7363,1416
2020-08-27,18501,54779,41.0093,-74.7363,1430
2020-08-28,18502,54779,41.0093,-74.7363,1435
2020-08-29,18503,54779,41.0093,-74.7363,1374
2020-08-30,18504,54779,41.0093,-74.7363,1416
2020-08-31,18505,54779,41.0093,-74.7363,1016
2020-07-31,18474,63871,30.8458,-85.6014,360
2020-08-01,18475,63871,30.8458,-85.6014,1440
2020-08-02,18476,63871,30.8458,-85.6014,1436
2020-08-03,18477,63871,30.8458,-85.6014,1440
2020-08-04,18478,63871,30.8458,-85.6014,1435
2020-08-05,18479,63871,30.8458,-85.6014,1440
2020-08-06,18480,63871,30.8458,-85.6014,1366
2020-08-07,18481,63871,30.8458,-85.6014,1418
2020-08-08,18482,63871,30.8458,-85.6014,1423
2020-08-09,18483,63871,30.8458,-85.6014,1440
2020-08-10,18484,63871,30.8458,-85.6014,1432
2020-08-11,18485,63871,30.8458,-85.6014,1429
2020-08-12,18486,63871,30.8458,-85.6014,1105
2020-08-13,18487,63871,30.8458,-85.6014,958
2020-08-14,18488,63871,30.8458,-85.6014,1436
2020-08-15,18489,63871,30.8458,-85.6014,1423
2020-08-16,18490,63871,30.8458,-85.6014,1435
2020-08-17,18491,63871,30.8458,-85.6014,129
2020-08-19,18493,63871,30.8458,-85.6014,596
2020-08-20,18494,63871,30.8458,-85.6014,910
2020-08-21,18495,63871,30.8458,-85.6014,913
