time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2003-05-01 18:46:00 UTC,1051814760,93817,EVANSVILLE REGIONAL AP,IN,VANDERBURGH,33,42,38.0431,-87.5203
2003-05-01 18:47:00 UTC,1051814820,93817,EVANSVILLE REGIONAL AP,IN,VANDERBURGH,37,42,38.0431,-87.5203
2003-05-01 20:00:00 UTC,1051819200,03860,HUNTINGTON TRI STATE AP,WV,WAYNE,27,49,38.365,-82.555
2003-05-01 21:11:00 UTC,1051823460,93805,TALLAHASSEE REGIONAL AP,FL,LEON,28,43,30.3931,-84.3533
2003-05-01 21:11:00 UTC,1051823460,93821,LOUISVILLE STANDIFORD FIELD,KY,JEFFERSON,31,40,38.1772,-85.7297
2003-05-01 21:12:00 UTC,1051823520,93805,TALLAHASSEE REGIONAL AP,FL,LEON,34,41,30.3931,-84.3533
2003-05-02 20:06:00 UTC,1051905960,03870,GREENVILLE SPARTANBURG AP,SC,SPARTANBURG,33,50,34.8847,-82.2239
2003-05-03 00:27:00 UTC,1051921620,13874,ATLANTA HARTSFIELD INTL AP,GA,FULTON,31,46,33.6301,-84.4418
2003-05-03 00:28:00 UTC,1051921680,13874,ATLANTA HARTSFIELD INTL AP,GA,FULTON,38,45,33.6301,-84.4418
2003-05-03 00:29:00 UTC,1051921740,13874,ATLANTA HARTSFIELD INTL AP,GA,FULTON,40,48,33.6301,-84.4418
2003-05-03 00:30:00 UTC,1051921800,13874,ATLANTA HARTSFIELD INTL AP,GA,FULTON,40,50,33.6301,-84.4418
2003-05-03 00:31:00 UTC,1051921860,13874,ATLANTA HARTSFIELD INTL AP,GA,FULTON,38,41,33.6301,-84.4418
2003-05-03 00:32:00 UTC,1051921920,13874,ATLANTA HARTSFIELD INTL AP,GA,FULTON,35,43,33.6301,-84.4418
2003-05-03 01:11:00 UTC,1051924260,13959,WACO REGIONAL AP,TX,MCLENNAN,28,50,31.6114,-97.2286
2003-05-03 01:12:00 UTC,1051924320,13959,WACO REGIONAL AP,TX,MCLENNAN,30,48,31.6114,-97.2286
2003-05-03 02:01:00 UTC,1051927260,03813,MACON MIDDLE GA REGIONAL AP,GA,BIBB,20,43,32.6847,-83.6528
2003-05-03 02:03:00 UTC,1051927380,03813,MACON MIDDLE GA REGIONAL AP,GA,BIBB,33,40,32.6847,-83.6528
2003-05-03 02:04:00 UTC,1051927440,03813,MACON MIDDLE GA REGIONAL AP,GA,BIBB,34,42,32.6847,-83.6528
2003-05-05 18:42:00 UTC,1052160120,14860,ERIE INTERNATIONAL AP,PA,ERIE,25,41,42.08,-80.1825
2003-05-05 20:44:00 UTC,1052167440,14847,SAULT STE MARIE SANDERSON FIELD,MI,CHIPPEWA,23,41,46.4794,-84.3572
2003-05-06 00:17:00 UTC,1052180220,93862,TUPELO REGIONAL AP,MS,LEE,28,40,34.2664,-88.7714
2003-05-06 23:35:00 UTC,1052264100,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,33,48,37.2398,-93.3901
2003-05-06 23:36:00 UTC,1052264160,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,40,55,37.2398,-93.3901
2003-05-06 23:37:00 UTC,1052264220,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,43,47,37.2398,-93.3901
2003-05-06 23:38:00 UTC,1052264280,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,41,46,37.2398,-93.3901
2003-05-06 23:39:00 UTC,1052264340,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,39,45,37.2398,-93.3901
2003-05-06 23:40:00 UTC,1052264400,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,37,43,37.2398,-93.3901
2003-05-06 23:42:00 UTC,1052264520,13995,SPRINGFIELD REGIONAL AP,MO,GREENE,32,42,37.2398,-93.3901
2003-05-07 00:25:00 UTC,1052267100,03945,COLUMBIA REGIONAL AP,MO,BOONE,26,42,38.8169,-92.2183
2003-05-07 09:50:00 UTC,1052301000,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2208,-162.7278
2003-05-07 09:51:00 UTC,1052301060,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,35,41,55.2208,-162.7278
2003-05-07 10:01:00 UTC,1052301660,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,32,40,55.2208,-162.7278
2003-05-07 10:11:00 UTC,1052302260,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2208,-162.7278
2003-05-07 10:21:00 UTC,1052302860,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2208,-162.7278
2003-05-07 10:38:00 UTC,1052303880,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,31,40,55.2208,-162.7278
2003-05-07 10:46:00 UTC,1052304360,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,32,40,55.2208,-162.7278
2003-05-07 11:01:00 UTC,1052305260,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,34,42,55.2208,-162.7278
2003-05-07 11:21:00 UTC,1052306460,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,32,41,55.2208,-162.7278
2003-05-07 11:22:00 UTC,1052306520,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,34,40,55.2208,-162.7278
2003-05-07 11:31:00 UTC,1052307060,25624,COLD BAY AP,AK,ALEUTIANS EAST BOROUGH,33,40,55.2208,-162.7278
2003-05-08 00:37:00 UTC,1052354220,24018,CHEYENNE MUNICIPAL AP,WY,LARAMIE,31,42,41.15,-104.8167
2003-05-08 00:45:00 UTC,1052354700,24018,CHEYENNE MUNICIPAL AP,WY,LARAMIE,34,40,41.15,-104.8167
2003-05-08 00:48:00 UTC,1052354880,24018,CHEYENNE MUNICIPAL AP,WY,LARAMIE,34,41,41.15,-104.8167
2003-05-08 07:57:00 UTC,1052380620,13748,WILMINGTON INTL AP,NC,NEW HANOVER,20,40,34.2675,-77.8997
2003-05-08 07:58:00 UTC,1052380680,13748,WILMINGTON INTL AP,NC,NEW HANOVER,28,62,34.2675,-77.8997
2003-05-08 08:13:00 UTC,1052381580,13748,WILMINGTON INTL AP,NC,NEW HANOVER,26,47,34.2675,-77.8997
2003-05-08 19:08:00 UTC,1052420880,23042,LUBBOCK INTERNATIONAL AP,TX,LUBBOCK,29,42,33.6656,-101.8231
2003-05-08 19:09:00 UTC,1052420940,23042,LUBBOCK INTERNATIONAL AP,TX,LUBBOCK,34,40,33.6656,-101.8231
2003-05-08 19:15:00 UTC,1052421300,23061,ALAMOSA SAN LUIS VALLEY REGIONAL AP,CO,ALAMOSA,34,40,37.4389,-105.8614
2003-05-08 19:47:00 UTC,1052423220,23061,ALAMOSA SAN LUIS VALLEY REGIONAL AP,CO,ALAMOSA,34,40,37.4389,-105.8614
2003-05-08 19:58:00 UTC,1052423880,23042,LUBBOCK INTERNATIONAL AP,TX,LUBBOCK,32,40,33.6656,-101.8231
2003-05-08 20:56:00 UTC,1052427360,23061,ALAMOSA SAN LUIS VALLEY REGIONAL AP,CO,ALAMOSA,34,42,37.4389,-105.8614
2003-05-08 20:57:00 UTC,1052427420,23061,ALAMOSA SAN LUIS VALLEY REGIONAL AP,CO,ALAMOSA,34,40,37.4389,-105.8614
2003-05-08 21:06:00 UTC,1052427960,13985,DODGE CITY REGIONAL AP,KS,FORD,34,42,37.7686,-99.9678
2003-05-08 21:06:00 UTC,1052427960,23065,GOODLAND RENNER FIELD,KS,SHERMAN,28,42,39.3706,-101.6986
2003-05-08 21:07:00 UTC,1052428020,13985,DODGE CITY REGIONAL AP,KS,FORD,35,40,37.7686,-99.9678
2003-05-08 21:07:00 UTC,1052428020,23065,GOODLAND RENNER FIELD,KS,SHERMAN,35,41,39.3706,-101.6986
2003-05-08 21:08:00 UTC,1052428080,23065,GOODLAND RENNER FIELD,KS,SHERMAN,35,44,39.3706,-101.6986
2003-05-08 21:10:00 UTC,1052428200,23065,GOODLAND RENNER FIELD,KS,SHERMAN,34,45,39.3706,-101.6986
2003-05-08 21:11:00 UTC,1052428260,23065,GOODLAND RENNER FIELD,KS,SHERMAN,36,44,39.3706,-101.6986
2003-05-08 21:14:00 UTC,1052428440,23065,GOODLAND RENNER FIELD,KS,SHERMAN,35,42,39.3706,-101.6986
2003-05-08 21:15:00 UTC,1052428500,23065,GOODLAND RENNER FIELD,KS,SHERMAN,36,42,39.3706,-101.6986
2003-05-08 21:16:00 UTC,1052428560,23065,GOODLAND RENNER FIELD,KS,SHERMAN,36,40,39.3706,-101.6986
2003-05-08 21:17:00 UTC,1052428620,23065,GOODLAND RENNER FIELD,KS,SHERMAN,38,44,39.3706,-101.6986
2003-05-08 21:18:00 UTC,1052428680,23065,GOODLAND RENNER FIELD,KS,SHERMAN,39,42,39.3706,-101.6986
2003-05-08 21:20:00 UTC,1052428800,23065,GOODLAND RENNER FIELD,KS,SHERMAN,34,41,39.3706,-101.6986
