time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2008-09-01 08:46:00 UTC,1220258760,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,31,41,29.9933,-90.2511
2008-09-01 08:55:00 UTC,1220259300,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,30,40,29.9933,-90.2511
2008-09-01 09:07:00 UTC,1220260020,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,29,40,29.9933,-90.2511
2008-09-01 09:14:00 UTC,1220260440,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,29,41,29.9933,-90.2511
2008-09-01 09:18:00 UTC,1220260680,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,29,41,29.9933,-90.2511
2008-09-01 09:19:00 UTC,1220260740,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,33,42,29.9933,-90.2511
2008-09-01 09:24:00 UTC,1220261040,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,29,40,29.9933,-90.2511
2008-09-01 09:28:00 UTC,1220261280,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,30,46,29.8167,-90.0167
2008-09-01 09:30:00 UTC,1220261400,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,31,40,29.8167,-90.0167
2008-09-01 09:40:00 UTC,1220262000,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,18,42,60.785,-148.8389
2008-09-01 09:41:00 UTC,1220262060,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,32,40,29.9933,-90.2511
2008-09-01 09:45:00 UTC,1220262300,03855,PENSACOLA FOREST SHERMAN NAS,FL,ESCAMBIA,29,47,30.35,-87.3167
2008-09-01 09:47:00 UTC,1220262420,03855,PENSACOLA FOREST SHERMAN NAS,FL,ESCAMBIA,29,41,30.35,-87.3167
2008-09-01 09:49:00 UTC,1220262540,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,28,44,29.8167,-90.0167
2008-09-01 09:50:00 UTC,1220262600,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,31,40,29.8167,-90.0167
2008-09-01 09:56:00 UTC,1220262960,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,29,45,29.8167,-90.0167
2008-09-01 10:00:00 UTC,1220263200,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,33,42,29.9933,-90.2511
2008-09-01 10:00:00 UTC,1220263200,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,28,49,29.8167,-90.0167
2008-09-01 10:02:00 UTC,1220263320,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,31,41,29.8167,-90.0167
2008-09-01 10:03:00 UTC,1220263380,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,46,29.8167,-90.0167
2008-09-01 10:04:00 UTC,1220263440,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,45,29.8167,-90.0167
2008-09-01 10:05:00 UTC,1220263500,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,29,40,29.9933,-90.2511
2008-09-01 10:05:00 UTC,1220263500,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,35,45,29.8167,-90.0167
2008-09-01 10:06:00 UTC,1220263560,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,45,29.8167,-90.0167
2008-09-01 10:07:00 UTC,1220263620,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,41,29.8167,-90.0167
2008-09-01 10:08:00 UTC,1220263680,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,44,29.8167,-90.0167
2008-09-01 10:09:00 UTC,1220263740,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,40,29.8167,-90.0167
2008-09-01 10:10:00 UTC,1220263800,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,41,29.8167,-90.0167
2008-09-01 10:11:00 UTC,1220263860,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,40,29.8167,-90.0167
2008-09-01 10:13:00 UTC,1220263980,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,43,29.8167,-90.0167
2008-09-01 10:14:00 UTC,1220264040,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,35,49,29.8167,-90.0167
2008-09-01 10:17:00 UTC,1220264220,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,27,40,29.9933,-90.2511
2008-09-01 10:19:00 UTC,1220264340,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,21,40,60.785,-148.8389
2008-09-01 10:22:00 UTC,1220264520,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,33,42,29.9933,-90.2511
2008-09-01 10:22:00 UTC,1220264520,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,33,48,29.8167,-90.0167
2008-09-01 10:23:00 UTC,1220264580,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,31,42,29.9933,-90.2511
2008-09-01 10:23:00 UTC,1220264580,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,36,41,29.8167,-90.0167
2008-09-01 10:24:00 UTC,1220264640,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,41,29.8167,-90.0167
2008-09-01 10:25:00 UTC,1220264700,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,33,41,29.8167,-90.0167
2008-09-01 10:26:00 UTC,1220264760,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,45,29.8167,-90.0167
2008-09-01 10:27:00 UTC,1220264820,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,32,45,29.8167,-90.0167
2008-09-01 10:28:00 UTC,1220264880,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,33,42,29.8167,-90.0167
2008-09-01 10:29:00 UTC,1220264940,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,44,29.8167,-90.0167
2008-09-01 10:30:00 UTC,1220265000,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,36,47,29.8167,-90.0167
2008-09-01 10:31:00 UTC,1220265060,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,35,44,29.8167,-90.0167
2008-09-01 10:32:00 UTC,1220265120,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,35,50,29.8167,-90.0167
2008-09-01 10:33:00 UTC,1220265180,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,35,49,29.8167,-90.0167
2008-09-01 10:34:00 UTC,1220265240,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,48,29.8167,-90.0167
2008-09-01 10:35:00 UTC,1220265300,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,30,40,29.9933,-90.2511
2008-09-01 10:35:00 UTC,1220265300,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,37,50,29.8167,-90.0167
2008-09-01 10:36:00 UTC,1220265360,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,36,42,29.8167,-90.0167
2008-09-01 10:37:00 UTC,1220265420,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,31,44,29.9933,-90.2511
2008-09-01 10:37:00 UTC,1220265420,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,36,45,29.8167,-90.0167
2008-09-01 10:38:00 UTC,1220265480,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,38,47,29.8167,-90.0167
2008-09-01 10:39:00 UTC,1220265540,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,38,46,29.8167,-90.0167
2008-09-01 10:40:00 UTC,1220265600,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,32,40,29.9933,-90.2511
2008-09-01 10:40:00 UTC,1220265600,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,36,42,29.8167,-90.0167
2008-09-01 10:41:00 UTC,1220265660,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,32,40,29.9933,-90.2511
2008-09-01 10:41:00 UTC,1220265660,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,47,29.8167,-90.0167
2008-09-01 10:42:00 UTC,1220265720,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,35,48,29.9933,-90.2511
2008-09-01 10:42:00 UTC,1220265720,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,34,45,29.8167,-90.0167
2008-09-01 10:43:00 UTC,1220265780,12916,NEW ORLEANS INTL AP,LA,JEFFERSON,34,42,29.9933,-90.2511
2008-09-01 10:43:00 UTC,1220265780,12958,NEW ORLEANS ALVIN CALLENDER FIELD,LA,JEFFERSON,37,50,29.8167,-90.0167
2008-09-01 10:43:00 UTC,1220265780,26492,PORTAGE GLACIER VISITOR CENTER,AK,ANCHORAGE BOROUGH,17,42,60.785,-148.8389
