convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2002-10-31,11991,14737,40.6508,-75.4492,420
2002-11-01,11992,14737,40.6508,-75.4492,1370
2002-11-02,11993,14737,40.6508,-75.4492,1440
2002-11-03,11994,14737,40.6508,-75.4492,689
2002-11-04,11995,14737,40.6508,-75.4492,1440
2002-11-05,11996,14737,40.6508,-75.4492,1440
2002-11-06,11997,14737,40.6508,-75.4492,1439
2002-11-07,11998,14737,40.6508,-75.4492,1169
2002-11-13,12004,14737,40.6508,-75.4492,408
2002-11-14,12005,14737,40.6508,-75.4492,492
2002-11-15,12006,14737,40.6508,-75.4492,1439
2002-11-16,12007,14737,40.6508,-75.4492,1320
2002-11-17,12008,14737,40.6508,-75.4492,679
2002-11-18,12009,14737,40.6508,-75.4492,570
2002-11-20,12011,14737,40.6508,-75.4492,361
2002-11-21,12012,14737,40.6508,-75.4492,810
2002-11-22,12013,14737,40.6508,-75.4492,890
2002-11-23,12014,14737,40.6508,-75.4492,754
2002-11-24,12015,14737,40.6508,-75.4492,1440
2002-11-25,12016,14737,40.6508,-75.4492,1111
2002-11-26,12017,14737,40.6508,-75.4492,720
2002-11-27,12018,14737,40.6508,-75.4492,28
2002-11-28,12019,14737,40.6508,-75.4492,1440
2002-11-29,12020,14737,40.6508,-75.4492,570
2002-10-31,11991,13962,32.4106,-99.6822,360
2002-11-01,11992,13962,32.4106,-99.6822,1440
2002-11-02,11993,13962,32.4106,-99.6822,1440
2002-11-03,11994,13962,32.4106,-99.6822,1440
2002-11-04,11995,13962,32.4106,-99.6822,1440
2002-11-05,11996,13962,32.4106,-99.6822,1440
2002-11-06,11997,13962,32.4106,-99.6822,1440
2002-11-07,11998,13962,32.4106,-99.6822,1168
2002-11-13,12004,13962,32.4106,-99.6822,611
2002-11-14,12005,13962,32.4106,-99.6822,1439
2002-11-15,12006,13962,32.4106,-99.6822,1440
2002-11-16,12007,13962,32.4106,-99.6822,1440
2002-11-17,12008,13962,32.4106,-99.6822,1349
2002-11-18,12009,13962,32.4106,-99.6822,1385
2002-11-19,12010,13962,32.4106,-99.6822,1440
2002-11-20,12011,13962,32.4106,-99.6822,1440
2002-11-21,12012,13962,32.4106,-99.6822,1432
2002-11-22,12013,13962,32.4106,-99.6822,1330
2002-11-23,12014,13962,32.4106,-99.6822,1440
2002-11-24,12015,13962,32.4106,-99.6822,1268
2002-11-25,12016,13962,32.4106,-99.6822,1440
2002-11-26,12017,13962,32.4106,-99.6822,1309
2002-11-27,12018,13962,32.4106,-99.6822,1440
2002-11-28,12019,13962,32.4106,-99.6822,1250
2002-11-29,12020,13962,32.4106,-99.6822,1218
2002-11-30,12021,13962,32.4106,-99.6822,74
2002-10-31,11991,23050,35.0356,-106.6219,300
2002-11-01,11992,23050,35.0356,-106.6219,1440
2002-11-02,11993,23050,35.0356,-106.6219,1431
2002-11-03,11994,23050,35.0356,-106.6219,1440
2002-11-04,11995,23050,35.0356,-106.6219,1440
2002-11-05,11996,23050,35.0356,-106.6219,1354
2002-11-06,11997,23050,35.0356,-106.6219,1440
2002-11-07,11998,23050,35.0356,-106.6219,1169
2002-11-13,12004,23050,35.0356,-106.6219,582
2002-11-14,12005,23050,35.0356,-106.6219,1440
2002-11-15,12006,23050,35.0356,-106.6219,1262
2002-11-16,12007,23050,35.0356,-106.6219,1440
2002-11-17,12008,23050,35.0356,-106.6219,1440
2002-11-18,12009,23050,35.0356,-106.6219,1440
2002-11-19,12010,23050,35.0356,-106.6219,1206
2002-11-20,12011,23050,35.0356,-106.6219,1440
2002-11-21,12012,23050,35.0356,-106.6219,1298
2002-11-22,12013,23050,35.0356,-106.6219,1413
2002-11-23,12014,23050,35.0356,-106.6219,1193
2002-11-24,12015,23050,35.0356,-106.6219,1314
2002-11-25,12016,23050,35.0356,-106.6219,1440
2002-11-26,12017,23050,35.0356,-106.6219,1440
2002-11-27,12018,23050,35.0356,-106.6219,1440
2002-11-28,12019,23050,35.0356,-106.6219,1435
2002-11-29,12020,23050,35.0356,-106.6219,1291
2002-10-31,11991,14929,45.4433,-98.4131,360
2002-11-01,11992,14929,45.4433,-98.4131,1440
2002-11-02,11993,14929,45.4433,-98.4131,1440
2002-11-03,11994,14929,45.4433,-98.4131,1440
2002-11-04,11995,14929,45.4433,-98.4131,1306
2002-11-05,11996,14929,45.4433,-98.4131,1440
2002-11-06,11997,14929,45.4433,-98.4131,1289
2002-11-07,11998,14929,45.4433,-98.4131,720
2002-11-13,12004,14929,45.4433,-98.4131,580
2002-11-14,12005,14929,45.4433,-98.4131,1440
2002-11-15,12006,14929,45.4433,-98.4131,1440
2002-11-16,12007,14929,45.4433,-98.4131,1322
2002-11-17,12008,14929,45.4433,-98.4131,1431
2002-11-18,12009,14929,45.4433,-98.4131,1440
2002-11-19,12010,14929,45.4433,-98.4131,1440
2002-11-20,12011,14929,45.4433,-98.4131,1440
2002-11-21,12012,14929,45.4433,-98.4131,1440
2002-11-22,12013,14929,45.4433,-98.4131,1440
2002-11-23,12014,14929,45.4433,-98.4131,1435
2002-11-24,12015,14929,45.4433,-98.4131,1275
2002-11-25,12016,14929,45.4433,-98.4131,1380
2002-11-26,12017,14929,45.4433,-98.4131,1440
2002-11-27,12018,14929,45.4433,-98.4131,1367
2002-11-28,12019,14929,45.4433,-98.4131,1440
2002-11-29,12020,14929,45.4433,-98.4131,1230
2002-10-31,11991,13959,31.6114,-97.2286,151
2002-11-01,11992,13959,31.6114,-97.2286,1440
2002-11-02,11993,13959,31.6114,-97.2286,1440
2002-11-03,11994,13959,31.6114,-97.2286,1440
2002-11-04,11995,13959,31.6114,-97.2286,1440
2002-11-05,11996,13959,31.6114,-97.2286,1440
2002-11-06,11997,13959,31.6114,-97.2286,1440
2002-11-07,11998,13959,31.6114,-97.2286,1169
2002-11-13,12004,13959,31.6114,-97.2286,380
2002-11-14,12005,13959,31.6114,-97.2286,1440
2002-11-15,12006,13959,31.6114,-97.2286,1440
2002-11-16,12007,13959,31.6114,-97.2286,1440
