time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2005-01-01 05:17:00 UTC,1104556620,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,30,41,43.1172,-77.6754
2005-01-01 05:56:00 UTC,1104558960,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,24,40,43.1172,-77.6754
2005-01-01 05:57:00 UTC,1104559020,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,27,44,43.1172,-77.6754
2005-01-01 05:59:00 UTC,1104559140,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,33,42,43.1172,-77.6754
2005-01-01 06:02:00 UTC,1104559320,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,31,45,43.1172,-77.6754
2005-01-01 06:04:00 UTC,1104559440,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,29,42,43.1172,-77.6754
2005-01-01 06:08:00 UTC,1104559680,14768,ROCHESTER GREATER ROCHESTER INTL AP,NY,MONROE,29,43,43.1172,-77.6754
2005-01-01 20:06:00 UTC,1104609960,24018,CHEYENNE MUNICIPAL AP,WY,LARAMIE,33,42,41.15,-104.8167
2005-01-01 23:19:00 UTC,1104621540,26615,BETHEL AIRPORT,AK,BETHEL,32,40,60.7858,-161.8264
2005-01-02 01:38:00 UTC,1104629880,26617,NOME MUNICIPAL AP,AK,NOME,32,42,64.5133,-165.4433
2005-01-02 01:42:00 UTC,1104630120,26617,NOME MUNICIPAL AP,AK,NOME,33,41,64.5133,-165.4433
2005-01-02 01:49:00 UTC,1104630540,26617,NOME MUNICIPAL AP,AK,NOME,34,40,64.5133,-165.4433
2005-01-02 01:53:00 UTC,1104630780,26617,NOME MUNICIPAL AP,AK,NOME,34,41,64.5133,-165.4433
2005-01-02 02:01:00 UTC,1104631260,26617,NOME MUNICIPAL AP,AK,NOME,34,40,64.5133,-165.4433
2005-01-02 02:05:00 UTC,1104631500,26617,NOME MUNICIPAL AP,AK,NOME,36,42,64.5133,-165.4433
2005-01-02 02:10:00 UTC,1104631800,26617,NOME MUNICIPAL AP,AK,NOME,34,41,64.5133,-165.4433
2005-01-02 02:11:00 UTC,1104631860,26617,NOME MUNICIPAL AP,AK,NOME,35,42,64.5133,-165.4433
2005-01-02 02:19:00 UTC,1104632340,26617,NOME MUNICIPAL AP,AK,NOME,35,40,64.5133,-165.4433
2005-01-02 02:20:00 UTC,1104632400,26617,NOME MUNICIPAL AP,AK,NOME,35,40,64.5133,-165.4433
2005-01-02 02:22:00 UTC,1104632520,26617,NOME MUNICIPAL AP,AK,NOME,34,40,64.5133,-165.4433
2005-01-02 02:25:00 UTC,1104632700,26616,KOTZEBUE RALPH WEIN MEMORIAL AP,AK,NORTHWEST ARCTIC BOROUGH,34,40,66.885,-162.5967
2005-01-02 02:26:00 UTC,1104632760,26617,NOME MUNICIPAL AP,AK,NOME,34,40,64.5133,-165.4433
2005-01-02 02:30:00 UTC,1104633000,26617,NOME MUNICIPAL AP,AK,NOME,34,42,64.5133,-165.4433
2005-01-02 02:31:00 UTC,1104633060,26617,NOME MUNICIPAL AP,AK,NOME,34,41,64.5133,-165.4433
2005-01-02 02:33:00 UTC,1104633180,26616,KOTZEBUE RALPH WEIN MEMORIAL AP,AK,NORTHWEST ARCTIC BOROUGH,38,42,66.885,-162.5967
2005-01-02 02:33:00 UTC,1104633180,26617,NOME MUNICIPAL AP,AK,NOME,35,40,64.5133,-165.4433
2005-01-02 02:35:00 UTC,1104633300,26617,NOME MUNICIPAL AP,AK,NOME,34,41,64.5133,-165.4433
2005-01-02 02:36:00 UTC,1104633360,26617,NOME MUNICIPAL AP,AK,NOME,36,41,64.5133,-165.4433
2005-01-02 02:41:00 UTC,1104633660,26616,KOTZEBUE RALPH WEIN MEMORIAL AP,AK,NORTHWEST ARCTIC BOROUGH,36,41,66.885,-162.5967
2005-01-02 02:47:00 UTC,1104634020,26617,NOME MUNICIPAL AP,AK,NOME,33,41,64.5133,-165.4433
2005-01-02 02:48:00 UTC,1104634080,26616,KOTZEBUE RALPH WEIN MEMORIAL AP,AK,NORTHWEST ARCTIC BOROUGH,38,41,66.885,-162.5967
