convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2010-09-02,14854,63870,31.0425,-86.3117,29
2010-09-04,14856,63870,31.0425,-86.3117,29
2010-09-05,14857,63870,31.0425,-86.3117,29
2010-09-08,14860,63870,31.0425,-86.3117,129
2010-09-16,14868,63870,31.0425,-86.3117,31
2010-09-21,14873,63870,31.0425,-86.3117,75
2010-09-24,14876,63870,31.0425,-86.3117,134
2010-09-25,14877,63870,31.0425,-86.3117,30
2010-09-26,14878,63870,31.0425,-86.3117,127
2010-09-29,14881,63870,31.0425,-86.3117,19
2010-09-30,14882,63870,31.0425,-86.3117,125
2010-08-31,14852,54779,41.0093,-74.7363,420
2010-09-01,14853,54779,41.0093,-74.7363,1440
2010-09-02,14854,54779,41.0093,-74.7363,1271
2010-09-03,14855,54779,41.0093,-74.7363,1440
2010-09-04,14856,54779,41.0093,-74.7363,1288
2010-09-05,14857,54779,41.0093,-74.7363,1435
2010-09-06,14858,54779,41.0093,-74.7363,1440
2010-09-07,14859,54779,41.0093,-74.7363,1440
2010-09-08,14860,54779,41.0093,-74.7363,1423
2010-09-09,14861,54779,41.0093,-74.7363,718
2010-09-10,14862,54779,41.0093,-74.7363,719
2010-09-11,14863,54779,41.0093,-74.7363,1087
2010-09-12,14864,54779,41.0093,-74.7363,840
2010-09-13,14865,54779,41.0093,-74.7363,841
2010-09-14,14866,54779,41.0093,-74.7363,832
2010-09-15,14867,54779,41.0093,-74.7363,1293
2010-09-16,14868,54779,41.0093,-74.7363,1439
2010-09-17,14869,54779,41.0093,-74.7363,1287
2010-09-18,14870,54779,41.0093,-74.7363,1440
2010-09-19,14871,54779,41.0093,-74.7363,699
2010-09-20,14872,54779,41.0093,-74.7363,1437
2010-09-21,14873,54779,41.0093,-74.7363,1440
2010-09-22,14874,54779,41.0093,-74.7363,1440
2010-09-23,14875,54779,41.0093,-74.7363,1440
2010-09-24,14876,54779,41.0093,-74.7363,1439
2010-09-25,14877,54779,41.0093,-74.7363,1439
2010-09-26,14878,54779,41.0093,-74.7363,1440
2010-09-27,14879,54779,41.0093,-74.7363,1432
2010-09-28,14880,54779,41.0093,-74.7363,1425
2010-09-29,14881,54779,41.0093,-74.7363,1019
2010-09-30,14882,54779,41.0093,-74.7363,1005
2010-08-31,14852,94037,45.6043,-103.547,300
2010-09-01,14853,94037,45.6043,-103.547,1440
2010-09-02,14854,94037,45.6043,-103.547,1438
2010-09-03,14855,94037,45.6043,-103.547,1439
2010-09-04,14856,94037,45.6043,-103.547,1439
2010-09-05,14857,94037,45.6043,-103.547,1437
2010-09-06,14858,94037,45.6043,-103.547,1440
2010-09-07,14859,94037,45.6043,-103.547,1439
2010-09-08,14860,94037,45.6043,-103.547,1440
2010-09-09,14861,94037,45.6043,-103.547,821
2010-09-10,14862,94037,45.6043,-103.547,1420
2010-09-11,14863,94037,45.6043,-103.547,1420
2010-09-12,14864,94037,45.6043,-103.547,1440
2010-09-13,14865,94037,45.6043,-103.547,1440
2010-09-14,14866,94037,45.6043,-103.547,1423
2010-09-15,14867,94037,45.6043,-103.547,1440
2010-09-16,14868,94037,45.6043,-103.547,1426
2010-09-17,14869,94037,45.6043,-103.547,1440
2010-09-18,14870,94037,45.6043,-103.547,1440
2010-09-19,14871,94037,45.6043,-103.547,755
2010-09-20,14872,94037,45.6043,-103.547,1440
2010-09-21,14873,94037,45.6043,-103.547,1440
2010-09-22,14874,94037,45.6043,-103.547,1440
2010-09-23,14875,94037,45.6043,-103.547,1440
2010-09-24,14876,94037,45.6043,-103.547,1440
2010-09-25,14877,94037,45.6043,-103.547,1440
2010-09-26,14878,94037,45.6043,-103.547,1440
2010-09-27,14879,94037,45.6043,-103.547,1440
2010-09-28,14880,94037,45.6043,-103.547,1440
2010-09-29,14881,94037,45.6043,-103.547,1130
2010-09-30,14882,94037,45.6043,-103.547,1086
2010-08-31,14852,53862,30.0719,-83.5736,420
2010-09-01,14853,53862,30.0719,-83.5736,1440
2010-09-02,14854,53862,30.0719,-83.5736,1440
2010-09-03,14855,53862,30.0719,-83.5736,1440
2010-09-04,14856,53862,30.0719,-83.5736,1440
2010-09-05,14857,53862,30.0719,-83.5736,1440
2010-09-06,14858,53862,30.0719,-83.5736,1440
2010-09-07,14859,53862,30.0719,-83.5736,1440
2010-09-08,14860,53862,30.0719,-83.5736,1440
2010-09-09,14861,53862,30.0719,-83.5736,822
2010-09-10,14862,53862,30.0719,-83.5736,1420
2010-09-11,14863,53862,30.0719,-83.5736,1420
2010-09-12,14864,53862,30.0719,-83.5736,1440
2010-09-13,14865,53862,30.0719,-83.5736,1350
2010-09-14,14866,53862,30.0719,-83.5736,1423
2010-09-15,14867,53862,30.0719,-83.5736,1439
2010-09-16,14868,53862,30.0719,-83.5736,1426
2010-09-17,14869,53862,30.0719,-83.5736,1440
2010-09-18,14870,53862,30.0719,-83.5736,1440
2010-09-19,14871,53862,30.0719,-83.5736,759
2010-09-20,14872,53862,30.0719,-83.5736,1440
2010-09-21,14873,53862,30.0719,-83.5736,1440
2010-09-22,14874,53862,30.0719,-83.5736,1440
2010-09-23,14875,53862,30.0719,-83.5736,1440
2010-09-24,14876,53862,30.0719,-83.5736,1440
2010-09-25,14877,53862,30.0719,-83.5736,1439
2010-09-26,14878,53862,30.0719,-83.5736,1440
2010-09-27,14879,53862,30.0719,-83.5736,1440
2010-09-28,14880,53862,30.0719,-83.5736,1438
2010-09-29,14881,53862,30.0719,-83.5736,1133
2010-09-30,14882,53862,30.0719,-83.5736,991
2010-08-31,14852,03032,30.0482,-102.2127,360
2010-09-01,14853,03032,30.0482,-102.2127,1439
2010-09-02,14854,03032,30.0482,-102.2127,1439
2010-09-03,14855,03032,30.0482,-102.2127,1440
2010-09-04,14856,03032,30.0482,-102.2127,1440
2010-09-05,14857,03032,30.0482,-102.2127,1440
2010-09-06,14858,03032,30.0482,-102.2127,1440
2010-09-07,14859,03032,30.0482,-102.2127,1440
2010-09-08,14860,03032,30.0482,-102.2127,1440
2010-09-09,14861,03032,30.0482,-102.2127,1412
2010-09-10,14862,03032,30.0482,-102.2127,1420
2010-09-11,14863,03032,30.0482,-102.2127,1420
2010-09-12,14864,03032,30.0482,-102.2127,1440
2010-09-13,14865,03032,30.0482,-102.2127,1440
2010-09-14,14866,03032,30.0482,-102.2127,1422
2010-09-15,14867,03032,30.0482,-102.2127,1440
2010-09-16,14868,03032,30.0482,-102.2127,1427
2010-09-17,14869,03032,30.0482,-102.2127,1440
2010-09-18,14870,03032,30.0482,-102.2127,1440
2010-09-19,14871,03032,30.0482,-102.2127,764
2010-09-20,14872,03032,30.0482,-102.2127,1440
2010-09-21,14873,03032,30.0482,-102.2127,1440
2010-09-22,14874,03032,30.0482,-102.2127,1440
2010-09-23,14875,03032,30.0482,-102.2127,1440
2010-09-24,14876,03032,30.0482,-102.2127,1440
2010-09-25,14877,03032,30.0482,-102.2127,1440
2010-09-26,14878,03032,30.0482,-102.2127,1440
2010-09-27,14879,03032,30.0482,-102.2127,1440
2010-09-28,14880,03032,30.0482,-102.2127,1440
2010-09-29,14881,03032,30.0482,-102.2127,1140
2010-09-30,14882,03032,30.0482,-102.2127,1080
2010-08-31,14852,53843,31.3089,-86.3939,360
2010-09-01,14853,53843,31.3089,-86.3939,1440
2010-09-02,14854,53843,31.3089,-86.3939,1440
2010-09-03,14855,53843,31.3089,-86.3939,1440
2010-09-04,14856,53843,31.3089,-86.3939,1440
2010-09-05,14857,53843,31.3089,-86.3939,1440
2010-09-06,14858,53843,31.3089,-86.3939,1440
2010-09-07,14859,53843,31.3089,-86.3939,1440
2010-09-08,14860,53843,31.3089,-86.3939,1440
2010-09-09,14861,53843,31.3089,-86.3939,1440
2010-09-10,14862,53843,31.3089,-86.3939,1421
2010-09-11,14863,53843,31.3089,-86.3939,1420
2010-09-12,14864,53843,31.3089,-86.3939,840
2010-09-13,14865,53843,31.3089,-86.3939,1440
2010-09-14,14866,53843,31.3089,-86.3939,836
2010-09-15,14867,53843,31.3089,-86.3939,909
2010-09-16,14868,53843,31.3089,-86.3939,882
2010-09-17,14869,53843,31.3089,-86.3939,1440
2010-09-18,14870,53843,31.3089,-86.3939,1440
2010-09-19,14871,53843,31.3089,-86.3939,780
2010-09-20,14872,53843,31.3089,-86.3939,1440
2010-09-21,14873,53843,31.3089,-86.3939,1438
2010-09-22,14874,53843,31.3089,-86.3939,1440
2010-09-23,14875,53843,31.3089,-86.3939,1440
2010-09-24,14876,53843,31.3089,-86.3939,1440
2010-09-25,14877,53843,31.3089,-86.3939,1440
2010-09-26,14878,53843,31.3089,-86.3939,1440
2010-09-27,14879,53843,31.3089,-86.3939,1440
2010-09-28,14880,53843,31.3089,-86.3939,1440
2010-09-29,14881,53843,31.3089,-86.3939,1154
2010-09-30,14882,53843,31.3089,-86.3939,1066
2010-08-31,14852,94993,45.669,-96.9918,360
2010-09-01,14853,94993,45.669,-96.9918,1440
2010-09-02,14854,94993,45.669,-96.9918,1440
2010-09-03,14855,94993,45.669,-96.9918,1440
2010-09-04,14856,94993,45.669,-96.9918,1440
2010-09-05,14857,94993,45.669,-96.9918,1440
2010-09-06,14858,94993,45.669,-96.9918,1440
2010-09-07,14859,94993,45.669,-96.9918,1440
2010-09-08,14860,94993,45.669,-96.9918,1440
2010-09-09,14861,94993,45.669,-96.9918,1440
2010-09-10,14862,94993,45.669,-96.9918,1421
2010-09-11,14863,94993,45.669,-96.9918,1420
2010-09-12,14864,94993,45.669,-96.9918,1440
2010-09-13,14865,94993,45.669,-96.9918,1440
2010-09-14,14866,94993,45.669,-96.9918,1219
2010-09-15,14867,94993,45.669,-96.9918,1440
2010-09-16,14868,94993,45.669,-96.9918,1416
2010-09-17,14869,94993,45.669,-96.9918,1440
2010-09-18,14870,94993,45.669,-96.9918,1436
2010-09-19,14871,94993,45.669,-96.9918,793
2010-09-20,14872,94993,45.669,-96.9918,1440
2010-09-21,14873,94993,45.669,-96.9918,1440
2010-09-22,14874,94993,45.669,-96.9918,1440
2010-09-23,14875,94993,45.669,-96.9918,1440
2010-09-24,14876,94993,45.669,-96.9918,1440
2010-09-25,14877,94993,45.669,-96.9918,1440
2010-09-26,14878,94993,45.669,-96.9918,1440
2010-09-27,14879,94993,45.669,-96.9918,1440
2010-09-28,14880,94993,45.669,-96.9918,1440
2010-09-29,14881,94993,45.669,-96.9918,1167
2010-09-30,14882,94993,45.669,-96.9918,1080
2010-08-31,14852,53144,34.9883,-117.8647,240
2010-09-01,14853,53144,34.9883,-117.8647,1440
2010-09-02,14854,53144,34.9883,-117.8647,1440
2010-09-03,14855,53144,34.9883,-117.8647,1439
2010-09-04,14856,53144,34.9883,-117.8647,1440
2010-09-05,14857,53144,34.9883,-117.8647,1440
2010-09-06,14858,53144,34.9883,-117.8647,1440
2010-09-07,14859,53144,34.9883,-117.8647,1440
2010-09-08,14860,53144,34.9883,-117.8647,1440
2010-09-09,14861,53144,34.9883,-117.8647,1333
2010-09-10,14862,53144,34.9883,-117.8647,720
2010-09-11,14863,53144,34.9883,-117.8647,989
2010-09-12,14864,53144,34.9883,-117.8647,1440
2010-09-13,14865,53144,34.9883,-117.8647,1440
2010-09-14,14866,53144,34.9883,-117.8647,1243
2010-09-15,14867,53144,34.9883,-117.8647,1440
2010-09-16,14868,53144,34.9883,-117.8647,1417
2010-09-17,14869,53144,34.9883,-117.8647,1439
2010-09-18,14870,53144,34.9883,-117.8647,1440
2010-09-19,14871,53144,34.9883,-117.8647,806
2010-09-20,14872,53144,34.9883,-117.8647,1186
2010-09-21,14873,53144,34.9883,-117.8647,1440
2010-09-22,14874,53144,34.9883,-117.8647,1440
2010-09-23,14875,53144,34.9883,-117.8647,1440
2010-09-24,14876,53144,34.9883,-117.8647,1440
2010-09-25,14877,53144,34.9883,-117.8647,1439
2010-09-26,14878,53144,34.9883,-117.8647,1440
2010-09-27,14879,53144,34.9883,-117.8647,1440
2010-09-28,14880,53144,34.9883,-117.8647,1440
2010-09-29,14881,53144,34.9883,-117.8647,1182
2010-09-30,14882,53144,34.9883,-117.8647,1200
2010-08-31,14852,94943,43.7667,-99.3183,360
2010-09-01,14853,94943,43.7667,-99.3183,1437
2010-09-02,14854,94943,43.7667,-99.3183,1440
2010-09-03,14855,94943,43.7667,-99.3183,1440
2010-09-04,14856,94943,43.7667,-99.3183,1440
2010-09-05,14857,94943,43.7667,-99.3183,1440
2010-09-06,14858,94943,43.7667,-99.3183,1440
2010-09-07,14859,94943,43.7667,-99.3183,1440
