begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,begin_lat,begin_lon,end_lat,end_lon
2018-10-31 23:48:00 +0000,1541029680,2018-10-31 23:48:00 +0000,1541029680,-1,31.8,-94.85,31.8,-94.85
2018-11-01 00:47:00 +0000,1541033220,2018-11-01 00:47:00 +0000,1541033220,-1,30.36,-94.1,30.36,-94.1
2018-11-01 01:01:00 +0000,1541034060,2018-11-01 01:01:00 +0000,1541034060,-1,30.4,-93.96,30.4,-93.96
2018-11-01 01:10:00 +0000,1541034600,2018-11-01 01:10:00 +0000,1541034600,-1,30.43,-93.91,30.43,-93.91
2018-11-01 02:40:00 +0000,1541040000,2018-11-01 02:40:00 +0000,1541040000,-1,30.72,-93.2,30.72,-93.2
2018-11-01 02:54:00 +0000,1541040840,2018-11-01 02:54:00 +0000,1541040840,-1,29.17,-95.43,29.17,-95.43
2018-11-01 02:57:00 +0000,1541041020,2018-11-01 02:57:00 +0000,1541041020,-1,29.82,-94.84,29.82,-94.84
2018-11-01 04:18:00 +0000,1541045880,2018-11-01 04:18:00 +0000,1541045880,-1,31.23,-92.5,31.23,-92.5
2018-11-01 04:43:00 +0000,1541047380,2018-11-01 04:43:00 +0000,1541047380,-1,30.71,-93.1,30.71,-93.1
2018-11-01 04:43:00 +0000,1541047380,2018-11-01 04:43:00 +0000,1541047380,-1,30.82,-93.11,30.82,-93.11
2018-11-01 04:45:00 +0000,1541047500,2018-11-01 04:45:00 +0000,1541047500,-1,31.33,-92.42,31.33,-92.42
2018-11-01 04:52:00 +0000,1541047920,2018-11-01 04:52:00 +0000,1541047920,-1,31.46,-92.36,31.46,-92.36
2018-11-01 04:59:00 +0000,1541048340,2018-11-01 04:59:00 +0000,1541048340,-1,31.29,-92.46,31.29,-92.46
2018-11-01 05:00:00 +0000,1541048400,2018-11-01 05:00:00 +0000,1541048400,-1,30.15,-93.38,30.15,-93.38
2018-11-01 05:03:00 +0000,1541048580,2018-11-01 05:03:00 +0000,1541048580,-1,31.55,-92.3,31.55,-92.3
2018-11-01 05:10:00 +0000,1541049000,2018-11-01 05:10:00 +0000,1541049000,-1,30.18,-93.22,30.18,-93.22
2018-11-01 05:10:00 +0000,1541049000,2018-11-01 05:10:00 +0000,1541049000,-1,30.92,-92.73,30.92,-92.73
2018-11-01 05:17:00 +0000,1541049420,2018-11-01 05:17:00 +0000,1541049420,-1,30.79,-92.66,30.79,-92.66
2018-11-01 05:18:00 +0000,1541049480,2018-11-01 05:18:00 +0000,1541049480,-1,31.67,-92.2,31.67,-92.2
2018-11-01 05:22:00 +0000,1541049720,2018-11-01 05:22:00 +0000,1541049720,-1,30.99,-92.63,30.99,-92.63
2018-11-01 05:27:00 +0000,1541050020,2018-11-01 05:27:00 +0000,1541050020,-1,30.61,-93.33,30.61,-93.33
2018-11-01 05:30:00 +0000,1541050200,2018-11-01 05:30:00 +0000,1541050200,-1,30.18,-93.05,30.18,-93.05
2018-11-01 05:50:00 +0000,1541051400,2018-11-01 05:50:00 +0000,1541051400,-1,30.99,-92.26,30.99,-92.26
2018-11-01 06:13:00 +0000,1541052780,2018-11-01 06:13:00 +0000,1541052780,-1,31.15,-91.99,31.15,-91.99
2018-11-01 06:23:00 +0000,1541053380,2018-11-01 06:23:00 +0000,1541053380,-1,31.57,-91.87,31.57,-91.87
2018-11-01 07:06:00 +0000,1541055960,2018-11-01 07:06:00 +0000,1541055960,-1,31.57,-91.37,31.57,-91.37
2018-11-01 07:10:00 +0000,1541056200,2018-11-01 07:10:00 +0000,1541056200,-1,31.47,-91.36,31.47,-91.36
2018-11-01 07:24:00 +0000,1541057040,2018-11-01 07:24:00 +0000,1541057040,-1,31.96,-90.98,31.96,-90.98
2018-11-01 07:26:00 +0000,1541057160,2018-11-01 07:26:00 +0000,1541057160,-1,32.01,-90.97,32.01,-90.97
2018-11-01 07:30:00 +0000,1541057400,2018-11-01 07:30:00 +0000,1541057400,-1,31.48,-91.83,31.48,-91.83
2018-11-01 07:30:00 +0000,1541057400,2018-11-01 07:30:00 +0000,1541057400,-1,31.96,-90.98,31.96,-90.98
2018-11-01 07:31:00 +0000,1541057460,2018-11-01 07:31:00 +0000,1541057460,-1,32.01,-90.97,32.01,-90.97
2018-11-01 07:39:00 +0000,1541057940,2018-11-01 07:39:00 +0000,1541057940,-1,31.47,-91.03,31.47,-91.03
2018-11-01 07:50:00 +0000,1541058600,2018-11-01 07:50:00 +0000,1541058600,-1,31.47,-90.86,31.47,-90.86
2018-11-01 08:00:00 +0000,1541059200,2018-11-01 08:00:00 +0000,1541059200,-1,32.36,-90.53,32.36,-90.53
2018-11-01 08:03:00 +0000,1541059380,2018-11-01 08:03:00 +0000,1541059380,-1,32.7,-90.38,32.7,-90.38
2018-11-01 08:07:00 +0000,1541059620,2018-11-01 08:07:00 +0000,1541059620,-1,31.47,-91.36,31.47,-91.36
2018-11-01 08:10:00 +0000,1541059800,2018-11-01 08:10:00 +0000,1541059800,-1,31.57,-90.71,31.57,-90.71
2018-11-01 08:29:00 +0000,1541060940,2018-11-01 08:29:00 +0000,1541060940,-1,31.94,-90.34,31.94,-90.34
2018-11-01 08:33:00 +0000,1541061180,2018-11-01 08:33:00 +0000,1541061180,-1,32.44,-90.2,32.44,-90.2
2018-11-01 08:35:00 +0000,1541061300,2018-11-01 08:35:00 +0000,1541061300,-1,30.77,-89.92,30.77,-89.92
2018-11-01 08:38:00 +0000,1541061480,2018-11-01 08:38:00 +0000,1541061480,-1,30.93,-90.52,30.93,-90.52
2018-11-01 08:53:00 +0000,1541062380,2018-11-01 08:53:00 +0000,1541062380,-1,30.77,-89.9,30.77,-89.9
2018-11-01 08:54:00 +0000,1541062440,2018-11-01 08:54:00 +0000,1541062440,-1,30.93,-89.85,30.93,-89.85
2018-11-01 08:54:00 +0000,1541062440,2018-11-01 08:54:00 +0000,1541062440,-1,32.18,-90.07,32.18,-90.07
2018-11-01 08:58:00 +0000,1541062680,2018-11-01 08:58:00 +0000,1541062680,-1,30.48,-90.46,30.48,-90.46
2018-11-01 09:15:00 +0000,1541063700,2018-11-01 09:15:00 +0000,1541063700,-1,30.82,-89.96,30.82,-89.96
2018-11-01 09:23:00 +0000,1541064180,2018-11-01 09:23:00 +0000,1541064180,-1,30.48,-90.16,30.48,-90.16
2018-11-01 09:23:00 +0000,1541064180,2018-11-01 09:23:00 +0000,1541064180,-1,32.45,-89.51,32.45,-89.51
2018-11-01 09:29:00 +0000,1541064540,2018-11-01 09:29:00 +0000,1541064540,-1,32.17,-89.73,32.17,-89.73
2018-11-01 09:33:00 +0000,1541064780,2018-11-01 09:33:00 +0000,1541064780,-1,32.44,-90.2,32.44,-90.2
2018-11-01 10:01:00 +0000,1541066460,2018-11-01 10:01:00 +0000,1541066460,-1,32.22,-89.37,32.22,-89.37
2018-11-01 10:22:00 +0000,1541067720,2018-11-01 10:22:00 +0000,1541067720,-1,33.05,-88.89,33.05,-88.89
2018-11-01 10:53:00 +0000,1541069580,2018-11-01 10:53:00 +0000,1541069580,-1,30.56,-89,30.56,-89
2018-11-01 11:05:00 +0000,1541070300,2018-11-01 11:05:00 +0000,1541070300,-1,34.54,-88.14,34.54,-88.14
2018-11-01 11:24:00 +0000,1541071440,2018-11-01 11:24:00 +0000,1541071440,-1,30.42,-88.76,30.42,-88.76
2018-11-01 11:40:00 +0000,1541072400,2018-11-01 11:40:00 +0000,1541072400,-1,30.49,-88.52,30.49,-88.52
2018-11-01 17:12:00 +0000,1541092320,2018-11-01 17:12:00 +0000,1541092320,-1,32.74,-85.29,32.74,-85.29
2018-11-01 22:25:00 +0000,1541111100,2018-11-01 22:25:00 +0000,1541111100,-1,38.06,-92.29,38.06,-92.29
2018-11-02 19:15:00 +0000,1541186100,2018-11-02 19:15:00 +0000,1541186100,-1,27.84,-82.79,27.84,-82.79
2018-11-02 19:18:00 +0000,1541186280,2018-11-02 19:18:00 +0000,1541186280,-1,28.21,-82.65,28.21,-82.65
2018-11-02 19:18:00 +0000,1541186280,2018-11-02 19:18:00 +0000,1541186280,-1,28.25,-82.72,28.25,-82.72
2018-11-02 19:22:00 +0000,1541186520,2018-11-02 19:22:00 +0000,1541186520,-1,28.47,-82.56,28.47,-82.56
2018-11-02 19:25:00 +0000,1541186700,2018-11-02 19:25:00 +0000,1541186700,-1,28.22,-82.44,28.22,-82.44
2018-11-02 23:15:00 +0000,1541200500,2018-11-02 23:15:00 +0000,1541200500,-1,36.83,-78.83,36.83,-78.83
2018-11-03 00:20:00 +0000,1541204400,2018-11-03 00:20:00 +0000,1541204400,-1,39.37,-77.14,39.37,-77.14
2018-11-03 01:42:00 +0000,1541209320,2018-11-03 01:42:00 +0000,1541209320,-1,39.3,-76.61,39.3,-76.61
2018-11-05 10:11:00 +0000,1541412660,2018-11-05 10:11:00 +0000,1541412660,-1,31.69,-93.05,31.69,-93.05
2018-11-05 22:11:00 +0000,1541455860,2018-11-05 22:11:00 +0000,1541455860,-1,31.7,-93.06,31.7,-93.06
2018-11-05 22:24:00 +0000,1541456640,2018-11-05 22:24:00 +0000,1541456640,-1,31.75,-92.93,31.75,-92.93
2018-11-05 22:39:00 +0000,1541457540,2018-11-05 22:39:00 +0000,1541457540,-1,31.74,-93.45,31.74,-93.45
2018-11-05 22:46:00 +0000,1541457960,2018-11-05 22:46:00 +0000,1541457960,-1,31.74,-93.45,31.74,-93.45
2018-11-05 22:50:00 +0000,1541458200,2018-11-05 22:50:00 +0000,1541458200,-1,31.78,-93.42,31.78,-93.42
2018-11-05 23:35:00 +0000,1541460900,2018-11-05 23:35:00 +0000,1541460900,-1,32.38,-93.04,32.38,-93.04
2018-11-06 00:15:00 +0000,1541463300,2018-11-06 00:15:00 +0000,1541463300,-1,30.7,-86.52,30.7,-86.52
2018-11-06 03:53:00 +0000,1541476380,2018-11-06 03:53:00 +0000,1541476380,-1,37.16,-86.16,37.16,-86.16
2018-11-06 04:40:00 +0000,1541479200,2018-11-06 04:40:00 +0000,1541479200,-1,37.53,-85.3,37.53,-85.3
2018-11-06 04:52:00 +0000,1541479920,2018-11-06 04:52:00 +0000,1541479920,-1,37.18,-85.32,37.18,-85.32
2018-11-06 04:59:00 +0000,1541480340,2018-11-06 04:59:00 +0000,1541480340,-1,35.71,-87.44,35.71,-87.44
2018-11-06 05:00:00 +0000,1541480400,2018-11-06 05:00:00 +0000,1541480400,-1,34.29,-88.76,34.29,-88.76
2018-11-06 05:10:00 +0000,1541481000,2018-11-06 05:10:00 +0000,1541481000,-1,35.71,-87.26,35.71,-87.26
2018-11-06 05:16:00 +0000,1541481360,2018-11-06 05:16:00 +0000,1541481360,-1,34.98,-87.81,34.98,-87.81
2018-11-06 05:19:00 +0000,1541481540,2018-11-06 05:19:00 +0000,1541481540,-1,34.42,-88.48,34.42,-88.48
2018-11-06 05:20:00 +0000,1541481600,2018-11-06 05:20:00 +0000,1541481600,-1,35.01,-87.76,35.01,-87.76
2018-11-06 05:38:00 +0000,1541482680,2018-11-06 05:38:00 +0000,1541482680,-1,35.04,-87.51,35.04,-87.51
2018-11-06 05:52:00 +0000,1541483520,2018-11-06 05:52:00 +0000,1541483520,-1,35.03,-87.27,35.03,-87.27
2018-11-06 06:16:00 +0000,1541484960,2018-11-06 06:16:00 +0000,1541484960,-1,35.65,-86.54,35.65,-86.54
2018-11-06 06:20:00 +0000,1541485200,2018-11-06 06:20:00 +0000,1541485200,-1,34.58,-87.72,34.58,-87.72
2018-11-06 06:51:00 +0000,1541487060,2018-11-06 06:51:00 +0000,1541487060,-1,35.94,-86.08,35.94,-86.08
2018-11-06 07:18:00 +0000,1541488680,2018-11-06 07:18:00 +0000,1541488680,-1,35.28,-86.11,35.28,-86.11
2018-11-06 07:26:00 +0000,1541489160,2018-11-06 07:26:00 +0000,1541489160,-1,33.48,-88.68,33.48,-88.68
2018-11-06 07:26:00 +0000,1541489160,2018-11-06 07:26:00 +0000,1541489160,-1,35.32,-85.93,35.32,-85.93
2018-11-06 07:27:00 +0000,1541489220,2018-11-06 07:27:00 +0000,1541489220,-1,36.05,-85.55,36.05,-85.55
2018-11-06 08:17:00 +0000,1541492220,2018-11-06 08:17:00 +0000,1541492220,-1,33.56,-88.04,33.56,-88.04
2018-11-06 08:34:00 +0000,1541493240,2018-11-06 08:34:00 +0000,1541493240,-1,34.62,-86.16,34.62,-86.16
2018-11-06 09:34:00 +0000,1541496840,2018-11-06 09:34:00 +0000,1541496840,-1,34.62,-86.16,34.62,-86.16
2018-11-07 20:00:00 +0000,1541620800,2018-11-07 20:00:00 +0000,1541620800,-1,30.02,-94.34,30.02,-94.34
2018-11-12 17:35:00 +0000,1542044100,2018-11-12 17:35:00 +0000,1542044100,-1,30.4,-87,30.4,-87
2018-11-13 09:45:00 +0000,1542102300,2018-11-13 09:45:00 +0000,1542102300,-1,34.7,-76.72,34.7,-76.72
2018-11-24 19:06:00 +0000,1543086360,2018-11-24 19:06:00 +0000,1543086360,-1,34.69,-77.05,34.69,-77.05
2018-11-24 19:10:00 +0000,1543086600,2018-11-24 19:10:00 +0000,1543086600,-1,34.68,-76.92,34.68,-76.92
2018-11-24 19:16:00 +0000,1543086960,2018-11-24 19:16:00 +0000,1543086960,-1,34.72,-76.93,34.72,-76.93
2018-11-24 19:40:00 +0000,1543088400,2018-11-24 19:40:00 +0000,1543088400,-1,34.78,-76.74,34.78,-76.74
2018-12-01 03:28:00 +0000,1543634880,2018-12-01 03:28:00 +0000,1543634880,-1,35.51,-95.13,35.51,-95.13
2018-12-01 03:37:00 +0000,1543635420,2018-12-01 03:37:00 +0000,1543635420,-1,36.33,-96.02,36.33,-96.02
2018-12-01 05:10:00 +0000,1543641000,2018-12-01 05:10:00 +0000,1543641000,-1,35.44,-94.35,35.44,-94.35
2018-12-01 05:19:00 +0000,1543641540,2018-12-01 05:19:00 +0000,1543641540,-1,35.56,-94.23,35.56,-94.23
2018-12-01 05:45:00 +0000,1543643100,2018-12-01 05:45:00 +0000,1543643100,-1,35.2,-93.81,35.2,-93.81
2018-12-01 06:15:00 +0000,1543644900,2018-12-01 06:15:00 +0000,1543644900,-1,36.89,-93.93,36.89,-93.93
2018-12-01 06:30:00 +0000,1543645800,2018-12-01 06:30:00 +0000,1543645800,-1,36.95,-93.72,36.95,-93.72
2018-12-01 06:40:00 +0000,1543646400,2018-12-01 06:40:00 +0000,1543646400,-1,37,-93.49,37,-93.49
2018-12-01 06:47:00 +0000,1543646820,2018-12-01 06:47:00 +0000,1543646820,-1,37.11,-93.53,37.11,-93.53
2018-12-01 07:22:00 +0000,1543648920,2018-12-01 07:22:00 +0000,1543648920,-1,37.17,-92.76,37.17,-92.76
2018-12-01 07:25:00 +0000,1543649100,2018-12-01 07:25:00 +0000,1543649100,-1,33.6,-93.66,33.6,-93.66
2018-12-01 07:37:00 +0000,1543649820,2018-12-01 07:37:00 +0000,1543649820,-1,37.32,-92.57,37.32,-92.57
2018-12-01 19:54:00 +0000,1543694040,2018-12-01 19:54:00 +0000,1543694040,-1,39.45,-90.84,39.45,-90.84
2018-12-01 20:29:00 +0000,1543696140,2018-12-01 20:29:00 +0000,1543696140,-1,39.63,-90.71,39.63,-90.71
2018-12-01 20:34:00 +0000,1543696440,2018-12-01 20:34:00 +0000,1543696440,-1,32.53,-87.36,32.53,-87.36
2018-12-01 20:40:00 +0000,1543696800,2018-12-01 20:40:00 +0000,1543696800,-1,39.72,-90.66,39.72,-90.66
2018-12-01 21:00:00 +0000,1543698000,2018-12-01 21:00:00 +0000,1543698000,-1,40.23,-90.77,40.23,-90.77
2018-12-01 21:18:00 +0000,1543699080,2018-12-01 21:18:00 +0000,1543699080,-1,40.36,-90.65,40.36,-90.65
2018-12-01 21:25:00 +0000,1543699500,2018-12-01 21:25:00 +0000,1543699500,-1,40.01,-90.43,40.01,-90.43
2018-12-01 21:31:00 +0000,1543699860,2018-12-01 21:31:00 +0000,1543699860,-1,40.04,-90.43,40.04,-90.43
2018-12-01 21:41:00 +0000,1543700460,2018-12-01 21:41:00 +0000,1543700460,-1,40.48,-90.59,40.48,-90.59
2018-12-01 21:44:00 +0000,1543700640,2018-12-01 21:44:00 +0000,1543700640,-1,40.13,-90.37,40.13,-90.37
2018-12-01 21:49:00 +0000,1543700940,2018-12-01 21:49:00 +0000,1543700940,-1,32.63,-86.74,32.63,-86.74
2018-12-01 21:51:00 +0000,1543701060,2018-12-01 21:51:00 +0000,1543701060,-1,40.16,-90.26,40.16,-90.26
2018-12-01 21:58:00 +0000,1543701480,2018-12-01 21:58:00 +0000,1543701480,-1,40.23,-90.14,40.23,-90.14
2018-12-01 21:59:00 +0000,1543701540,2018-12-01 21:59:00 +0000,1543701540,-1,39.03,-89.75,39.03,-89.75
2018-12-01 22:04:00 +0000,1543701840,2018-12-01 22:04:00 +0000,1543701840,-1,40.25,-90.16,40.25,-90.16
2018-12-01 22:09:00 +0000,1543702140,2018-12-01 22:09:00 +0000,1543702140,-1,39.23,-89.68,39.23,-89.68
2018-12-01 22:16:00 +0000,1543702560,2018-12-01 22:16:00 +0000,1543702560,-1,39.15,-89.63,39.15,-89.63
2018-12-01 22:21:00 +0000,1543702860,2018-12-01 22:21:00 +0000,1543702860,-1,39.17,-89.62,39.17,-89.62
2018-12-01 22:26:00 +0000,1543703160,2018-12-01 22:26:00 +0000,1543703160,-1,39.2,-89.57,39.2,-89.57
2018-12-01 22:30:00 +0000,1543703400,2018-12-01 22:30:00 +0000,1543703400,-1,39.26,-89.49,39.26,-89.49
2018-12-01 22:47:00 +0000,1543704420,2018-12-01 22:47:00 +0000,1543704420,-1,39.35,-89.46,39.35,-89.46
2018-12-01 22:48:00 +0000,1543704480,2018-12-01 22:48:00 +0000,1543704480,-1,39.36,-89.46,39.36,-89.46
2018-12-01 22:53:00 +0000,1543704780,2018-12-01 22:53:00 +0000,1543704780,-1,40.23,-89.94,40.23,-89.94
2018-12-01 23:01:00 +0000,1543705260,2018-12-01 23:01:00 +0000,1543705260,-1,39.4,-89.41,39.4,-89.41
2018-12-01 23:06:00 +0000,1543705560,2018-12-01 23:06:00 +0000,1543705560,-1,39.46,-89.39,39.46,-89.39
2018-12-01 23:21:00 +0000,1543706460,2018-12-01 23:21:00 +0000,1543706460,-1,39.52,-89.26,39.52,-89.26
2018-12-01 23:34:00 +0000,1543707240,2018-12-01 23:34:00 +0000,1543707240,-1,40.45,-89.72,40.45,-89.72
2018-12-01 23:35:00 +0000,1543707300,2018-12-01 23:35:00 +0000,1543707300,-1,39.64,-89.19,39.64,-89.19
2018-12-01 23:54:00 +0000,1543708440,2018-12-01 23:54:00 +0000,1543708440,-1,39.77,-89.13,39.77,-89.13
2018-12-02 00:03:00 +0000,1543708980,2018-12-02 00:03:00 +0000,1543708980,-1,39.83,-89.07,39.83,-89.07
2018-12-02 00:22:00 +0000,1543710120,2018-12-02 00:22:00 +0000,1543710120,-1,39.78,-89.44,39.78,-89.44
2018-12-02 00:31:00 +0000,1543710660,2018-12-02 00:31:00 +0000,1543710660,-1,40.01,-88.94,40.01,-88.94
2018-12-02 01:00:00 +0000,1543712400,2018-12-02 01:00:00 +0000,1543712400,-1,40.2,-88.76,40.2,-88.76
2018-12-02 01:06:00 +0000,1543712760,2018-12-02 01:06:00 +0000,1543712760,-1,40.29,-88.79,40.29,-88.79
2018-12-02 01:18:00 +0000,1543713480,2018-12-02 01:18:00 +0000,1543713480,-1,40.37,-88.72,40.37,-88.72
2018-12-02 01:42:00 +0000,1543714920,2018-12-02 01:42:00 +0000,1543714920,-1,40.57,-88.67,40.57,-88.67
2018-12-02 07:46:00 +0000,1543736760,2018-12-02 07:46:00 +0000,1543736760,-1,31.64,-83.83,31.64,-83.83
2018-12-02 07:49:00 +0000,1543736940,2018-12-02 07:49:00 +0000,1543736940,-1,31.24,-85.49,31.24,-85.49
2018-12-02 14:19:00 +0000,1543760340,2018-12-02 14:19:00 +0000,1543760340,-1,31.34,-83.62,31.34,-83.62
2018-12-02 19:14:00 +0000,1543778040,2018-12-02 19:14:00 +0000,1543778040,-1,31.29,-82.97,31.29,-82.97
2018-12-02 19:30:00 +0000,1543779000,2018-12-02 19:30:00 +0000,1543779000,-1,31.31,-82.86,31.31,-82.86
2018-12-02 19:40:00 +0000,1543779600,2018-12-02 19:40:00 +0000,1543779600,-1,31.13,-81.56,31.13,-81.56
2018-12-02 20:15:00 +0000,1543781700,2018-12-02 20:15:00 +0000,1543781700,-1,30.79,-81.5,30.79,-81.5
2018-12-03 07:32:00 +0000,1543822320,2018-12-03 07:32:00 +0000,1543822320,-1,30.61,-83.48,30.61,-83.48
2018-12-09 13:57:00 +0000,1544363820,2018-12-09 13:57:00 +0000,1544363820,-1,28.26,-82.69,28.26,-82.69
2018-12-09 16:21:00 +0000,1544372460,2018-12-09 16:21:00 +0000,1544372460,-1,27.7,-82.25,27.7,-82.25
2018-12-18 21:50:00 +0000,1545169800,2018-12-18 21:50:00 +0000,1545169800,-1,47.5,-122.64,47.5,-122.64
2018-12-18 21:50:00 +0000,1545169800,2018-12-18 21:50:00 +0000,1545169800,-1,47.51,-122.64,47.51,-122.64
2018-12-20 12:40:00 +0000,1545309600,2018-12-20 12:40:00 +0000,1545309600,-1,27.46,-82.22,27.46,-82.22
2018-12-20 13:50:00 +0000,1545313800,2018-12-20 13:50:00 +0000,1545313800,-1,27.75,-81.77,27.75,-81.77
2018-12-20 14:15:00 +0000,1545315300,2018-12-20 14:15:00 +0000,1545315300,-1,27.83,-81.59,27.83,-81.59
2018-12-20 17:15:00 +0000,1545326100,2018-12-20 17:15:00 +0000,1545326100,-1,26.99,-82.11,26.99,-82.11
2018-12-20 22:10:00 +0000,1545343800,2018-12-20 22:10:00 +0000,1545343800,-1,34.17,-77.88,34.17,-77.88
2018-12-26 21:40:00 +0000,1545860400,2018-12-26 21:40:00 +0000,1545860400,-1,33.78,-100.78,33.78,-100.78
2018-12-26 22:24:00 +0000,1545863040,2018-12-26 22:24:00 +0000,1545863040,-1,34.94,-100.88,34.94,-100.88
2018-12-27 12:12:00 +0000,1545912720,2018-12-27 12:12:00 +0000,1545912720,-1,31.19,-93.5,31.19,-93.5
2018-12-27 16:15:00 +0000,1545927300,2018-12-27 16:15:00 +0000,1545927300,-1,30.13,-92.36,30.13,-92.36
2018-12-27 16:29:00 +0000,1545928140,2018-12-27 16:29:00 +0000,1545928140,-1,32.64,-90.45,32.64,-90.45
2018-12-31 18:35:00 +0000,1546281300,2018-12-31 18:35:00 +0000,1546281300,-1,36.92,-87.97,36.92,-87.97
2018-12-31 19:42:00 +0000,1546285320,2018-12-31 19:42:00 +0000,1546285320,-1,38.19,-86.84,38.19,-86.84
2018-12-31 20:38:00 +0000,1546288680,2018-12-31 20:38:00 +0000,1546288680,-1,38.1,-86.09,38.1,-86.09
