convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2015-04-22,16547,63870,31.0425,-86.3117,130
2015-04-23,16548,63870,31.0425,-86.3117,1156
2015-04-24,16549,63870,31.0425,-86.3117,1439
2015-04-25,16550,63870,31.0425,-86.3117,1429
2015-04-29,16554,63870,31.0425,-86.3117,718
2015-04-30,16555,63870,31.0425,-86.3117,978
2015-03-31,16525,54779,41.0093,-74.7363,420
2015-04-01,16526,54779,41.0093,-74.7363,1412
2015-04-02,16527,54779,41.0093,-74.7363,717
2015-04-03,16528,54779,41.0093,-74.7363,1430
2015-04-04,16529,54779,41.0093,-74.7363,1417
2015-04-05,16530,54779,41.0093,-74.7363,1416
2015-04-06,16531,54779,41.0093,-74.7363,1427
2015-04-07,16532,54779,41.0093,-74.7363,1397
2015-04-08,16533,54779,41.0093,-74.7363,1275
2015-04-09,16534,54779,41.0093,-74.7363,1427
2015-04-10,16535,54779,41.0093,-74.7363,1432
2015-04-11,16536,54779,41.0093,-74.7363,1422
2015-04-12,16537,54779,41.0093,-74.7363,1423
2015-04-13,16538,54779,41.0093,-74.7363,1423
2015-04-14,16539,54779,41.0093,-74.7363,1435
2015-04-15,16540,54779,41.0093,-74.7363,1432
2015-04-16,16541,54779,41.0093,-74.7363,1414
2015-04-17,16542,54779,41.0093,-74.7363,1435
2015-04-18,16543,54779,41.0093,-74.7363,1399
2015-04-19,16544,54779,41.0093,-74.7363,1316
2015-04-20,16545,54779,41.0093,-74.7363,1369
2015-04-21,16546,54779,41.0093,-74.7363,1393
2015-04-22,16547,54779,41.0093,-74.7363,1427
2015-04-23,16548,54779,41.0093,-74.7363,937
2015-04-24,16549,54779,41.0093,-74.7363,1257
2015-04-25,16550,54779,41.0093,-74.7363,1377
2015-04-26,16551,54779,41.0093,-74.7363,1415
2015-04-27,16552,54779,41.0093,-74.7363,1422
2015-04-28,16553,54779,41.0093,-74.7363,1432
2015-04-29,16554,54779,41.0093,-74.7363,1401
2015-04-30,16555,54779,41.0093,-74.7363,965
2015-04-29,16554,63871,30.8458,-85.6014,10
2015-04-30,16555,63871,30.8458,-85.6014,139
2015-04-01,16526,94037,45.6043,-103.547,1267
2015-04-02,16527,94037,45.6043,-103.547,94
2015-04-03,16528,94037,45.6043,-103.547,1407
2015-04-04,16529,94037,45.6043,-103.547,828
2015-04-05,16530,94037,45.6043,-103.547,830
2015-04-06,16531,94037,45.6043,-103.547,1440
2015-04-07,16532,94037,45.6043,-103.547,1420
2015-04-08,16533,94037,45.6043,-103.547,1440
2015-04-09,16534,94037,45.6043,-103.547,1440
2015-04-10,16535,94037,45.6043,-103.547,838
2015-04-11,16536,94037,45.6043,-103.547,1434
2015-04-12,16537,94037,45.6043,-103.547,1430
2015-04-13,16538,94037,45.6043,-103.547,876
2015-04-14,16539,94037,45.6043,-103.547,743
2015-04-15,16540,94037,45.6043,-103.547,1435
2015-04-16,16541,94037,45.6043,-103.547,1440
2015-04-17,16542,94037,45.6043,-103.547,1270
2015-04-18,16543,94037,45.6043,-103.547,1440
2015-04-19,16544,94037,45.6043,-103.547,1412
2015-04-20,16545,94037,45.6043,-103.547,1440
2015-04-21,16546,94037,45.6043,-103.547,1417
2015-04-22,16547,94037,45.6043,-103.547,1440
2015-04-23,16548,94037,45.6043,-103.547,1440
2015-04-24,16549,94037,45.6043,-103.547,1431
2015-04-25,16550,94037,45.6043,-103.547,1440
