convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2018-05-31,17682,63870,31.0425,-86.3117,202
2018-06-01,17683,63870,31.0425,-86.3117,1217
2018-06-02,17684,63870,31.0425,-86.3117,1081
2018-06-03,17685,63870,31.0425,-86.3117,832
2018-06-04,17686,63870,31.0425,-86.3117,1422
2018-06-05,17687,63870,31.0425,-86.3117,848
2018-06-06,17688,63870,31.0425,-86.3117,558
2018-06-07,17689,63870,31.0425,-86.3117,364
2018-06-08,17690,63870,31.0425,-86.3117,980
2018-06-09,17691,63870,31.0425,-86.3117,1269
2018-06-10,17692,63870,31.0425,-86.3117,109
2018-06-11,17693,63870,31.0425,-86.3117,188
2018-06-12,17694,63870,31.0425,-86.3117,737
2018-06-13,17695,63870,31.0425,-86.3117,1440
2018-06-14,17696,63870,31.0425,-86.3117,1434
2018-06-15,17697,63870,31.0425,-86.3117,1437
2018-06-16,17698,63870,31.0425,-86.3117,822
2018-06-17,17699,63870,31.0425,-86.3117,1351
2018-06-18,17700,63870,31.0425,-86.3117,901
2018-06-19,17701,63870,31.0425,-86.3117,1134
2018-06-20,17702,63870,31.0425,-86.3117,479
2018-06-21,17703,63870,31.0425,-86.3117,237
2018-06-22,17704,63870,31.0425,-86.3117,664
2018-06-23,17705,63870,31.0425,-86.3117,720
2018-06-24,17706,63870,31.0425,-86.3117,303
2018-06-25,17707,63870,31.0425,-86.3117,417
2018-06-26,17708,63870,31.0425,-86.3117,1224
2018-06-27,17709,63870,31.0425,-86.3117,1401
2018-06-28,17710,63870,31.0425,-86.3117,726
2018-06-29,17711,63870,31.0425,-86.3117,924
2018-06-30,17712,63870,31.0425,-86.3117,1076
2018-05-31,17682,54779,41.0093,-74.7363,420
2018-06-01,17683,54779,41.0093,-74.7363,1440
2018-06-02,17684,54779,41.0093,-74.7363,1418
2018-06-03,17685,54779,41.0093,-74.7363,1359
2018-06-04,17686,54779,41.0093,-74.7363,1440
2018-06-05,17687,54779,41.0093,-74.7363,1399
2018-06-06,17688,54779,41.0093,-74.7363,1436
2018-06-07,17689,54779,41.0093,-74.7363,1432
2018-06-08,17690,54779,41.0093,-74.7363,1423
2018-06-09,17691,54779,41.0093,-74.7363,1436
2018-06-10,17692,54779,41.0093,-74.7363,1440
2018-06-11,17693,54779,41.0093,-74.7363,1410
2018-06-12,17694,54779,41.0093,-74.7363,714
2018-06-13,17695,54779,41.0093,-74.7363,1435
2018-06-14,17696,54779,41.0093,-74.7363,1389
2018-06-15,17697,54779,41.0093,-74.7363,1423
2018-06-16,17698,54779,41.0093,-74.7363,1436
2018-06-17,17699,54779,41.0093,-74.7363,1414
2018-06-18,17700,54779,41.0093,-74.7363,1434
2018-06-19,17701,54779,41.0093,-74.7363,1426
2018-06-20,17702,54779,41.0093,-74.7363,1435
2018-06-21,17703,54779,41.0093,-74.7363,1440
2018-06-22,17704,54779,41.0093,-74.7363,1415
2018-06-23,17705,54779,41.0093,-74.7363,1440
2018-06-24,17706,54779,41.0093,-74.7363,1419
2018-06-25,17707,54779,41.0093,-74.7363,1422
2018-06-26,17708,54779,41.0093,-74.7363,1405
2018-06-27,17709,54779,41.0093,-74.7363,1415
2018-06-28,17710,54779,41.0093,-74.7363,1436
2018-06-29,17711,54779,41.0093,-74.7363,1399
2018-06-30,17712,54779,41.0093,-74.7363,1012
2018-05-31,17682,63871,30.8458,-85.6014,420
2018-06-01,17683,63871,30.8458,-85.6014,1436
2018-06-02,17684,63871,30.8458,-85.6014,1422
2018-06-03,17685,63871,30.8458,-85.6014,1417
2018-06-04,17686,63871,30.8458,-85.6014,1414
2018-06-05,17687,63871,30.8458,-85.6014,1440
2018-06-06,17688,63871,30.8458,-85.6014,1440
2018-06-07,17689,63871,30.8458,-85.6014,1440
2018-06-08,17690,63871,30.8458,-85.6014,1436
2018-06-09,17691,63871,30.8458,-85.6014,1440
2018-06-10,17692,63871,30.8458,-85.6014,1414
2018-06-11,17693,63871,30.8458,-85.6014,1437
2018-06-12,17694,63871,30.8458,-85.6014,722
2018-06-13,17695,63871,30.8458,-85.6014,1412
2018-06-14,17696,63871,30.8458,-85.6014,1436
2018-06-15,17697,63871,30.8458,-85.6014,1440
2018-06-16,17698,63871,30.8458,-85.6014,1440
2018-06-17,17699,63871,30.8458,-85.6014,1436
2018-06-18,17700,63871,30.8458,-85.6014,1436
2018-06-19,17701,63871,30.8458,-85.6014,1432
2018-06-20,17702,63871,30.8458,-85.6014,1440
2018-06-21,17703,63871,30.8458,-85.6014,1440
2018-06-22,17704,63871,30.8458,-85.6014,1435
2018-06-23,17705,63871,30.8458,-85.6014,1420
2018-06-24,17706,63871,30.8458,-85.6014,1142
2018-06-26,17708,63871,30.8458,-85.6014,1255
2018-06-27,17709,63871,30.8458,-85.6014,1436
2018-06-28,17710,63871,30.8458,-85.6014,1425
2018-06-29,17711,63871,30.8458,-85.6014,1440
2018-06-30,17712,63871,30.8458,-85.6014,1020
2018-05-31,17682,94037,45.6043,-103.547,300
2018-06-01,17683,94037,45.6043,-103.547,1423
2018-06-02,17684,94037,45.6043,-103.547,1440
2018-06-03,17685,94037,45.6043,-103.547,1417
2018-06-04,17686,94037,45.6043,-103.547,1440
2018-06-05,17687,94037,45.6043,-103.547,1436
2018-06-06,17688,94037,45.6043,-103.547,1440
2018-06-07,17689,94037,45.6043,-103.547,1440
2018-06-08,17690,94037,45.6043,-103.547,1375
2018-06-09,17691,94037,45.6043,-103.547,1440
2018-06-10,17692,94037,45.6043,-103.547,1435
2018-06-11,17693,94037,45.6043,-103.547,1420
2018-06-12,17694,94037,45.6043,-103.547,727
2018-06-13,17695,94037,45.6043,-103.547,1418
2018-06-14,17696,94037,45.6043,-103.547,1434
2018-06-15,17697,94037,45.6043,-103.547,1436
2018-06-16,17698,94037,45.6043,-103.547,1434
2018-06-17,17699,94037,45.6043,-103.547,1440
2018-06-18,17700,94037,45.6043,-103.547,1440
2018-06-19,17701,94037,45.6043,-103.547,1436
2018-06-20,17702,94037,45.6043,-103.547,1440
2018-06-21,17703,94037,45.6043,-103.547,1431
2018-06-22,17704,94037,45.6043,-103.547,1440
2018-06-23,17705,94037,45.6043,-103.547,1440
2018-06-24,17706,94037,45.6043,-103.547,1440
2018-06-25,17707,94037,45.6043,-103.547,1436
2018-06-26,17708,94037,45.6043,-103.547,1436
2018-06-27,17709,94037,45.6043,-103.547,1421
2018-06-28,17710,94037,45.6043,-103.547,1425
2018-06-29,17711,94037,45.6043,-103.547,1440
2018-06-30,17712,94037,45.6043,-103.547,1140
2018-05-31,17682,03032,30.0482,-102.2127,360
2018-06-01,17683,03032,30.0482,-102.2127,1428
