time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2003-07-02 01:44:00 UTC,1057110240,24143,GREAT FALLS INTL AP,MT,CASCADE,34,41,47.4733,-111.3822
2003-07-02 11:04:00 UTC,1057143840,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,29,45,48.1739,-103.6367
2003-07-02 11:05:00 UTC,1057143900,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,37,45,48.1739,-103.6367
2003-07-02 11:06:00 UTC,1057143960,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,37,45,48.1739,-103.6367
2003-07-02 11:07:00 UTC,1057144020,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,37,47,48.1739,-103.6367
2003-07-02 11:08:00 UTC,1057144080,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,39,47,48.1739,-103.6367
2003-07-02 11:09:00 UTC,1057144140,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,41,49,48.1739,-103.6367
2003-07-02 11:10:00 UTC,1057144200,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,40,43,48.1739,-103.6367
2003-07-02 11:11:00 UTC,1057144260,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,35,42,48.1739,-103.6367
2003-07-02 11:12:00 UTC,1057144320,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,33,43,48.1739,-103.6367
2003-07-02 11:14:00 UTC,1057144440,94014,WILLISTON SLOULIN FIELD INTL AP,ND,WILLIAMS,33,40,48.1739,-103.6367
2003-07-02 17:47:00 UTC,1057168020,14916,GRAND FORKS INTL AP,ND,GRAND FORKS,33,41,47.9492,-97.1758
2003-07-02 18:54:00 UTC,1057172040,14916,GRAND FORKS INTL AP,ND,GRAND FORKS,31,45,47.9492,-97.1758
2003-07-02 18:55:00 UTC,1057172100,14916,GRAND FORKS INTL AP,ND,GRAND FORKS,35,40,47.9492,-97.1758
2003-07-02 20:25:00 UTC,1057177500,24143,GREAT FALLS INTL AP,MT,CASCADE,33,41,47.4733,-111.3822
2003-07-02 22:06:00 UTC,1057183560,14918,INTERNATIONAL FALLS INTL AP,MN,KOOCHICHING,27,43,48.5664,-93.3975
2003-07-02 22:07:00 UTC,1057183620,14918,INTERNATIONAL FALLS INTL AP,MN,KOOCHICHING,39,48,48.5664,-93.3975
2003-07-02 22:08:00 UTC,1057183680,14918,INTERNATIONAL FALLS INTL AP,MN,KOOCHICHING,41,48,48.5664,-93.3975
2003-07-02 22:09:00 UTC,1057183740,14918,INTERNATIONAL FALLS INTL AP,MN,KOOCHICHING,39,40,48.5664,-93.3975
2003-07-02 22:10:00 UTC,1057183800,14918,INTERNATIONAL FALLS INTL AP,MN,KOOCHICHING,36,41,48.5664,-93.3975
2003-07-03 04:59:00 UTC,1057208340,14926,ST CLOUD REGIONAL AP,MN,SHERBURNE,30,43,45.5425,-94.0522
2003-07-03 23:40:00 UTC,1057275600,23044,EL PASO INTL AP,TX,EL PASO,25,48,31.8111,-106.3758
2003-07-03 23:41:00 UTC,1057275660,23044,EL PASO INTL AP,TX,EL PASO,32,43,31.8111,-106.3758
2003-07-04 08:06:00 UTC,1057305960,14925,ROCHESTER INTL AP,MN,OLMSTED,20,40,43.9047,-92.4992
2003-07-04 08:07:00 UTC,1057306020,14925,ROCHESTER INTL AP,MN,OLMSTED,33,40,43.9047,-92.4992
2003-07-04 15:42:00 UTC,1057333320,14836,LANSING CAPITAL CITY AP,MI,CLINTON,35,47,42.7803,-84.5789
2003-07-04 15:43:00 UTC,1057333380,14836,LANSING CAPITAL CITY AP,MI,CLINTON,36,42,42.7803,-84.5789
2003-07-04 15:46:00 UTC,1057333560,14836,LANSING CAPITAL CITY AP,MI,CLINTON,33,42,42.7803,-84.5789
2003-07-04 15:49:00 UTC,1057333740,14836,LANSING CAPITAL CITY AP,MI,CLINTON,33,41,42.7803,-84.5789
2003-07-04 15:50:00 UTC,1057333800,14836,LANSING CAPITAL CITY AP,MI,CLINTON,35,41,42.7803,-84.5789
2003-07-04 17:11:00 UTC,1057338660,94847,DETROIT METROPOLITAN AP,MI,WAYNE,33,40,42.2313,-83.3308
2003-07-04 21:45:00 UTC,1057355100,24090,RAPID CITY REGIONAL AP,SD,PENNINGTON,29,41,44.0433,-103.0536
2003-07-04 21:47:00 UTC,1057355220,24090,RAPID CITY REGIONAL AP,SD,PENNINGTON,33,45,44.0433,-103.0536
2003-07-04 21:48:00 UTC,1057355280,24090,RAPID CITY REGIONAL AP,SD,PENNINGTON,40,47,44.0433,-103.0536
