time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2004-06-01 16:02:00 UTC,1086105720,14941,NORFOLK KARL STEFAN MEMORIAL AP,NE,MADISON,32,40,41.9806,-97.4369
2004-06-01 19:23:00 UTC,1086117780,93721,BALTIMORE WASHINGTON INTL AP,MD,ANNE ARUNDEL,29,41,39.1733,-76.684
2004-06-01 19:24:00 UTC,1086117840,93721,BALTIMORE WASHINGTON INTL AP,MD,ANNE ARUNDEL,34,41,39.1733,-76.684
2004-06-01 20:47:00 UTC,1086122820,03860,HUNTINGTON TRI STATE AP,WV,WAYNE,29,44,38.365,-82.555
2004-06-02 06:01:00 UTC,1086156060,13957,SHREVEPORT REGIONAL AP,LA,CADDO,19,41,32.4472,-93.8239
2004-06-02 06:02:00 UTC,1086156120,13957,SHREVEPORT REGIONAL AP,LA,CADDO,37,51,32.4472,-93.8239
2004-06-02 06:03:00 UTC,1086156180,13957,SHREVEPORT REGIONAL AP,LA,CADDO,42,47,32.4472,-93.8239
2004-06-02 06:04:00 UTC,1086156240,13957,SHREVEPORT REGIONAL AP,LA,CADDO,40,48,32.4472,-93.8239
2004-06-02 06:05:00 UTC,1086156300,13957,SHREVEPORT REGIONAL AP,LA,CADDO,40,49,32.4472,-93.8239
2004-06-02 06:06:00 UTC,1086156360,13957,SHREVEPORT REGIONAL AP,LA,CADDO,40,42,32.4472,-93.8239
2004-06-02 06:09:00 UTC,1086156540,13957,SHREVEPORT REGIONAL AP,LA,CADDO,33,40,32.4472,-93.8239
2004-06-02 19:33:00 UTC,1086204780,13968,TULSA INTL AP,OK,TULSA,31,41,36.1983,-95.8878
2004-06-02 19:37:00 UTC,1086205020,13968,TULSA INTL AP,OK,TULSA,36,49,36.1983,-95.8878
2004-06-02 19:38:00 UTC,1086205080,13968,TULSA INTL AP,OK,TULSA,38,46,36.1983,-95.8878
2004-06-02 19:39:00 UTC,1086205140,13968,TULSA INTL AP,OK,TULSA,37,42,36.1983,-95.8878
2004-06-02 19:40:00 UTC,1086205200,13968,TULSA INTL AP,OK,TULSA,37,46,36.1983,-95.8878
2004-06-02 19:42:00 UTC,1086205320,13968,TULSA INTL AP,OK,TULSA,33,41,36.1983,-95.8878
2004-06-02 19:43:00 UTC,1086205380,13968,TULSA INTL AP,OK,TULSA,36,46,36.1983,-95.8878
2004-06-02 19:44:00 UTC,1086205440,13968,TULSA INTL AP,OK,TULSA,38,44,36.1983,-95.8878
2004-06-02 19:45:00 UTC,1086205500,13968,TULSA INTL AP,OK,TULSA,38,41,36.1983,-95.8878
2004-06-02 19:47:00 UTC,1086205620,13968,TULSA INTL AP,OK,TULSA,33,40,36.1983,-95.8878
2004-06-02 19:48:00 UTC,1086205680,13968,TULSA INTL AP,OK,TULSA,34,45,36.1983,-95.8878
2004-06-02 19:49:00 UTC,1086205740,13968,TULSA INTL AP,OK,TULSA,35,40,36.1983,-95.8878
2004-06-02 19:55:00 UTC,1086206100,13968,TULSA INTL AP,OK,TULSA,32,43,36.1983,-95.8878
2004-06-02 20:44:00 UTC,1086209040,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,29,41,35.3889,-97.6006
2004-06-02 20:45:00 UTC,1086209100,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,37,45,35.3889,-97.6006
2004-06-02 20:46:00 UTC,1086209160,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,43,49,35.3889,-97.6006
2004-06-02 20:47:00 UTC,1086209220,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,43,44,35.3889,-97.6006
2004-06-02 20:48:00 UTC,1086209280,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,43,49,35.3889,-97.6006
2004-06-02 20:49:00 UTC,1086209340,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,41,42,35.3889,-97.6006
2004-06-02 21:03:00 UTC,1086210180,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,33,42,35.3889,-97.6006
2004-06-02 21:04:00 UTC,1086210240,13967,OKLAHOMA CITY WILL ROGERS WORLD AP,OK,OKLAHOMA,37,42,35.3889,-97.6006
