convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2017-12-01,17501,63870,31.0425,-86.3117,696
2017-12-02,17502,63870,31.0425,-86.3117,609
2017-12-03,17503,63870,31.0425,-86.3117,769
2017-12-04,17504,63870,31.0425,-86.3117,272
2017-12-05,17505,63870,31.0425,-86.3117,447
2017-12-06,17506,63870,31.0425,-86.3117,716
2017-12-07,17507,63870,31.0425,-86.3117,1306
2017-12-08,17508,63870,31.0425,-86.3117,814
2017-12-09,17509,63870,31.0425,-86.3117,1217
2017-12-10,17510,63870,31.0425,-86.3117,347
2017-12-11,17511,63870,31.0425,-86.3117,1429
2017-12-12,17512,63870,31.0425,-86.3117,1432
2017-12-13,17513,63870,31.0425,-86.3117,852
2017-12-14,17514,63870,31.0425,-86.3117,668
2017-12-15,17515,63870,31.0425,-86.3117,720
2017-12-16,17516,63870,31.0425,-86.3117,1090
2017-12-17,17517,63870,31.0425,-86.3117,1440
2017-12-18,17518,63870,31.0425,-86.3117,1405
2017-12-19,17519,63870,31.0425,-86.3117,823
2017-12-20,17520,63870,31.0425,-86.3117,829
2017-12-21,17521,63870,31.0425,-86.3117,1426
2017-12-22,17522,63870,31.0425,-86.3117,426
2017-12-23,17523,63870,31.0425,-86.3117,1220
2017-12-24,17524,63870,31.0425,-86.3117,1422
2017-12-25,17525,63870,31.0425,-86.3117,1440
2017-12-26,17526,63870,31.0425,-86.3117,326
2017-12-27,17527,63870,31.0425,-86.3117,1274
2017-12-28,17528,63870,31.0425,-86.3117,811
2017-12-29,17529,63870,31.0425,-86.3117,860
2017-12-30,17530,63870,31.0425,-86.3117,852
2017-12-31,17531,63870,31.0425,-86.3117,1044
2017-11-30,17500,54779,41.0093,-74.7363,419
2017-12-01,17501,54779,41.0093,-74.7363,1427
2017-12-02,17502,54779,41.0093,-74.7363,1440
2017-12-03,17503,54779,41.0093,-74.7363,1395
2017-12-04,17504,54779,41.0093,-74.7363,1003
2017-12-05,17505,54779,41.0093,-74.7363,1426
2017-12-06,17506,54779,41.0093,-74.7363,1420
2017-12-07,17507,54779,41.0093,-74.7363,1419
2017-12-08,17508,54779,41.0093,-74.7363,841
2017-12-09,17509,54779,41.0093,-74.7363,1436
2017-12-10,17510,54779,41.0093,-74.7363,1432
2017-12-11,17511,54779,41.0093,-74.7363,1431
2017-12-12,17512,54779,41.0093,-74.7363,1397
2017-12-13,17513,54779,41.0093,-74.7363,1408
2017-12-14,17514,54779,41.0093,-74.7363,1425
2017-12-15,17515,54779,41.0093,-74.7363,1440
2017-12-16,17516,54779,41.0093,-74.7363,1440
