convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2000-01-31,10987,14737,40.6508,-75.4492,420
2000-02-01,10988,14737,40.6508,-75.4492,1248
2000-02-02,10989,14737,40.6508,-75.4492,1438
2000-02-03,10990,14737,40.6508,-75.4492,1440
2000-02-04,10991,14737,40.6508,-75.4492,1440
2000-02-05,10992,14737,40.6508,-75.4492,1438
2000-02-06,10993,14737,40.6508,-75.4492,1440
2000-02-07,10994,14737,40.6508,-75.4492,1440
2000-02-08,10995,14737,40.6508,-75.4492,1440
2000-02-09,10996,14737,40.6508,-75.4492,1440
2000-02-10,10997,14737,40.6508,-75.4492,1440
2000-02-11,10998,14737,40.6508,-75.4492,1439
2000-02-12,10999,14737,40.6508,-75.4492,1440
2000-02-13,11000,14737,40.6508,-75.4492,1440
2000-02-14,11001,14737,40.6508,-75.4492,1439
2000-02-15,11002,14737,40.6508,-75.4492,1439
2000-02-16,11003,14737,40.6508,-75.4492,928
2000-02-17,11004,14737,40.6508,-75.4492,1232
2000-02-18,11005,14737,40.6508,-75.4492,1440
2000-02-19,11006,14737,40.6508,-75.4492,1440
2000-02-20,11007,14737,40.6508,-75.4492,1440
2000-02-21,11008,14737,40.6508,-75.4492,1292
2000-02-22,11009,14737,40.6508,-75.4492,1418
2000-02-23,11010,14737,40.6508,-75.4492,1080
2000-02-24,11011,14737,40.6508,-75.4492,1440
2000-02-25,11012,14737,40.6508,-75.4492,1440
2000-02-26,11013,14737,40.6508,-75.4492,1440
2000-02-27,11014,14737,40.6508,-75.4492,1301
2000-02-28,11015,14737,40.6508,-75.4492,1140
2000-02-29,11016,14737,40.6508,-75.4492,720
2000-01-31,10987,13962,32.4106,-99.6822,360
2000-02-01,10988,13962,32.4106,-99.6822,1188
2000-02-02,10989,13962,32.4106,-99.6822,1286
2000-02-03,10990,13962,32.4106,-99.6822,1363
2000-02-04,10991,13962,32.4106,-99.6822,1440
2000-02-05,10992,13962,32.4106,-99.6822,1440
2000-02-06,10993,13962,32.4106,-99.6822,1233
2000-02-07,10994,13962,32.4106,-99.6822,1276
2000-02-08,10995,13962,32.4106,-99.6822,1440
2000-02-09,10996,13962,32.4106,-99.6822,1440
2000-02-10,10997,13962,32.4106,-99.6822,1440
2000-02-11,10998,13962,32.4106,-99.6822,840
2000-02-12,10999,13962,32.4106,-99.6822,1194
2000-02-13,11000,13962,32.4106,-99.6822,1440
2000-02-14,11001,13962,32.4106,-99.6822,1205
2000-02-15,11002,13962,32.4106,-99.6822,1439
2000-02-16,11003,13962,32.4106,-99.6822,927
2000-02-17,11004,13962,32.4106,-99.6822,1232
2000-02-18,11005,13962,32.4106,-99.6822,1440
2000-02-19,11006,13962,32.4106,-99.6822,1179
2000-02-20,11007,13962,32.4106,-99.6822,1241
2000-02-21,11008,13962,32.4106,-99.6822,1439
2000-02-22,11009,13962,32.4106,-99.6822,1440
2000-02-23,11010,13962,32.4106,-99.6822,1079
2000-02-24,11011,13962,32.4106,-99.6822,1438
2000-02-25,11012,13962,32.4106,-99.6822,1047
2000-02-26,11013,13962,32.4106,-99.6822,1232
2000-02-27,11014,13962,32.4106,-99.6822,1218
2000-02-28,11015,13962,32.4106,-99.6822,1440
2000-02-29,11016,13962,32.4106,-99.6822,568
2000-01-31,10987,23050,35.0422,-106.6064,300
2000-02-01,10988,23050,35.0422,-106.6064,1440
2000-02-02,10989,23050,35.0422,-106.6064,1440
2000-02-03,10990,23050,35.0422,-106.6064,1440
2000-02-04,10991,23050,35.0422,-106.6064,1440
2000-02-05,10992,23050,35.0422,-106.6064,1439
2000-02-06,10993,23050,35.0422,-106.6064,1440
2000-02-07,10994,23050,35.0422,-106.6064,1440
2000-02-08,10995,23050,35.0422,-106.6064,1440
2000-02-09,10996,23050,35.0422,-106.6064,1440
2000-02-10,10997,23050,35.0422,-106.6064,1440
2000-02-11,10998,23050,35.0422,-106.6064,1440
2000-02-12,10999,23050,35.0422,-106.6064,1440
2000-02-13,11000,23050,35.0422,-106.6064,1439
2000-02-14,11001,23050,35.0422,-106.6064,1440
2000-02-15,11002,23050,35.0422,-106.6064,1440
2000-02-16,11003,23050,35.0422,-106.6064,926
2000-02-17,11004,23050,35.0422,-106.6064,1233
2000-02-18,11005,23050,35.0422,-106.6064,1440
2000-02-19,11006,23050,35.0422,-106.6064,1440
2000-02-20,11007,23050,35.0422,-106.6064,1440
2000-02-21,11008,23050,35.0422,-106.6064,1440
2000-02-22,11009,23050,35.0422,-106.6064,1440
2000-02-23,11010,23050,35.0422,-106.6064,1080
2000-02-24,11011,23050,35.0422,-106.6064,1439
2000-02-25,11012,23050,35.0422,-106.6064,1440
2000-02-26,11013,23050,35.0422,-106.6064,1440
2000-02-27,11014,23050,35.0422,-106.6064,1362
2000-02-28,11015,23050,35.0422,-106.6064,1020
2000-02-29,11016,23050,35.0422,-106.6064,720
2000-01-31,10987,14929,45.4433,-98.4131,360
2000-02-01,10988,14929,45.4433,-98.4131,840
2000-02-02,10989,14929,45.4433,-98.4131,1440
2000-02-03,10990,14929,45.4433,-98.4131,1440
2000-02-04,10991,14929,45.4433,-98.4131,1440
2000-02-05,10992,14929,45.4433,-98.4131,1233
2000-02-06,10993,14929,45.4433,-98.4131,1440
2000-02-07,10994,14929,45.4433,-98.4131,705
2000-02-08,10995,14929,45.4433,-98.4131,1436
2000-02-09,10996,14929,45.4433,-98.4131,1313
2000-02-10,10997,14929,45.4433,-98.4131,1246
2000-02-11,10998,14929,45.4433,-98.4131,1302
2000-02-12,10999,14929,45.4433,-98.4131,1440
2000-02-13,11000,14929,45.4433,-98.4131,1325
2000-02-14,11001,14929,45.4433,-98.4131,856
2000-02-15,11002,14929,45.4433,-98.4131,1440
2000-02-16,11003,14929,45.4433,-98.4131,927
2000-02-17,11004,14929,45.4433,-98.4131,1067
2000-02-18,11005,14929,45.4433,-98.4131,1325
2000-02-19,11006,14929,45.4433,-98.4131,1440
2000-02-20,11007,14929,45.4433,-98.4131,1440
2000-02-21,11008,14929,45.4433,-98.4131,1440
2000-02-22,11009,14929,45.4433,-98.4131,840
2000-02-23,11010,14929,45.4433,-98.4131,1080
2000-02-24,11011,14929,45.4433,-98.4131,1308
2000-02-25,11012,14929,45.4433,-98.4131,1439
2000-02-26,11013,14929,45.4433,-98.4131,1440
