time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2000-01-01 09:33:00 UTC,946719180,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,25,40,57.75,-152.4917
2000-01-01 09:36:00 UTC,946719360,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,30,47,57.75,-152.4917
2000-01-01 15:05:00 UTC,946739100,25501,KODIAK AIRPORT,AK,KODIAK ISLAND BOROUGH,31,42,57.75,-152.4917
2000-01-01 19:16:00 UTC,946754160,23042,LUBBOCK INTERNATIONAL AP,TX,LUBBOCK,31,40,33.6656,-101.8231
2000-01-02 02:23:00 UTC,946779780,93058,PUEBLO MEMORIAL AP,CO,PUEBLO,30,40,38.2892,-104.4961
2000-01-03 05:07:00 UTC,946876020,23044,EL PASO INTL AP,TX,EL PASO,30,40,31.8111,-106.3758
2000-01-03 05:10:00 UTC,946876200,23044,EL PASO INTL AP,TX,EL PASO,31,40,31.8111,-106.3758
2000-01-03 05:18:00 UTC,946876680,23044,EL PASO INTL AP,TX,EL PASO,33,42,31.8111,-106.3758
2000-01-03 05:26:00 UTC,946877160,23044,EL PASO INTL AP,TX,EL PASO,27,47,31.8111,-106.3758
2000-01-03 05:27:00 UTC,946877220,23044,EL PASO INTL AP,TX,EL PASO,30,44,31.8111,-106.3758
2000-01-03 05:42:00 UTC,946878120,23044,EL PASO INTL AP,TX,EL PASO,29,41,31.8111,-106.3758
2000-01-03 05:50:00 UTC,946878600,23044,EL PASO INTL AP,TX,EL PASO,24,41,31.8111,-106.3758
2000-01-03 06:26:00 UTC,946880760,23044,EL PASO INTL AP,TX,EL PASO,34,42,31.8111,-106.3758
2000-01-03 06:40:00 UTC,946881600,23044,EL PASO INTL AP,TX,EL PASO,30,41,31.8111,-106.3758
2000-01-03 07:25:00 UTC,946884300,23044,EL PASO INTL AP,TX,EL PASO,27,41,31.8111,-106.3758
2000-01-03 07:29:00 UTC,946884540,23044,EL PASO INTL AP,TX,EL PASO,33,43,31.8111,-106.3758
2000-01-03 07:37:00 UTC,946885020,23044,EL PASO INTL AP,TX,EL PASO,33,41,31.8111,-106.3758
2000-01-03 07:40:00 UTC,946885200,23044,EL PASO INTL AP,TX,EL PASO,37,43,31.8111,-106.3758
2000-01-03 07:41:00 UTC,946885260,23044,EL PASO INTL AP,TX,EL PASO,39,49,31.8111,-106.3758
