time_str,time_seconds,wban_id,name,state,county,knots,gust_knots,lat,lon
2003-01-01 13:16:00 UTC,1041426960,93037,COLORADO SPRINGS MUNICIPAL AP,CO,EL PASO,28,40,38.81,-104.6883
2003-01-01 13:37:00 UTC,1041428220,93037,COLORADO SPRINGS MUNICIPAL AP,CO,EL PASO,30,41,38.81,-104.6883
2003-01-01 13:42:00 UTC,1041428520,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,29,41,36.4486,-103.1539
2003-01-01 14:40:00 UTC,1041432000,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,40,36.4486,-103.1539
2003-01-01 14:41:00 UTC,1041432060,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,34,40,36.4486,-103.1539
2003-01-01 14:46:00 UTC,1041432360,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,34,41,36.4486,-103.1539
2003-01-01 14:47:00 UTC,1041432420,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,37,45,36.4486,-103.1539
2003-01-01 14:48:00 UTC,1041432480,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,38,42,36.4486,-103.1539
2003-01-01 14:49:00 UTC,1041432540,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,37,41,36.4486,-103.1539
2003-01-01 15:16:00 UTC,1041434160,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,33,40,36.4486,-103.1539
2003-01-01 15:19:00 UTC,1041434340,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,33,40,36.4486,-103.1539
2003-01-01 15:20:00 UTC,1041434400,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,36,42,36.4486,-103.1539
2003-01-01 15:25:00 UTC,1041434700,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,32,42,36.4486,-103.1539
2003-01-01 15:42:00 UTC,1041435720,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,31,40,36.4486,-103.1539
2003-01-01 15:43:00 UTC,1041435780,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,34,41,36.4486,-103.1539
2003-01-01 15:47:00 UTC,1041436020,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,36,41,36.4486,-103.1539
2003-01-01 15:48:00 UTC,1041436080,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,36,40,36.4486,-103.1539
2003-01-01 15:49:00 UTC,1041436140,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,42,36.4486,-103.1539
2003-01-01 15:50:00 UTC,1041436200,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,42,36.4486,-103.1539
2003-01-01 15:51:00 UTC,1041436260,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,34,42,36.4486,-103.1539
2003-01-01 15:52:00 UTC,1041436320,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,41,36.4486,-103.1539
2003-01-01 15:53:00 UTC,1041436380,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,42,36.4486,-103.1539
2003-01-01 15:56:00 UTC,1041436560,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,33,40,36.4486,-103.1539
2003-01-01 15:58:00 UTC,1041436680,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,41,36.4486,-103.1539
2003-01-01 15:59:00 UTC,1041436740,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,38,43,36.4486,-103.1539
2003-01-01 16:01:00 UTC,1041436860,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,34,40,36.4486,-103.1539
2003-01-01 16:02:00 UTC,1041436920,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,41,36.4486,-103.1539
2003-01-01 16:03:00 UTC,1041436980,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,41,36.4486,-103.1539
2003-01-01 16:04:00 UTC,1041437040,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,40,36.4486,-103.1539
2003-01-01 16:05:00 UTC,1041437100,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,37,42,36.4486,-103.1539
2003-01-01 16:06:00 UTC,1041437160,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,39,45,36.4486,-103.1539
2003-01-01 16:16:00 UTC,1041437760,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,33,40,36.4486,-103.1539
2003-01-01 16:17:00 UTC,1041437820,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,36,43,36.4486,-103.1539
2003-01-01 16:18:00 UTC,1041437880,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,38,44,36.4486,-103.1539
2003-01-01 16:25:00 UTC,1041438300,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,33,41,36.4486,-103.1539
2003-01-01 16:33:00 UTC,1041438780,23047,AMARILLO INTERNATIONAL AIRPORT,TX,POTTER,32,40,35.2295,-101.7042
2003-01-01 16:47:00 UTC,1041439620,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,33,41,36.4486,-103.1539
2003-01-01 16:48:00 UTC,1041439680,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,40,36.4486,-103.1539
2003-01-01 16:49:00 UTC,1041439740,23047,AMARILLO INTERNATIONAL AIRPORT,TX,POTTER,30,41,35.2295,-101.7042
2003-01-01 16:49:00 UTC,1041439740,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,37,41,36.4486,-103.1539
2003-01-01 16:50:00 UTC,1041439800,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,37,41,36.4486,-103.1539
2003-01-01 16:53:00 UTC,1041439980,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,35,41,36.4486,-103.1539
2003-01-01 16:54:00 UTC,1041440040,23047,AMARILLO INTERNATIONAL AIRPORT,TX,POTTER,33,42,35.2295,-101.7042
2003-01-01 16:54:00 UTC,1041440040,23051,CLAYTON MUNICIPAL AIR PARK,NM,UNION,37,43,36.4486,-103.1539
