begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,begin_lat,begin_lon,end_lat,end_lon
1998-01-04 20:59:00 UTC,883947540,1998-01-04 21:01:00 UTC,883947660,0,31.32,-97.07,31.32,-97.07
1998-01-05 13:00:00 UTC,884005200,1998-01-05 13:00:00 UTC,884005200,0,46.00,-123.92,46.00,-123.92
1998-01-05 18:00:00 UTC,884023200,1998-01-05 18:00:00 UTC,884023200,0,31.27,-98.65,31.27,-98.65
1998-01-05 18:00:00 UTC,884023200,1998-01-05 18:00:00 UTC,884023200,0,31.30,-98.57,31.30,-98.57
1998-01-05 18:52:00 UTC,884026320,1998-01-05 18:55:00 UTC,884026500,1,31.50,-98.50,31.50,-98.50
1998-01-05 19:15:00 UTC,884027700,1998-01-05 19:16:00 UTC,884027760,0,31.92,-98.03,31.92,-98.03
1998-01-05 22:52:00 UTC,884040720,1998-01-05 23:01:00 UTC,884041260,2,32.23,-95.35,32.28,-95.30
1998-01-05 23:34:00 UTC,884043240,1998-01-05 23:46:00 UTC,884043960,0,32.47,-95.17,32.55,-95.10
1998-01-06 00:08:00 UTC,884045280,1998-01-06 00:13:00 UTC,884045580,0,32.68,-94.90,32.70,-94.88
1998-01-07 01:45:00 UTC,884137500,1998-01-07 01:45:00 UTC,884137500,0,30.27,-89.80,30.27,-89.80
1998-01-07 10:15:00 UTC,884168100,1998-01-07 10:16:00 UTC,884168160,0,30.38,-86.52,30.38,-86.52
1998-01-07 12:45:00 UTC,884177100,1998-01-07 12:46:00 UTC,884177160,1,35.48,-85.95,35.52,-85.97
1998-01-07 21:10:00 UTC,884207400,1998-01-07 21:15:00 UTC,884207700,2,34.80,-82.60,34.83,-82.60
1998-01-08 09:01:00 UTC,884250060,1998-01-08 09:02:00 UTC,884250120,1,34.23,-77.93,34.23,-77.93
1998-01-08 20:15:00 UTC,884290500,1998-01-08 20:15:00 UTC,884290500,0,25.77,-80.20,25.77,-80.20
1998-01-08 23:50:00 UTC,884303400,1998-01-08 23:57:00 UTC,884303820,2,39.22,-81.42,39.23,-81.45
1998-01-09 01:20:00 UTC,884308800,1998-01-09 01:35:00 UTC,884309700,1,39.80,-80.78,39.92,-80.65
1998-01-09 14:00:00 UTC,884354400,1998-01-09 14:15:00 UTC,884355300,1,33.78,-118.17,33.78,-118.17
1998-01-11 15:59:00 UTC,884534340,1998-01-11 16:17:00 UTC,884535420,1,33.12,-95.05,33.10,-94.92
1998-01-11 16:04:00 UTC,884534640,1998-01-11 16:22:00 UTC,884535720,1,33.07,-94.93,33.07,-94.85
1998-01-11 16:22:00 UTC,884535720,1998-01-11 16:26:00 UTC,884535960,0,33.10,-94.82,33.08,-94.82
1998-01-11 16:30:00 UTC,884536200,1998-01-11 16:38:00 UTC,884536680,1,30.15,-96.93,30.20,-96.92
1998-01-11 17:07:00 UTC,884538420,1998-01-11 17:30:00 UTC,884539800,1,33.02,-94.20,33.05,-94.00
1998-01-11 17:10:00 UTC,884538600,1998-01-11 17:14:00 UTC,884538840,1,30.20,-96.92,30.22,-96.90
1998-01-11 17:23:00 UTC,884539380,1998-01-11 17:36:00 UTC,884540160,0,33.05,-94.02,33.08,-93.97
1998-01-11 17:32:00 UTC,884539920,1998-01-11 17:46:00 UTC,884540760,0,33.05,-93.97,33.07,-93.93
1998-01-11 17:33:00 UTC,884539980,1998-01-11 17:42:00 UTC,884540520,0,33.03,-93.90,33.03,-93.82
1998-01-11 17:42:00 UTC,884540520,1998-01-11 17:46:00 UTC,884540760,0,33.07,-93.85,33.08,-93.83
1998-01-12 00:11:00 UTC,884563860,1998-01-12 00:14:00 UTC,884564040,0,31.62,-93.30,31.58,-93.28
1998-01-12 03:00:00 UTC,884574000,1998-01-12 03:05:00 UTC,884574300,1,30.75,-92.42,30.75,-92.42
1998-01-12 04:45:00 UTC,884580300,1998-01-12 04:45:00 UTC,884580300,0,30.38,-93.37,30.38,-93.37
1998-01-21 14:56:00 UTC,885394560,1998-01-21 14:58:00 UTC,885394680,0,30.35,-96.85,30.35,-96.85
1998-01-21 15:07:00 UTC,885395220,1998-01-21 15:09:00 UTC,885395340,0,30.50,-96.90,30.50,-96.90
1998-01-21 15:09:00 UTC,885395340,1998-01-21 15:14:00 UTC,885395640,1,30.35,-96.82,30.35,-96.80
1998-01-21 15:12:00 UTC,885395520,1998-01-21 15:15:00 UTC,885395700,0,30.48,-97.00,30.48,-97.00
1998-01-21 15:40:00 UTC,885397200,1998-01-21 15:41:00 UTC,885397260,0,28.78,-96.67,28.78,-96.67
1998-01-21 16:35:00 UTC,885400500,1998-01-21 16:36:00 UTC,885400560,0,31.07,-96.15,31.07,-96.15
1998-01-21 16:44:00 UTC,885401040,1998-01-21 16:50:00 UTC,885401400,0,30.48,-96.23,30.47,-96.18
1998-01-21 17:25:00 UTC,885403500,1998-01-21 17:28:00 UTC,885403680,0,31.07,-95.93,31.10,-95.88
1998-01-21 17:28:00 UTC,885403680,1998-01-21 17:32:00 UTC,885403920,1,31.10,-95.97,31.10,-95.97
1998-01-21 17:29:00 UTC,885403740,1998-01-21 17:31:00 UTC,885403860,0,30.53,-95.85,30.53,-95.83
1998-01-21 17:34:00 UTC,885404040,1998-01-21 17:46:00 UTC,885404760,0,30.55,-95.83,30.55,-95.68
1998-01-21 17:49:00 UTC,885404940,1998-01-21 18:10:00 UTC,885406200,1,30.53,-95.67,30.53,-95.62
1998-01-22 18:30:00 UTC,885493800,1998-01-30 18:30:00 UTC,886185000,0,31.80,-82.67,31.80,-82.67
1998-01-23 08:15:00 UTC,885543300,1998-01-23 08:15:00 UTC,885543300,0,26.92,-82.32,26.92,-82.32
1998-01-23 09:15:00 UTC,885546900,1998-01-23 09:15:00 UTC,885546900,0,27.00,-82.07,27.00,-82.07
1998-01-23 09:25:00 UTC,885547500,1998-01-23 09:30:00 UTC,885547800,0,28.07,-82.47,28.08,-82.47
1998-01-23 09:45:00 UTC,885548700,1998-01-23 09:45:00 UTC,885548700,0,27.57,-81.52,27.57,-81.52
1998-01-29 11:12:00 UTC,886072320,1998-01-29 11:16:00 UTC,886072560,1,33.05,-117.30,33.05,-117.30
1998-02-02 18:47:00 UTC,886445220,1998-02-02 18:50:00 UTC,886445400,1,24.70,-81.08,24.70,-81.08
1998-02-02 19:10:00 UTC,886446600,1998-02-02 19:15:00 UTC,886446900,0,24.92,-80.63,24.92,-80.63
1998-02-02 19:45:00 UTC,886448700,1998-02-02 19:45:00 UTC,886448700,0,28.33,-82.27,28.33,-82.27
1998-02-02 20:22:00 UTC,886450920,1998-02-02 20:34:00 UTC,886451640,2,25.80,-80.28,25.93,-80.27
1998-02-02 20:34:00 UTC,886451640,1998-02-02 20:44:00 UTC,886452240,1,25.87,-80.35,26.08,-80.20
1998-02-02 21:50:00 UTC,886456200,1998-02-02 22:00:00 UTC,886456800,1,26.97,-81.13,26.97,-81.13
1998-02-02 23:30:00 UTC,886462200,1998-02-02 23:30:00 UTC,886462200,0,27.30,-80.33,27.30,-80.33
1998-02-03 18:00:00 UTC,886528800,1998-02-03 18:00:00 UTC,886528800,0,31.70,-82.92,31.70,-82.92
1998-02-06 16:00:00 UTC,886780800,1998-02-06 16:02:00 UTC,886780920,0,37.37,-122.03,37.37,-122.03
1998-02-06 19:56:00 UTC,886794960,1998-02-06 20:05:00 UTC,886795500,1,25.92,-81.65,25.92,-81.65
1998-02-06 19:59:00 UTC,886795140,1998-02-06 20:07:00 UTC,886795620,0,25.97,-81.73,25.97,-81.73
1998-02-06 21:35:00 UTC,886800900,1998-02-06 21:45:00 UTC,886801500,1,26.47,-80.07,26.47,-80.07
1998-02-07 14:00:00 UTC,886860000,1998-02-07 14:00:00 UTC,886860000,0,37.47,-122.43,37.47,-122.43
1998-02-09 00:00:00 UTC,886982400,1998-02-09 00:05:00 UTC,886982700,0,33.03,-117.28,33.02,-117.20
1998-02-09 21:05:00 UTC,887058300,1998-02-09 21:21:00 UTC,887059260,1,32.68,-94.58,32.70,-94.53
1998-02-09 21:21:00 UTC,887059260,1998-02-09 22:18:00 UTC,887062680,1,32.60,-94.53,32.78,-94.38
1998-02-10 08:50:00 UTC,887100600,1998-02-10 08:50:00 UTC,887100600,0,29.38,-98.12,29.38,-98.12
1998-02-10 09:25:00 UTC,887102700,1998-02-10 09:27:00 UTC,887102820,0,29.40,-97.97,29.40,-97.97
1998-02-10 10:19:00 UTC,887105940,1998-02-10 10:21:00 UTC,887106060,0,31.15,-96.17,31.15,-96.17
1998-02-10 12:49:00 UTC,887114940,1998-02-10 12:52:00 UTC,887115120,1,29.72,-95.05,29.72,-95.05
1998-02-10 12:50:00 UTC,887115000,1998-02-10 12:53:00 UTC,887115180,1,29.50,-95.10,29.50,-95.10
1998-02-10 12:54:00 UTC,887115240,1998-02-10 12:56:00 UTC,887115360,1,29.72,-95.05,29.72,-95.05
1998-02-10 12:57:00 UTC,887115420,1998-02-10 12:58:00 UTC,887115480,1,29.72,-95.05,29.72,-95.05
1998-02-10 13:20:00 UTC,887116800,1998-02-10 13:23:00 UTC,887116980,1,29.98,-94.68,29.98,-94.68
1998-02-10 14:27:00 UTC,887120820,1998-02-10 14:27:00 UTC,887120820,1,30.43,-93.97,30.43,-93.97
1998-02-10 17:45:00 UTC,887132700,1998-02-10 17:45:00 UTC,887132700,1,33.33,-91.28,33.33,-91.28
1998-02-10 19:05:00 UTC,887137500,1998-02-10 19:05:00 UTC,887137500,0,33.65,-90.22,33.65,-90.22
1998-02-14 13:25:00 UTC,887462700,1998-02-14 13:26:00 UTC,887462760,0,37.07,-120.77,37.07,-120.77
1998-02-14 14:41:00 UTC,887467260,1998-02-14 14:50:00 UTC,887467800,1,36.87,-120.48,36.85,-120.43
1998-02-15 19:35:00 UTC,887571300,1998-02-15 19:35:00 UTC,887571300,0,26.45,-82.13,26.45,-82.13
1998-02-16 09:35:00 UTC,887621700,1998-02-16 09:35:00 UTC,887621700,0,28.92,-82.58,28.92,-82.58
1998-02-16 13:00:00 UTC,887634000,1998-02-16 13:00:00 UTC,887634000,0,28.48,-82.42,28.48,-82.42
1998-02-16 14:32:00 UTC,887639520,1998-02-16 14:33:00 UTC,887639580,0,27.85,-81.53,27.85,-81.53
1998-02-16 15:19:00 UTC,887642340,1998-02-16 15:19:00 UTC,887642340,0,29.20,-81.47,29.20,-81.47
1998-02-16 15:29:00 UTC,887642940,1998-02-16 15:29:00 UTC,887642940,0,28.80,-81.27,28.80,-81.27
1998-02-16 17:25:00 UTC,887649900,1998-02-16 17:28:00 UTC,887650080,1,29.62,-95.63,29.62,-95.63
1998-02-16 18:03:00 UTC,887652180,1998-02-16 18:05:00 UTC,887652300,0,29.35,-95.45,29.35,-95.45
1998-02-16 18:40:00 UTC,887654400,1998-02-16 18:41:00 UTC,887654460,0,29.18,-94.97,29.18,-94.97
1998-02-16 22:45:00 UTC,887669100,1998-02-16 22:50:00 UTC,887669400,0,30.52,-82.83,30.52,-82.83
1998-02-17 00:26:00 UTC,887675160,1998-02-17 00:26:00 UTC,887675160,0,31.03,-81.78,31.03,-81.78
1998-02-17 00:30:00 UTC,887675400,1998-02-17 00:30:00 UTC,887675400,0,31.13,-81.40,31.15,-81.38
1998-02-17 04:26:00 UTC,887689560,1998-02-17 04:28:00 UTC,887689680,1,27.17,-82.45,27.18,-82.45
1998-02-17 05:11:00 UTC,887692260,1998-02-17 05:22:00 UTC,887692920,1,27.35,-82.28,27.35,-82.20
1998-02-17 05:25:00 UTC,887693100,1998-02-17 05:25:00 UTC,887693100,1,27.75,-81.70,27.75,-81.70
1998-02-17 05:40:00 UTC,887694000,1998-02-17 05:42:00 UTC,887694120,1,27.90,-81.58,27.90,-81.58
1998-02-17 07:10:00 UTC,887699400,1998-02-17 07:10:00 UTC,887699400,1,28.08,-80.57,28.08,-80.57
1998-02-17 07:30:00 UTC,887700600,1998-02-17 07:30:00 UTC,887700600,0,28.48,-80.55,28.48,-80.55
1998-02-17 20:58:00 UTC,887749080,1998-02-17 20:58:00 UTC,887749080,1,37.98,-77.77,37.98,-77.77
1998-02-17 21:15:00 UTC,887750100,1998-02-17 21:29:00 UTC,887750940,1,38.12,-77.60,38.18,-77.50
1998-02-19 12:30:00 UTC,887891400,1998-02-19 12:30:00 UTC,887891400,0,37.93,-121.70,37.93,-121.70
1998-02-19 22:30:00 UTC,887927400,1998-02-19 22:30:00 UTC,887927400,0,27.58,-82.52,27.58,-82.52
1998-02-21 17:05:00 UTC,888080700,1998-02-21 17:05:00 UTC,888080700,0,27.42,-98.27,27.42,-98.27
1998-02-21 17:18:00 UTC,888081480,1998-02-21 17:18:00 UTC,888081480,0,27.70,-98.25,27.70,-98.25
1998-02-21 18:00:00 UTC,888084000,1998-02-21 18:00:00 UTC,888084000,0,28.02,-98.55,28.02,-98.55
1998-02-22 09:00:00 UTC,888138000,1998-02-22 09:00:00 UTC,888138000,0,31.17,-85.47,31.17,-85.47
1998-02-22 15:45:00 UTC,888162300,1998-02-22 15:45:00 UTC,888162300,0,29.62,-81.82,29.62,-81.82
1998-02-22 17:05:00 UTC,888167100,1998-02-22 17:05:00 UTC,888167100,0,30.67,-82.02,30.70,-82.17
1998-02-22 17:20:00 UTC,888168000,1998-02-22 17:20:00 UTC,888168000,1,28.08,-80.57,28.08,-80.57
1998-02-22 21:50:00 UTC,888184200,1998-02-22 21:50:00 UTC,888184200,0,28.80,-82.07,28.80,-82.07
1998-02-22 22:55:00 UTC,888188100,1998-02-22 23:05:00 UTC,888188700,2,29.17,-81.10,29.22,-81.03
1998-02-22 23:37:00 UTC,888190620,1998-02-22 23:41:00 UTC,888190860,3,28.48,-81.72,28.52,-81.65
1998-02-22 23:41:00 UTC,888190860,1998-02-23 00:00:00 UTC,888192000,3,28.52,-81.63,28.63,-81.45
1998-02-23 00:10:00 UTC,888192600,1998-02-23 00:25:00 UTC,888193500,3,28.70,-81.35,28.80,-81.18
1998-02-23 00:25:00 UTC,888193500,1998-02-23 00:28:00 UTC,888193680,3,28.80,-81.15,28.80,-81.15
1998-02-23 00:40:00 UTC,888194400,1998-02-23 00:55:00 UTC,888195300,3,28.23,-81.48,28.33,-81.28
1998-02-23 00:45:00 UTC,888194700,1998-02-23 00:52:00 UTC,888195120,2,28.85,-80.93,28.90,-80.85
1998-02-23 00:55:00 UTC,888195300,1998-02-23 01:38:00 UTC,888197880,3,28.40,-81.27,28.48,-80.90
1998-02-23 01:38:00 UTC,888197880,1998-02-23 01:38:00 UTC,888197880,1,28.55,-80.77,28.55,-80.77
1998-02-23 02:30:00 UTC,888201000,1998-02-23 02:30:00 UTC,888201000,1,28.42,-80.53,28.42,-80.53
1998-02-24 01:30:00 UTC,888283800,1998-02-24 01:35:00 UTC,888284100,0,33.67,-118.00,33.67,-118.00
1998-02-25 21:00:00 UTC,888440400,1998-02-25 21:05:00 UTC,888440700,0,29.20,-98.88,29.20,-98.87
1998-02-25 21:20:00 UTC,888441600,1998-02-25 21:23:00 UTC,888441780,1,29.25,-98.80,29.25,-98.78
1998-02-25 21:23:00 UTC,888441780,1998-02-25 21:25:00 UTC,888441900,1,29.22,-98.75,29.22,-98.73
1998-02-26 09:08:00 UTC,888484080,1998-02-26 09:08:00 UTC,888484080,1,30.83,-92.27,30.83,-92.27
1998-02-26 10:50:00 UTC,888490200,1998-02-26 11:10:00 UTC,888491400,1,31.95,-90.98,32.10,-90.80
1998-02-26 14:53:00 UTC,888504780,1998-02-26 15:00:00 UTC,888505200,1,31.60,-89.32,31.63,-89.22
1998-02-28 10:25:00 UTC,888661500,1998-02-28 10:30:00 UTC,888661800,0,26.27,-80.22,26.27,-80.22
1998-02-28 15:30:00 UTC,888679800,1998-02-28 15:40:00 UTC,888680400,1,26.32,-80.10,26.32,-80.10
1998-03-01 01:00:00 UTC,888714000,1998-03-01 01:00:00 UTC,888714000,0,27.63,-81.98,27.63,-81.98
1998-03-01 06:00:00 UTC,888732000,1998-03-01 06:00:00 UTC,888732000,1,27.35,-82.50,27.35,-82.50
1998-03-07 14:02:00 UTC,889279320,1998-03-07 14:10:00 UTC,889279800,0,29.82,-85.30,29.82,-85.30
1998-03-07 19:25:00 UTC,889298700,1998-03-07 19:27:00 UTC,889298820,0,29.27,-97.60,29.27,-97.60
1998-03-08 10:19:00 UTC,889352340,1998-03-08 10:19:00 UTC,889352340,0,31.57,-83.02,31.57,-83.02
1998-03-08 12:55:00 UTC,889361700,1998-03-08 12:57:00 UTC,889361820,0,33.22,-81.13,33.22,-81.12
1998-03-08 13:20:00 UTC,889363200,1998-03-08 13:22:00 UTC,889363320,2,33.53,-81.08,33.53,-81.07
1998-03-08 13:50:00 UTC,889365000,1998-03-08 14:00:00 UTC,889365600,2,33.38,-80.45,33.45,-80.40
1998-03-08 14:18:00 UTC,889366680,1998-03-08 14:20:00 UTC,889366800,0,33.57,-80.22,33.58,-80.15
1998-03-08 14:38:00 UTC,889367880,1998-03-08 14:41:00 UTC,889368060,0,34.62,-78.98,34.62,-78.98
1998-03-08 14:55:00 UTC,889368900,1998-03-08 15:00:00 UTC,889369200,0,34.28,-79.27,34.28,-79.27
1998-03-08 15:03:00 UTC,889369380,1998-03-08 15:10:00 UTC,889369800,1,34.58,-78.97,34.57,-78.93
1998-03-08 15:30:00 UTC,889371000,1998-03-08 15:30:00 UTC,889371000,0,34.08,-79.20,34.08,-79.20
1998-03-08 16:00:00 UTC,889372800,1998-03-08 16:05:00 UTC,889373100,0,29.92,-85.38,29.92,-85.38
1998-03-08 16:05:00 UTC,889373100,1998-03-08 16:06:00 UTC,889373160,0,35.50,-86.90,35.50,-86.88
1998-03-08 16:06:00 UTC,889373160,1998-03-08 16:10:00 UTC,889373400,0,31.70,-82.20,31.70,-82.18
1998-03-08 16:10:00 UTC,889373400,1998-03-08 16:10:00 UTC,889373400,0,34.27,-78.92,34.28,-78.92
1998-03-08 17:10:00 UTC,889377000,1998-03-08 17:15:00 UTC,889377300,2,35.45,-77.90,35.47,-77.88
1998-03-09 01:19:00 UTC,889406340,1998-03-09 01:24:00 UTC,889406640,0,27.48,-81.65,27.55,-81.58
1998-03-09 01:24:00 UTC,889406640,1998-03-09 01:35:00 UTC,889407300,1,27.55,-81.57,27.60,-81.43
1998-03-09 01:28:00 UTC,889406880,1998-03-09 01:37:00 UTC,889407420,2,27.83,-81.50,27.90,-81.32
1998-03-09 01:50:00 UTC,889408200,1998-03-09 01:50:00 UTC,889408200,0,28.30,-81.40,28.30,-81.40
1998-03-09 03:10:00 UTC,889413000,1998-03-09 03:25:00 UTC,889413900,1,26.13,-81.80,26.15,-81.77
1998-03-09 03:20:00 UTC,889413600,1998-03-09 03:20:00 UTC,889413600,1,27.23,-80.85,27.25,-80.80
1998-03-09 03:48:00 UTC,889415280,1998-03-09 03:48:00 UTC,889415280,1,27.47,-80.33,27.47,-80.33
1998-03-09 05:30:00 UTC,889421400,1998-03-09 05:30:00 UTC,889421400,0,37.77,-76.42,37.28,-76.40
1998-03-09 05:45:00 UTC,889422300,1998-03-09 06:10:00 UTC,889423800,1,25.98,-80.15,25.98,-80.15
1998-03-09 06:00:00 UTC,889423200,1998-03-09 06:23:00 UTC,889424580,1,25.90,-80.28,25.88,-80.18
1998-03-09 19:33:00 UTC,889471980,1998-03-09 19:37:00 UTC,889472220,1,40.43,-75.88,40.43,-75.88
1998-03-16 16:53:00 UTC,890067180,1998-03-16 16:53:00 UTC,890067180,0,31.65,-97.48,31.65,-97.48
1998-03-16 19:05:00 UTC,890075100,1998-03-16 19:05:00 UTC,890075100,1,33.20,-96.62,33.20,-96.62
1998-03-18 16:00:00 UTC,890236800,1998-03-18 16:00:00 UTC,890236800,0,34.37,-101.62,34.37,-101.62
1998-03-19 13:55:00 UTC,890315700,1998-03-19 13:55:00 UTC,890315700,1,27.35,-82.17,27.35,-82.17
1998-03-19 14:40:00 UTC,890318400,1998-03-19 14:40:00 UTC,890318400,0,27.50,-81.78,27.50,-81.78
1998-03-20 06:25:00 UTC,890375100,1998-03-20 06:35:00 UTC,890375700,3,34.38,-83.90,34.52,-83.77
1998-03-20 06:35:00 UTC,890375700,1998-03-20 06:40:00 UTC,890376000,3,34.53,-83.75,34.57,-83.70
1998-03-20 14:42:00 UTC,890404920,1998-03-20 14:42:00 UTC,890404920,0,35.18,-80.67,35.18,-80.67
1998-03-20 15:14:00 UTC,890406840,1998-03-20 15:17:00 UTC,890407020,1,36.32,-80.07,36.33,-80.05
1998-03-20 15:25:00 UTC,890407500,1998-03-20 15:49:00 UTC,890408940,3,36.40,-79.98,36.53,-79.78
1998-03-20 15:56:00 UTC,890409360,1998-03-20 16:04:00 UTC,890409840,1,36.57,-79.75,36.60,-79.70
1998-03-20 16:04:00 UTC,890409840,1998-03-20 16:22:00 UTC,890410920,1,36.60,-79.70,36.70,-79.55
1998-03-20 18:15:00 UTC,890417700,1998-03-20 18:15:00 UTC,890417700,0,35.63,-78.85,35.63,-78.85
1998-03-20 18:30:00 UTC,890418600,1998-03-20 18:32:00 UTC,890418720,2,36.22,-78.82,36.25,-78.78
1998-03-20 18:40:00 UTC,890419200,1998-03-20 18:42:00 UTC,890419320,2,35.72,-78.62,35.72,-78.62
1998-03-20 18:45:00 UTC,890419500,1998-03-20 18:45:00 UTC,890419500,0,35.80,-78.67,35.80,-78.67
1998-03-20 18:55:00 UTC,890420100,1998-03-20 18:57:00 UTC,890420220,2,36.32,-78.73,36.32,-78.73
1998-03-20 19:35:00 UTC,890422500,1998-03-20 19:35:00 UTC,890422500,1,36.10,-78.13,36.10,-78.13
1998-03-20 20:45:00 UTC,890426700,1998-03-20 20:45:00 UTC,890426700,1,34.48,-79.03,34.48,-79.03
1998-03-24 13:46:00 UTC,890747160,1998-03-24 13:56:00 UTC,890747760,0,37.08,-120.35,37.10,-120.32
1998-03-28 05:25:00 UTC,891062700,1998-03-28 05:32:00 UTC,891063120,2,39.47,-88.38,39.48,-88.35
1998-03-28 10:05:00 UTC,891079500,1998-03-28 10:05:00 UTC,891079500,0,41.05,-85.45,41.05,-85.45
1998-03-28 10:21:00 UTC,891080460,1998-03-28 10:23:00 UTC,891080580,1,41.20,-84.92,41.20,-84.92
1998-03-28 10:58:00 UTC,891082680,1998-03-28 10:58:00 UTC,891082680,1,42.03,-84.10,42.03,-84.10
1998-03-28 16:35:00 UTC,891102900,1998-03-28 16:35:00 UTC,891102900,0,37.12,-120.25,37.12,-120.25
1998-03-28 17:20:00 UTC,891105600,1998-03-28 17:25:00 UTC,891105900,0,37.67,-121.33,37.67,-121.33
1998-03-29 15:23:00 UTC,891184980,1998-03-29 15:35:00 UTC,891185700,2,43.78,-95.95,43.78,-95.95
1998-03-29 15:25:00 UTC,891185100,1998-03-29 15:30:00 UTC,891185400,0,43.83,-95.95,43.83,-95.95
1998-03-29 15:28:00 UTC,891185280,1998-03-29 15:33:00 UTC,891185580,0,43.80,-95.80,43.80,-95.80
1998-03-29 15:35:00 UTC,891185700,1998-03-29 15:45:00 UTC,891186300,2,43.80,-95.90,43.80,-95.90
1998-03-29 15:45:00 UTC,891186300,1998-03-29 15:55:00 UTC,891186900,1,43.82,-95.83,43.82,-95.83
1998-03-29 15:50:00 UTC,891186600,1998-03-29 15:55:00 UTC,891186900,1,43.95,-95.53,43.95,-95.48
1998-03-29 15:55:00 UTC,891186900,1998-03-29 16:02:00 UTC,891187320,1,43.83,-95.67,43.83,-95.67
1998-03-29 15:55:00 UTC,891186900,1998-03-29 16:30:00 UTC,891189000,3,43.98,-95.43,44.10,-94.93
1998-03-29 16:28:00 UTC,891188880,1998-03-29 16:28:00 UTC,891188880,4,44.08,-94.85,44.10,-94.87
1998-03-29 16:30:00 UTC,891189000,1998-03-29 17:05:00 UTC,891191100,4,44.12,-94.90,44.23,-94.37
1998-03-29 17:05:00 UTC,891191100,1998-03-29 17:07:00 UTC,891191220,4,44.23,-94.35,44.25,-94.33
1998-03-29 17:07:00 UTC,891191220,1998-03-29 17:10:00 UTC,891191400,0,44.38,-92.10,44.38,-92.07
1998-03-29 17:07:00 UTC,891191220,1998-03-29 17:15:00 UTC,891191700,4,44.25,-94.33,44.27,-94.27
1998-03-29 17:15:00 UTC,891191700,1998-03-29 17:20:00 UTC,891192000,0,44.55,-92.00,44.57,-91.90
1998-03-29 17:18:00 UTC,891191880,1998-03-29 17:35:00 UTC,891192900,3,44.28,-94.17,44.33,-93.95
1998-03-29 17:35:00 UTC,891192900,1998-03-29 17:45:00 UTC,891193500,3,44.33,-93.95,44.40,-93.83
1998-03-29 17:48:00 UTC,891193680,1998-03-29 18:04:00 UTC,891194640,2,44.37,-93.83,44.43,-93.57
1998-03-29 18:09:00 UTC,891194940,1998-03-29 18:13:00 UTC,891195180,1,44.43,-93.48,44.43,-93.48
1998-03-29 18:16:00 UTC,891195360,1998-03-29 18:24:00 UTC,891195840,2,44.47,-93.43,44.47,-93.33
1998-03-29 18:25:00 UTC,891195900,1998-03-29 18:33:00 UTC,891196380,2,44.55,-93.25,44.55,-93.18
1998-03-29 18:43:00 UTC,891196980,1998-03-29 18:48:00 UTC,891197280,0,44.68,-92.93,44.68,-92.92
1998-03-29 19:28:00 UTC,891199680,1998-03-29 19:35:00 UTC,891200100,0,45.47,-89.80,45.52,-89.73
1998-03-30 17:18:00 UTC,891278280,1998-03-30 17:18:00 UTC,891278280,0,35.10,-96.13,35.10,-96.13
1998-03-30 17:35:00 UTC,891279300,1998-03-30 17:35:00 UTC,891279300,1,41.02,-92.43,41.02,-92.43
1998-03-30 20:25:00 UTC,891289500,1998-03-30 20:27:00 UTC,891289620,1,36.40,-94.45,36.42,-94.43
1998-04-01 12:30:00 UTC,891433800,1998-04-01 12:35:00 UTC,891434100,1,39.92,-77.22,39.92,-77.22
1998-04-01 12:40:00 UTC,891434400,1998-04-01 12:45:00 UTC,891434700,0,41.03,-76.67,41.03,-76.67
1998-04-01 14:37:00 UTC,891441420,1998-04-01 14:37:00 UTC,891441420,1,40.25,-75.65,40.25,-75.65
1998-04-01 15:45:00 UTC,891445500,1998-04-01 15:45:00 UTC,891445500,0,35.38,-77.93,35.38,-77.93
1998-04-01 15:50:00 UTC,891445800,1998-04-01 15:50:00 UTC,891445800,1,35.23,-77.80,35.23,-77.80
1998-04-01 15:55:00 UTC,891446100,1998-04-01 15:55:00 UTC,891446100,1,35.25,-77.77,35.25,-77.77
1998-04-01 16:05:00 UTC,891446700,1998-04-01 16:05:00 UTC,891446700,1,35.23,-77.62,35.23,-77.62
1998-04-01 16:50:00 UTC,891449400,1998-04-01 16:50:00 UTC,891449400,0,35.05,-77.63,35.05,-77.63
1998-04-01 17:15:00 UTC,891450900,1998-04-01 17:15:00 UTC,891450900,0,35.22,-77.47,35.22,-77.47
1998-04-01 17:30:00 UTC,891451800,1998-04-01 17:30:00 UTC,891451800,0,35.33,-77.20,35.33,-77.20
1998-04-01 17:44:00 UTC,891452640,1998-04-01 17:44:00 UTC,891452640,0,35.30,-77.22,35.30,-77.22
1998-04-01 19:00:00 UTC,891457200,1998-04-01 19:06:00 UTC,891457560,3,37.88,-77.62,37.88,-77.53
1998-04-01 19:06:00 UTC,891457560,1998-04-01 19:15:00 UTC,891458100,2,37.88,-77.50,37.90,-77.43
1998-04-03 14:10:00 UTC,891612600,1998-04-03 14:20:00 UTC,891613200,2,36.47,-87.40,36.53,-87.32
1998-04-03 14:35:00 UTC,891614100,1998-04-03 14:45:00 UTC,891614700,2,36.40,-86.93,36.45,-86.80
1998-04-03 14:58:00 UTC,891615480,1998-04-03 15:15:00 UTC,891616500,2,36.45,-86.48,36.40,-86.32
1998-04-03 15:12:00 UTC,891616320,1998-04-03 15:25:00 UTC,891617100,1,36.35,-86.43,36.37,-86.37
