convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2001-05-31,11473,14737,40.6508,-75.4492,420
2001-06-01,11474,14737,40.6508,-75.4492,1440
2001-06-02,11475,14737,40.6508,-75.4492,1440
2001-06-03,11476,14737,40.6508,-75.4492,1356
2001-06-04,11477,14737,40.6508,-75.4492,1437
2001-06-05,11478,14737,40.6508,-75.4492,1318
2001-06-06,11479,14737,40.6508,-75.4492,1045
2001-06-07,11480,14737,40.6508,-75.4492,720
2001-06-08,11481,14737,40.6508,-75.4492,1354
2001-06-09,11482,14737,40.6508,-75.4492,1230
2001-06-10,11483,14737,40.6508,-75.4492,1440
2001-06-11,11484,14737,40.6508,-75.4492,1167
2001-06-12,11485,14737,40.6508,-75.4492,1072
2001-06-13,11486,14737,40.6508,-75.4492,1440
2001-06-14,11487,14737,40.6508,-75.4492,1440
2001-06-15,11488,14737,40.6508,-75.4492,1440
2001-06-16,11489,14737,40.6508,-75.4492,1440
2001-06-17,11490,14737,40.6508,-75.4492,1440
2001-06-18,11491,14737,40.6508,-75.4492,1439
2001-06-19,11492,14737,40.6508,-75.4492,1439
2001-06-20,11493,14737,40.6508,-75.4492,804
2001-06-22,11495,14737,40.6508,-75.4492,300
2001-06-23,11496,14737,40.6508,-75.4492,865
2001-06-24,11497,14737,40.6508,-75.4492,1175
2001-06-25,11498,14737,40.6508,-75.4492,1109
2001-06-26,11499,14737,40.6508,-75.4492,1440
2001-06-27,11500,14737,40.6508,-75.4492,1440
2001-06-28,11501,14737,40.6508,-75.4492,1439
2001-06-29,11502,14737,40.6508,-75.4492,1269
2001-06-30,11503,14737,40.6508,-75.4492,902
2001-05-31,11473,13962,32.4106,-99.6822,360
2001-06-01,11474,13962,32.4106,-99.6822,1440
2001-06-02,11475,13962,32.4106,-99.6822,1302
2001-06-03,11476,13962,32.4106,-99.6822,1440
2001-06-04,11477,13962,32.4106,-99.6822,1440
2001-06-05,11478,13962,32.4106,-99.6822,1440
2001-06-06,11479,13962,32.4106,-99.6822,1440
2001-06-07,11480,13962,32.4106,-99.6822,1440
2001-06-08,11481,13962,32.4106,-99.6822,1440
