convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2015-01-31,16466,63870,31.0425,-86.3117,102
2015-02-01,16467,63870,31.0425,-86.3117,1088
2015-02-02,16468,63870,31.0425,-86.3117,947
2015-02-03,16469,63870,31.0425,-86.3117,720
2015-02-04,16470,63870,31.0425,-86.3117,135
2015-02-05,16471,63870,31.0425,-86.3117,1145
2015-02-06,16472,63870,31.0425,-86.3117,1028
2015-02-07,16473,63870,31.0425,-86.3117,842
2015-02-08,16474,63870,31.0425,-86.3117,1438
2015-02-09,16475,63870,31.0425,-86.3117,180
2015-02-10,16476,63870,31.0425,-86.3117,1440
2015-02-11,16477,63870,31.0425,-86.3117,836
2015-02-12,16478,63870,31.0425,-86.3117,1018
2015-02-14,16480,63870,31.0425,-86.3117,1338
2015-02-15,16481,63870,31.0425,-86.3117,1434
2015-02-16,16482,63870,31.0425,-86.3117,1436
2015-02-17,16483,63870,31.0425,-86.3117,1440
2015-02-18,16484,63870,31.0425,-86.3117,996
2015-02-19,16485,63870,31.0425,-86.3117,720
2015-02-20,16486,63870,31.0425,-86.3117,67
2015-02-21,16487,63870,31.0425,-86.3117,1440
2015-02-22,16488,63870,31.0425,-86.3117,1440
2015-02-23,16489,63870,31.0425,-86.3117,1440
2015-02-24,16490,63870,31.0425,-86.3117,944
2015-02-25,16491,63870,31.0425,-86.3117,1338
2015-02-26,16492,63870,31.0425,-86.3117,1440
2015-02-27,16493,63870,31.0425,-86.3117,1440
2015-02-28,16494,63870,31.0425,-86.3117,1080
2015-01-31,16466,54779,41.0093,-74.7363,420
2015-02-01,16467,54779,41.0093,-74.7363,1397
2015-02-02,16468,54779,41.0093,-74.7363,1410
2015-02-03,16469,54779,41.0093,-74.7363,833
2015-02-04,16470,54779,41.0093,-74.7363,835
2015-02-05,16471,54779,41.0093,-74.7363,1427
2015-02-06,16472,54779,41.0093,-74.7363,1424
2015-02-07,16473,54779,41.0093,-74.7363,1440
2015-02-08,16474,54779,41.0093,-74.7363,1423
2015-02-09,16475,54779,41.0093,-74.7363,1392
2015-02-10,16476,54779,41.0093,-74.7363,1399
2015-02-11,16477,54779,41.0093,-74.7363,1426
2015-02-12,16478,54779,41.0093,-74.7363,1401
2015-02-13,16479,54779,41.0093,-74.7363,1427
2015-02-14,16480,54779,41.0093,-74.7363,1418
2015-02-15,16481,54779,41.0093,-74.7363,1376
2015-02-16,16482,54779,41.0093,-74.7363,1421
2015-02-17,16483,54779,41.0093,-74.7363,1428
2015-02-18,16484,54779,41.0093,-74.7363,1405
2015-02-19,16485,54779,41.0093,-74.7363,1324
2015-02-20,16486,54779,41.0093,-74.7363,1423
2015-02-21,16487,54779,41.0093,-74.7363,1440
2015-02-22,16488,54779,41.0093,-74.7363,1408
2015-02-23,16489,54779,41.0093,-74.7363,1410
2015-02-24,16490,54779,41.0093,-74.7363,1424
2015-02-25,16491,54779,41.0093,-74.7363,1406
2015-02-26,16492,54779,41.0093,-74.7363,1428
2015-02-27,16493,54779,41.0093,-74.7363,1422
2015-02-28,16494,54779,41.0093,-74.7363,1005
2015-02-06,16472,63871,30.8458,-85.6014,1042
2015-02-07,16473,63871,30.8458,-85.6014,1435
2015-02-08,16474,63871,30.8458,-85.6014,1419
2015-02-09,16475,63871,30.8458,-85.6014,98
2015-01-31,16466,94037,45.6043,-103.547,300
2015-02-01,16467,94037,45.6043,-103.547,849
2015-02-02,16468,94037,45.6043,-103.547,934
2015-02-03,16469,94037,45.6043,-103.547,748
2015-02-04,16470,94037,45.6043,-103.547,839
2015-02-05,16471,94037,45.6043,-103.547,1440
2015-02-06,16472,94037,45.6043,-103.547,1440
2015-02-07,16473,94037,45.6043,-103.547,845
2015-02-08,16474,94037,45.6043,-103.547,1440
2015-02-09,16475,94037,45.6043,-103.547,1440
2015-02-10,16476,94037,45.6043,-103.547,1289
2015-02-11,16477,94037,45.6043,-103.547,990
2015-02-12,16478,94037,45.6043,-103.547,1440
2015-02-13,16479,94037,45.6043,-103.547,843
2015-02-14,16480,94037,45.6043,-103.547,837
2015-02-15,16481,94037,45.6043,-103.547,1440
2015-02-16,16482,94037,45.6043,-103.547,1440
2015-02-17,16483,94037,45.6043,-103.547,836
2015-02-18,16484,94037,45.6043,-103.547,1440
2015-02-19,16485,94037,45.6043,-103.547,846
2015-02-20,16486,94037,45.6043,-103.547,835
2015-02-21,16487,94037,45.6043,-103.547,1440
2015-02-22,16488,94037,45.6043,-103.547,1440
2015-02-23,16489,94037,45.6043,-103.547,1440
2015-02-24,16490,94037,45.6043,-103.547,275
2015-02-25,16491,94037,45.6043,-103.547,1349
2015-02-26,16492,94037,45.6043,-103.547,1393
2015-02-27,16493,94037,45.6043,-103.547,840
2015-02-28,16494,94037,45.6043,-103.547,1140
2015-01-31,16466,03032,30.0482,-102.2127,360
2015-02-01,16467,03032,30.0482,-102.2127,1440
2015-02-02,16468,03032,30.0482,-102.2127,1440
2015-02-03,16469,03032,30.0482,-102.2127,840
2015-02-04,16470,03032,30.0482,-102.2127,837
2015-02-05,16471,03032,30.0482,-102.2127,1396
2015-02-06,16472,03032,30.0482,-102.2127,1436
2015-02-07,16473,03032,30.0482,-102.2127,1440
2015-02-08,16474,03032,30.0482,-102.2127,755
2015-02-09,16475,03032,30.0482,-102.2127,260
2015-02-10,16476,03032,30.0482,-102.2127,1415
2015-02-11,16477,03032,30.0482,-102.2127,1436
2015-02-12,16478,03032,30.0482,-102.2127,1440
2015-02-13,16479,03032,30.0482,-102.2127,1436
2015-02-14,16480,03032,30.0482,-102.2127,1430
2015-02-15,16481,03032,30.0482,-102.2127,1433
2015-02-16,16482,03032,30.0482,-102.2127,1440
2015-02-17,16483,03032,30.0482,-102.2127,1106
2015-02-18,16484,03032,30.0482,-102.2127,1175
2015-02-19,16485,03032,30.0482,-102.2127,1435
2015-02-20,16486,03032,30.0482,-102.2127,1431
2015-02-21,16487,03032,30.0482,-102.2127,1425
2015-02-22,16488,03032,30.0482,-102.2127,1440
2015-02-23,16489,03032,30.0482,-102.2127,1440
2015-02-24,16490,03032,30.0482,-102.2127,1427
2015-02-25,16491,03032,30.0482,-102.2127,1360
2015-02-26,16492,03032,30.0482,-102.2127,1438
2015-02-27,16493,03032,30.0482,-102.2127,1440
