convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2000-06-30,11138,14737,40.6508,-75.4492,420
2000-07-01,11139,14737,40.6508,-75.4492,1440
2000-07-02,11140,14737,40.6508,-75.4492,1440
2000-07-03,11141,14737,40.6508,-75.4492,1440
2000-07-04,11142,14737,40.6508,-75.4492,1440
2000-07-05,11143,14737,40.6508,-75.4492,1440
2000-07-06,11144,14737,40.6508,-75.4492,1440
2000-07-07,11145,14737,40.6508,-75.4492,1439
2000-07-08,11146,14737,40.6508,-75.4492,1440
2000-07-09,11147,14737,40.6508,-75.4492,1339
2000-07-10,11148,14737,40.6508,-75.4492,1440
2000-07-11,11149,14737,40.6508,-75.4492,1439
2000-07-12,11150,14737,40.6508,-75.4492,1440
2000-07-13,11151,14737,40.6508,-75.4492,1440
2000-07-14,11152,14737,40.6508,-75.4492,1339
2000-07-15,11153,14737,40.6508,-75.4492,1440
2000-07-16,11154,14737,40.6508,-75.4492,1334
2000-07-17,11155,14737,40.6508,-75.4492,1440
2000-07-18,11156,14737,40.6508,-75.4492,1440
2000-07-19,11157,14737,40.6508,-75.4492,1440
2000-07-20,11158,14737,40.6508,-75.4492,1440
2000-07-21,11159,14737,40.6508,-75.4492,985
2000-07-22,11160,14737,40.6508,-75.4492,1311
2000-07-23,11161,14737,40.6508,-75.4492,1409
2000-07-24,11162,14737,40.6508,-75.4492,1271
2000-07-25,11163,14737,40.6508,-75.4492,1440
2000-07-26,11164,14737,40.6508,-75.4492,1440
2000-07-27,11165,14737,40.6508,-75.4492,1440
2000-07-28,11166,14737,40.6508,-75.4492,1440
2000-07-29,11167,14737,40.6508,-75.4492,1440
2000-07-30,11168,14737,40.6508,-75.4492,1279
2000-07-31,11169,14737,40.6508,-75.4492,1020
2000-06-30,11138,13962,32.4106,-99.6822,360
2000-07-01,11139,13962,32.4106,-99.6822,1440
2000-07-02,11140,13962,32.4106,-99.6822,1437
2000-07-03,11141,13962,32.4106,-99.6822,1440
2000-07-04,11142,13962,32.4106,-99.6822,1440
2000-07-05,11143,13962,32.4106,-99.6822,1439
2000-07-06,11144,13962,32.4106,-99.6822,1440
2000-07-07,11145,13962,32.4106,-99.6822,1440
2000-07-08,11146,13962,32.4106,-99.6822,1440
2000-07-09,11147,13962,32.4106,-99.6822,1439
