convective_date,convective_day_index,wban_id,lat,lon,good_row_count
2008-07-31,14091,63870,31.0425,-86.3117,360
2008-08-01,14092,63870,31.0425,-86.3117,1439
2008-08-02,14093,63870,31.0425,-86.3117,1440
2008-08-03,14094,63870,31.0425,-86.3117,1440
2008-08-04,14095,63870,31.0425,-86.3117,1440
2008-08-05,14096,63870,31.0425,-86.3117,1439
2008-08-06,14097,63870,31.0425,-86.3117,1440
2008-08-07,14098,63870,31.0425,-86.3117,1439
2008-08-08,14099,63870,31.0425,-86.3117,1440
2008-08-09,14100,63870,31.0425,-86.3117,1440
2008-08-10,14101,63870,31.0425,-86.3117,1439
2008-08-11,14102,63870,31.0425,-86.3117,1440
2008-08-12,14103,63870,31.0425,-86.3117,1440
2008-08-13,14104,63870,31.0425,-86.3117,1440
2008-08-14,14105,63870,31.0425,-86.3117,1402
2008-08-15,14106,63870,31.0425,-86.3117,938
2008-08-16,14107,63870,31.0425,-86.3117,1440
2008-08-17,14108,63870,31.0425,-86.3117,1440
2008-08-18,14109,63870,31.0425,-86.3117,1440
2008-08-19,14110,63870,31.0425,-86.3117,1440
2008-08-20,14111,63870,31.0425,-86.3117,1440
2008-08-21,14112,63870,31.0425,-86.3117,1440
2008-08-22,14113,63870,31.0425,-86.3117,1042
2008-08-23,14114,63870,31.0425,-86.3117,1238
2008-08-24,14115,63870,31.0425,-86.3117,1440
2008-08-25,14116,63870,31.0425,-86.3117,1440
2008-08-26,14117,63870,31.0425,-86.3117,1222
2008-08-27,14118,63870,31.0425,-86.3117,1118
2008-08-28,14119,63870,31.0425,-86.3117,1440
2008-08-29,14120,63870,31.0425,-86.3117,1440
2008-08-30,14121,63870,31.0425,-86.3117,1440
2008-08-31,14122,63870,31.0425,-86.3117,1080
2008-07-31,14091,54779,41.0093,-74.7363,420
2008-08-01,14092,54779,41.0093,-74.7363,1322
2008-08-02,14093,54779,41.0093,-74.7363,1440
2008-08-03,14094,54779,41.0093,-74.7363,1316
2008-08-04,14095,54779,41.0093,-74.7363,1280
2008-08-05,14096,54779,41.0093,-74.7363,1337
2008-08-06,14097,54779,41.0093,-74.7363,1310
2008-08-07,14098,54779,41.0093,-74.7363,1334
2008-08-08,14099,54779,41.0093,-74.7363,1256
2008-08-09,14100,54779,41.0093,-74.7363,1375
2008-08-10,14101,54779,41.0093,-74.7363,728
2008-08-11,14102,54779,41.0093,-74.7363,1209
2008-08-12,14103,54779,41.0093,-74.7363,1440
2008-08-13,14104,54779,41.0093,-74.7363,1440
2008-08-14,14105,54779,41.0093,-74.7363,1436
2008-08-15,14106,54779,41.0093,-74.7363,781
2008-08-16,14107,54779,41.0093,-74.7363,1439
2008-08-17,14108,54779,41.0093,-74.7363,1440
2008-08-18,14109,54779,41.0093,-74.7363,1440
2008-08-19,14110,54779,41.0093,-74.7363,1440
2008-08-20,14111,54779,41.0093,-74.7363,1440
2008-08-21,14112,54779,41.0093,-74.7363,1440
2008-08-22,14113,54779,41.0093,-74.7363,1331
2008-08-23,14114,54779,41.0093,-74.7363,1426
2008-08-24,14115,54779,41.0093,-74.7363,1315
2008-08-25,14116,54779,41.0093,-74.7363,1370
2008-08-26,14117,54779,41.0093,-74.7363,1212
2008-08-27,14118,54779,41.0093,-74.7363,1081
2008-08-28,14119,54779,41.0093,-74.7363,1328
2008-08-29,14120,54779,41.0093,-74.7363,537
2008-07-31,14091,63871,30.8458,-85.6014,420
2008-08-01,14092,63871,30.8458,-85.6014,216
2008-08-02,14093,63871,30.8458,-85.6014,1372
2008-08-03,14094,63871,30.8458,-85.6014,874
2008-08-04,14095,63871,30.8458,-85.6014,1178
2008-08-05,14096,63871,30.8458,-85.6014,1180
2008-08-06,14097,63871,30.8458,-85.6014,1440
2008-08-07,14098,63871,30.8458,-85.6014,1440
2008-08-08,14099,63871,30.8458,-85.6014,1342
2008-08-09,14100,63871,30.8458,-85.6014,253
2008-08-10,14101,63871,30.8458,-85.6014,1440
2008-08-11,14102,63871,30.8458,-85.6014,1381
2008-08-12,14103,63871,30.8458,-85.6014,1287
2008-08-13,14104,63871,30.8458,-85.6014,879
2008-08-14,14105,63871,30.8458,-85.6014,1439
2008-08-15,14106,63871,30.8458,-85.6014,549
2008-08-16,14107,63871,30.8458,-85.6014,720
2008-08-17,14108,63871,30.8458,-85.6014,670
2008-08-18,14109,63871,30.8458,-85.6014,903
2008-08-19,14110,63871,30.8458,-85.6014,1317
2008-08-20,14111,63871,30.8458,-85.6014,1426
2008-08-21,14112,63871,30.8458,-85.6014,751
2008-08-22,14113,63871,30.8458,-85.6014,1413
2008-08-23,14114,63871,30.8458,-85.6014,1381
2008-08-24,14115,63871,30.8458,-85.6014,1438
2008-08-25,14116,63871,30.8458,-85.6014,1372
2008-08-26,14117,63871,30.8458,-85.6014,1378
2008-08-27,14118,63871,30.8458,-85.6014,470
2008-08-28,14119,63871,30.8458,-85.6014,625
2008-08-29,14120,63871,30.8458,-85.6014,1416
2008-08-30,14121,63871,30.8458,-85.6014,1408
2008-08-31,14122,63871,30.8458,-85.6014,468
2008-07-31,14091,94037,45.6043,-103.547,300
2008-08-01,14092,94037,45.6043,-103.547,1440
2008-08-02,14093,94037,45.6043,-103.547,1437
2008-08-03,14094,94037,45.6043,-103.547,1435
2008-08-04,14095,94037,45.6043,-103.547,1439
2008-08-05,14096,94037,45.6043,-103.547,1440
2008-08-06,14097,94037,45.6043,-103.547,1440
2008-08-07,14098,94037,45.6043,-103.547,1440
2008-08-08,14099,94037,45.6043,-103.547,1439
2008-08-09,14100,94037,45.6043,-103.547,1440
2008-08-10,14101,94037,45.6043,-103.547,1440
2008-08-11,14102,94037,45.6043,-103.547,1440
2008-08-12,14103,94037,45.6043,-103.547,1439
2008-08-13,14104,94037,45.6043,-103.547,1440
2008-08-14,14105,94037,45.6043,-103.547,1440
2008-08-15,14106,94037,45.6043,-103.547,908
2008-08-16,14107,94037,45.6043,-103.547,1440
2008-08-17,14108,94037,45.6043,-103.547,1440
2008-08-18,14109,94037,45.6043,-103.547,1440
2008-08-19,14110,94037,45.6043,-103.547,1440
2008-08-20,14111,94037,45.6043,-103.547,1440
2008-08-21,14112,94037,45.6043,-103.547,1440
2008-08-22,14113,94037,45.6043,-103.547,1431
2008-08-23,14114,94037,45.6043,-103.547,1440
2008-08-24,14115,94037,45.6043,-103.547,1440
2008-08-25,14116,94037,45.6043,-103.547,1440
2008-08-26,14117,94037,45.6043,-103.547,672
2008-08-27,14118,94037,45.6043,-103.547,1020
2008-08-28,14119,94037,45.6043,-103.547,1439
2008-08-29,14120,94037,45.6043,-103.547,1439
2008-08-30,14121,94037,45.6043,-103.547,1416
2008-08-31,14122,94037,45.6043,-103.547,1138
2008-07-31,14091,53862,30.0719,-83.5736,420
2008-08-01,14092,53862,30.0719,-83.5736,1440
2008-08-02,14093,53862,30.0719,-83.5736,1422
2008-08-03,14094,53862,30.0719,-83.5736,1440
2008-08-04,14095,53862,30.0719,-83.5736,1440
2008-08-05,14096,53862,30.0719,-83.5736,1440
2008-08-06,14097,53862,30.0719,-83.5736,1428
2008-08-07,14098,53862,30.0719,-83.5736,1440
