-80.778000000000006,25.731999999999999,25157
-80.644000000000005,25.719000000000001,25158
-98.129999999999995,26.492999999999999,25480
-97.994000000000000,26.495999999999999,25481
-97.858000000000004,26.498000000000001,25482
-80.899000000000001,25.866000000000000,25607
-80.763999999999996,25.853000000000002,25608
-80.629000000000005,25.840000000000000,25609
-98.406000000000006,26.609000000000002,25929
-98.269999999999996,26.611999999999998,25930
-98.134000000000000,26.614999999999998,25931
-97.997000000000000,26.617000000000001,25932
-97.861000000000004,26.620000000000001,25933
-81.019000000000005,26.000000000000000,26057
-80.884000000000000,25.986999999999998,26058
-80.750000000000000,25.974000000000000,26059
-80.614999999999995,25.962000000000000,26060
-98.682000000000002,26.724000000000000,26378
-98.546000000000006,26.727000000000000,26379
-98.409000000000006,26.730000000000000,26380
-98.272999999999996,26.733000000000001,26381
-98.137000000000000,26.736000000000001,26382
-98.000000000000000,26.739000000000001,26383
-81.140000000000001,26.132999999999999,26507
-81.004999999999995,26.120999999999999,26508
-80.870000000000005,26.108000000000001,26509
-80.734999999999999,26.096000000000000,26510
-80.600999999999999,26.082999999999998,26511
-98.822000000000003,26.841999999999999,26828
-98.685000000000002,26.846000000000000,26829
-98.549000000000007,26.849000000000000,26830
-98.412999999999997,26.852000000000000,26831
-98.275999999999996,26.855000000000000,26832
-98.140000000000001,26.858000000000001,26833
-98.003000000000000,26.861000000000001,26834
-81.397000000000006,26.279000000000000,26956
-81.260999999999996,26.266999999999999,26957
-81.126000000000005,26.254999999999999,26958
-80.991000000000000,26.242000000000001,26959
-80.855999999999995,26.228999999999999,26960
-80.721000000000004,26.216999999999999,26961
-80.585999999999999,26.204000000000001,26962
-98.825999999999993,26.963999999999999,27279
-98.688999999999993,26.968000000000000,27280
-98.552999999999997,26.971000000000000,27281
-98.415999999999997,26.974000000000000,27282
-98.280000000000001,26.977000000000000,27283
-98.143000000000001,26.980000000000000,27284
-98.006000000000000,26.983000000000001,27285
-81.382999999999996,26.399999999999999,27407
-81.248000000000005,26.388000000000002,27408
-81.111999999999995,26.376000000000001,27409
-80.977000000000004,26.363000000000000,27410
-80.841999999999999,26.350999999999999,27411
-80.706999999999994,26.338000000000001,27412
-80.572000000000003,26.324999999999999,27413
-98.965999999999994,27.082000000000001,27729
-98.829999999999998,27.085999999999999,27730
-98.692999999999998,27.088999999999999,27731
-98.555999999999997,27.091999999999999,27732
-98.420000000000002,27.096000000000000,27733
-98.283000000000001,27.099000000000000,27734
-98.146000000000001,27.100999999999999,27735
-98.009000000000000,27.103999999999999,27736
-81.504999999999995,26.533999999999999,27857
-81.369000000000000,26.521000000000001,27858
-81.233999999999995,26.509000000000000,27859
-81.099000000000004,26.497000000000000,27860
-80.962999999999994,26.484000000000002,27861
-80.828000000000003,26.472000000000001,27862
-80.692999999999998,26.459000000000000,27863
-80.557000000000002,26.446000000000002,27864
-80.421999999999997,26.433000000000000,27865
-98.969999999999999,27.204000000000001,28180
-98.832999999999998,27.207999999999998,28181
-98.697000000000003,27.210999999999999,28182
-98.560000000000002,27.213999999999999,28183
-98.423000000000002,27.216999999999999,28184
-98.286000000000001,27.219999999999999,28185
-98.149000000000001,27.222999999999999,28186
-98.013000000000005,27.225999999999999,28187
-81.491000000000000,26.655000000000001,28308
-81.355999999999995,26.643000000000001,28309
-81.219999999999999,26.629999999999999,28310
-81.084999999999994,26.617999999999999,28311
-80.948999999999998,26.605000000000000,28312
-80.813999999999993,26.593000000000000,28313
-80.677999999999997,26.579999999999998,28314
-80.543000000000006,26.567000000000000,28315
-80.408000000000001,26.553999999999998,28316
-98.974000000000004,27.326000000000001,28631
-98.837000000000003,27.329000000000001,28632
-98.700000000000003,27.332999999999998,28633
-98.563000000000002,27.335999999999999,28634
-98.426000000000002,27.338999999999999,28635
-98.290000000000006,27.341999999999999,28636
-98.153000000000006,27.344999999999999,28637
-98.016000000000005,27.347999999999999,28638
-81.477999999999994,26.776000000000000,28759
-81.341999999999999,26.763999999999999,28760
-81.206000000000003,26.751000000000001,28761
-81.070999999999998,26.739000000000001,28762
-80.935000000000002,26.725999999999999,28763
-80.799000000000007,26.713999999999999,28764
-80.664000000000001,26.701000000000001,28765
-80.528000000000006,26.687999999999999,28766
-99.114999999999995,27.443999999999999,29081
-98.977999999999994,27.446999999999999,29082
-98.840999999999994,27.451000000000001,29083
-98.703999999999994,27.454000000000001,29084
-98.566999999999993,27.457000000000001,29085
-98.430000000000007,27.460999999999999,29086
-98.293000000000006,27.463999999999999,29087
-98.156000000000006,27.466999999999999,29088
-98.019000000000005,27.469000000000001,29089
-81.599999999999994,26.908999999999999,29209
-81.463999999999999,26.896999999999998,29210
-81.328000000000003,26.885000000000002,29211
-81.191999999999993,26.873000000000001,29212
