begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,id,name,status,knots,max_radius_34_knot_winds_nmiles,begin_lat,begin_lon,end_lat,end_lon
2018-05-10 12:00:00 UTC,1525953600,2018-05-10 18:00:00 UTC,1525975200,EP012018,ONE,TD,30,0,12.1,-125.4,12.3,-126.2
2018-05-10 18:00:00 UTC,1525975200,2018-05-11 00:00:00 UTC,1525996800,EP012018,ONE,TD,30,0,12.3,-126.2,12.4,-127.1
2018-05-11 00:00:00 UTC,1525996800,2018-05-11 06:00:00 UTC,1526018400,EP012018,ONE,TD,30,0,12.4,-127.1,12.5,-128.0
2018-05-11 06:00:00 UTC,1526018400,2018-05-11 12:00:00 UTC,1526040000,EP012018,ONE,TD,30,0,12.5,-128.0,12.6,-128.7
2018-05-11 12:00:00 UTC,1526040000,2018-05-11 18:00:00 UTC,1526061600,EP012018,ONE,TD,30,0,12.6,-128.7,12.7,-129.3
2018-05-11 18:00:00 UTC,1526061600,2018-05-12 00:00:00 UTC,1526083200,EP012018,ONE,LO,25,0,12.7,-129.3,12.8,-129.8
2018-05-12 00:00:00 UTC,1526083200,2018-05-12 06:00:00 UTC,1526104800,EP012018,ONE,LO,25,0,12.8,-129.8,13.0,-130.1
2018-05-12 06:00:00 UTC,1526104800,2018-05-12 12:00:00 UTC,1526126400,EP012018,ONE,LO,25,0,13.0,-130.1,13.2,-130.3
2018-05-12 12:00:00 UTC,1526126400,2018-05-12 18:00:00 UTC,1526148000,EP012018,ONE,LO,25,0,13.2,-130.3,13.3,-130.4
2018-05-12 18:00:00 UTC,1526148000,2018-05-13 00:00:00 UTC,1526169600,EP012018,ONE,LO,20,0,13.3,-130.4,13.4,-130.3
2018-05-13 00:00:00 UTC,1526169600,2018-05-13 06:00:00 UTC,1526191200,EP012018,ONE,LO,20,0,13.4,-130.3,13.5,-130.2
2018-05-13 06:00:00 UTC,1526191200,2018-05-13 12:00:00 UTC,1526212800,EP012018,ONE,LO,20,0,13.5,-130.2,13.4,-130.1
2018-05-25 12:00:00 UTC,1527249600,2018-05-25 18:00:00 UTC,1527271200,AL012018,ALBERTO,SD,30,0,18.8,-87.1,18.7,-86.5
2018-05-25 18:00:00 UTC,1527271200,2018-05-26 00:00:00 UTC,1527292800,AL012018,ALBERTO,SD,30,0,18.7,-86.5,18.9,-85.9
2018-05-26 00:00:00 UTC,1527292800,2018-05-26 06:00:00 UTC,1527314400,AL012018,ALBERTO,SD,30,0,18.9,-85.9,19.6,-85.7
2018-05-26 06:00:00 UTC,1527314400,2018-05-26 12:00:00 UTC,1527336000,AL012018,ALBERTO,SD,30,0,19.6,-85.7,21.3,-85.6
2018-05-26 12:00:00 UTC,1527336000,2018-05-26 18:00:00 UTC,1527357600,AL012018,ALBERTO,SD,35,120,21.3,-85.6,22.6,-85.3
2018-05-26 18:00:00 UTC,1527357600,2018-05-27 00:00:00 UTC,1527379200,AL012018,ALBERTO,SS,35,120,22.6,-85.3,23.6,-84.8
2018-05-27 00:00:00 UTC,1527379200,2018-05-27 06:00:00 UTC,1527400800,AL012018,ALBERTO,SS,35,120,23.6,-84.8,24.9,-84.3
2018-05-27 06:00:00 UTC,1527400800,2018-05-27 12:00:00 UTC,1527422400,AL012018,ALBERTO,SS,40,120,24.9,-84.3,26.6,-84.4
2018-05-27 12:00:00 UTC,1527422400,2018-05-27 18:00:00 UTC,1527444000,AL012018,ALBERTO,SS,45,110,26.6,-84.4,27.6,-85.0
2018-05-27 18:00:00 UTC,1527444000,2018-05-28 00:00:00 UTC,1527465600,AL012018,ALBERTO,SS,55,100,27.6,-85.0,28.2,-85.8
2018-05-28 00:00:00 UTC,1527465600,2018-05-28 06:00:00 UTC,1527487200,AL012018,ALBERTO,TS,55,100,28.2,-85.8,28.6,-86.0
2018-05-28 06:00:00 UTC,1527487200,2018-05-28 12:00:00 UTC,1527508800,AL012018,ALBERTO,TS,55,90,28.6,-86.0,29.1,-85.9
2018-05-28 12:00:00 UTC,1527508800,2018-05-28 18:00:00 UTC,1527530400,AL012018,ALBERTO,TS,50,90,29.1,-85.9,29.8,-85.9
2018-05-28 18:00:00 UTC,1527530400,2018-05-28 21:00:00 UTC,1527541200,AL012018,ALBERTO,TS,45,80,29.8,-85.9,30.3,-86.0
2018-05-28 21:00:00 UTC,1527541200,2018-05-29 00:00:00 UTC,1527552000,AL012018,ALBERTO,TS,40,80,30.3,-86.0,30.9,-86.1
2018-05-29 00:00:00 UTC,1527552000,2018-05-29 06:00:00 UTC,1527573600,AL012018,ALBERTO,TD,30,0,30.9,-86.1,31.9,-86.6
2018-05-29 06:00:00 UTC,1527573600,2018-05-29 12:00:00 UTC,1527595200,AL012018,ALBERTO,TD,30,0,31.9,-86.6,33.0,-87.0
2018-05-29 12:00:00 UTC,1527595200,2018-05-29 18:00:00 UTC,1527616800,AL012018,ALBERTO,TD,30,0,33.0,-87.0,34.2,-87.3
2018-05-29 18:00:00 UTC,1527616800,2018-05-30 00:00:00 UTC,1527638400,AL012018,ALBERTO,TD,30,0,34.2,-87.3,35.4,-87.6
2018-05-30 00:00:00 UTC,1527638400,2018-05-30 06:00:00 UTC,1527660000,AL012018,ALBERTO,TD,30,0,35.4,-87.6,36.7,-87.9
2018-05-30 06:00:00 UTC,1527660000,2018-05-30 12:00:00 UTC,1527681600,AL012018,ALBERTO,TD,30,0,36.7,-87.9,38.2,-87.7
2018-05-30 12:00:00 UTC,1527681600,2018-05-30 18:00:00 UTC,1527703200,AL012018,ALBERTO,TD,30,0,38.2,-87.7,39.9,-87.0
2018-05-30 18:00:00 UTC,1527703200,2018-05-31 00:00:00 UTC,1527724800,AL012018,ALBERTO,TD,30,0,39.9,-87.0,41.5,-86.0
2018-05-31 00:00:00 UTC,1527724800,2018-05-31 06:00:00 UTC,1527746400,AL012018,ALBERTO,TD,30,0,41.5,-86.0,43.5,-84.6
2018-05-31 06:00:00 UTC,1527746400,2018-05-31 12:00:00 UTC,1527768000,AL012018,ALBERTO,LO,30,0,43.5,-84.6,46.0,-83.3
2018-06-06 00:00:00 UTC,1528243200,2018-06-06 06:00:00 UTC,1528264800,EP022018,ALETTA,TD,35,90,14.0,-105.4,14.2,-106.1
2018-06-06 06:00:00 UTC,1528264800,2018-06-06 12:00:00 UTC,1528286400,EP022018,ALETTA,TS,40,90,14.2,-106.1,14.2,-106.8
2018-06-06 12:00:00 UTC,1528286400,2018-06-06 18:00:00 UTC,1528308000,EP022018,ALETTA,TS,45,80,14.2,-106.8,14.2,-107.5
2018-06-06 18:00:00 UTC,1528308000,2018-06-07 00:00:00 UTC,1528329600,EP022018,ALETTA,TS,50,80,14.2,-107.5,14.4,-108.2
2018-06-07 00:00:00 UTC,1528329600,2018-06-07 06:00:00 UTC,1528351200,EP022018,ALETTA,TS,55,80,14.4,-108.2,14.7,-108.7
2018-06-07 06:00:00 UTC,1528351200,2018-06-07 12:00:00 UTC,1528372800,EP022018,ALETTA,TS,55,80,14.7,-108.7,14.9,-109.1
2018-06-07 12:00:00 UTC,1528372800,2018-06-07 18:00:00 UTC,1528394400,EP022018,ALETTA,TS,65,80,14.9,-109.1,15.1,-109.6
2018-06-07 18:00:00 UTC,1528394400,2018-06-08 00:00:00 UTC,1528416000,EP022018,ALETTA,HU,90,90,15.1,-109.6,15.4,-110.1
2018-06-08 00:00:00 UTC,1528416000,2018-06-08 06:00:00 UTC,1528437600,EP022018,ALETTA,HU,105,90,15.4,-110.1,15.6,-110.6
2018-06-08 06:00:00 UTC,1528437600,2018-06-08 12:00:00 UTC,1528459200,EP022018,ALETTA,HU,120,90,15.6,-110.6,15.7,-111.0
2018-06-08 12:00:00 UTC,1528459200,2018-06-08 18:00:00 UTC,1528480800,EP022018,ALETTA,HU,120,90,15.7,-111.0,15.9,-111.5
2018-06-08 18:00:00 UTC,1528480800,2018-06-09 00:00:00 UTC,1528502400,EP022018,ALETTA,HU,120,90,15.9,-111.5,16.0,-112.0
2018-06-09 00:00:00 UTC,1528502400,2018-06-09 06:00:00 UTC,1528524000,EP022018,ALETTA,HU,110,90,16.0,-112.0,16.1,-112.5
2018-06-09 06:00:00 UTC,1528524000,2018-06-09 12:00:00 UTC,1528545600,EP022018,ALETTA,HU,100,80,16.1,-112.5,16.2,-113.0
2018-06-09 12:00:00 UTC,1528545600,2018-06-09 18:00:00 UTC,1528567200,EP022018,ALETTA,HU,90,80,16.2,-113.0,16.1,-113.5
2018-06-09 18:00:00 UTC,1528567200,2018-06-10 00:00:00 UTC,1528588800,EP022018,ALETTA,HU,70,80,16.1,-113.5,15.9,-114.0
2018-06-10 00:00:00 UTC,1528588800,2018-06-10 06:00:00 UTC,1528610400,EP022018,ALETTA,TS,55,80,15.9,-114.0,16.0,-114.4
2018-06-10 06:00:00 UTC,1528610400,2018-06-10 12:00:00 UTC,1528632000,EP022018,ALETTA,TS,45,80,16.0,-114.4,16.2,-114.8
2018-06-10 12:00:00 UTC,1528632000,2018-06-10 18:00:00 UTC,1528653600,EP022018,ALETTA,TS,40,80,16.2,-114.8,16.5,-115.4
2018-06-10 18:00:00 UTC,1528653600,2018-06-11 00:00:00 UTC,1528675200,EP022018,ALETTA,TS,40,80,16.5,-115.4,16.8,-115.9
2018-06-11 00:00:00 UTC,1528675200,2018-06-11 06:00:00 UTC,1528696800,EP022018,ALETTA,TS,40,80,16.8,-115.9,16.9,-116.5
2018-06-11 06:00:00 UTC,1528696800,2018-06-11 12:00:00 UTC,1528718400,EP022018,ALETTA,TS,35,60,16.9,-116.5,16.8,-117.4
2018-06-11 12:00:00 UTC,1528718400,2018-06-11 18:00:00 UTC,1528740000,EP022018,ALETTA,LO,30,0,16.8,-117.4,16.6,-118.0
2018-06-11 18:00:00 UTC,1528740000,2018-06-12 00:00:00 UTC,1528761600,EP022018,ALETTA,LO,30,0,16.6,-118.0,16.5,-118.5
2018-06-12 00:00:00 UTC,1528761600,2018-06-12 06:00:00 UTC,1528783200,EP022018,ALETTA,LO,30,0,16.5,-118.5,16.4,-119.0
2018-06-12 06:00:00 UTC,1528783200,2018-06-12 12:00:00 UTC,1528804800,EP022018,ALETTA,LO,25,0,16.4,-119.0,16.3,-119.5
2018-06-12 12:00:00 UTC,1528804800,2018-06-12 18:00:00 UTC,1528826400,EP022018,ALETTA,LO,25,0,16.3,-119.5,16.0,-119.6
2018-06-12 18:00:00 UTC,1528826400,2018-06-13 00:00:00 UTC,1528848000,EP022018,ALETTA,LO,25,0,16.0,-119.6,15.7,-119.6
2018-06-13 00:00:00 UTC,1528848000,2018-06-13 06:00:00 UTC,1528869600,EP022018,ALETTA,LO,25,0,15.7,-119.6,15.5,-119.4
2018-06-13 06:00:00 UTC,1528869600,2018-06-13 12:00:00 UTC,1528891200,EP022018,ALETTA,LO,25,0,15.5,-119.4,15.6,-119.3
2018-06-13 12:00:00 UTC,1528891200,2018-06-13 18:00:00 UTC,1528912800,EP022018,ALETTA,LO,20,0,15.6,-119.3,15.7,-119.3
2018-06-13 18:00:00 UTC,1528912800,2018-06-14 00:00:00 UTC,1528934400,EP022018,ALETTA,LO,20,0,15.7,-119.3,15.9,-119.3
2018-06-14 00:00:00 UTC,1528934400,2018-06-14 06:00:00 UTC,1528956000,EP022018,ALETTA,LO,20,0,15.9,-119.3,16.0,-119.3
2018-06-14 06:00:00 UTC,1528956000,2018-06-14 12:00:00 UTC,1528977600,EP022018,ALETTA,LO,20,0,16.0,-119.3,16.1,-119.2
2018-06-14 12:00:00 UTC,1528977600,2018-06-14 18:00:00 UTC,1528999200,EP022018,ALETTA,LO,20,0,16.1,-119.2,16.3,-119.0
2018-06-14 18:00:00 UTC,1528999200,2018-06-15 00:00:00 UTC,1529020800,EP022018,ALETTA,LO,20,0,16.3,-119.0,16.4,-118.8
2018-06-15 00:00:00 UTC,1529020800,2018-06-15 06:00:00 UTC,1529042400,EP022018,ALETTA,LO,20,0,16.4,-118.8,16.4,-118.3
2018-06-15 06:00:00 UTC,1529042400,2018-06-15 12:00:00 UTC,1529064000,EP022018,ALETTA,LO,20,0,16.4,-118.3,16.3,-117.8
2018-06-15 12:00:00 UTC,1529064000,2018-06-15 18:00:00 UTC,1529085600,EP022018,ALETTA,LO,20,0,16.3,-117.8,16.3,-117.3
2018-06-15 18:00:00 UTC,1529085600,2018-06-16 00:00:00 UTC,1529107200,EP022018,ALETTA,LO,20,0,16.3,-117.3,16.2,-116.8
2018-06-09 18:00:00 UTC,1528567200,2018-06-10 00:00:00 UTC,1528588800,EP032018,BUD,TD,35,50,12.1,-100.5,12.7,-101.3
2018-06-10 00:00:00 UTC,1528588800,2018-06-10 06:00:00 UTC,1528610400,EP032018,BUD,TS,45,60,12.7,-101.3,13.5,-102.1
2018-06-10 06:00:00 UTC,1528610400,2018-06-10 12:00:00 UTC,1528632000,EP032018,BUD,TS,55,90,13.5,-102.1,14.4,-102.9
2018-06-10 12:00:00 UTC,1528632000,2018-06-10 18:00:00 UTC,1528653600,EP032018,BUD,TS,65,120,14.4,-102.9,15.1,-103.8
2018-06-10 18:00:00 UTC,1528653600,2018-06-11 00:00:00 UTC,1528675200,EP032018,BUD,HU,75,120,15.1,-103.8,15.7,-104.6
2018-06-11 00:00:00 UTC,1528675200,2018-06-11 06:00:00 UTC,1528696800,EP032018,BUD,HU,90,120,15.7,-104.6,16.1,-105.6
2018-06-11 06:00:00 UTC,1528696800,2018-06-11 12:00:00 UTC,1528718400,EP032018,BUD,HU,100,110,16.1,-105.6,16.4,-106.4
2018-06-11 12:00:00 UTC,1528718400,2018-06-11 18:00:00 UTC,1528740000,EP032018,BUD,HU,110,100,16.4,-106.4,16.8,-106.9
2018-06-11 18:00:00 UTC,1528740000,2018-06-12 00:00:00 UTC,1528761600,EP032018,BUD,HU,120,100,16.8,-106.9,17.3,-107.4
2018-06-12 00:00:00 UTC,1528761600,2018-06-12 06:00:00 UTC,1528783200,EP032018,BUD,HU,120,100,17.3,-107.4,17.7,-107.8
2018-06-12 06:00:00 UTC,1528783200,2018-06-12 12:00:00 UTC,1528804800,EP032018,BUD,HU,115,100,17.7,-107.8,18.0,-108.1
2018-06-12 12:00:00 UTC,1528804800,2018-06-12 18:00:00 UTC,1528826400,EP032018,BUD,HU,110,100,18.0,-108.1,18.3,-108.3
2018-06-12 18:00:00 UTC,1528826400,2018-06-13 00:00:00 UTC,1528848000,EP032018,BUD,HU,100,90,18.3,-108.3,18.6,-108.5
2018-06-13 00:00:00 UTC,1528848000,2018-06-13 06:00:00 UTC,1528869600,EP032018,BUD,HU,85,90,18.6,-108.5,18.9,-108.6
2018-06-13 06:00:00 UTC,1528869600,2018-06-13 12:00:00 UTC,1528891200,EP032018,BUD,HU,70,90,18.9,-108.6,19.2,-108.7
2018-06-13 12:00:00 UTC,1528891200,2018-06-13 18:00:00 UTC,1528912800,EP032018,BUD,TS,60,80,19.2,-108.7,19.7,-108.9
2018-06-13 18:00:00 UTC,1528912800,2018-06-14 00:00:00 UTC,1528934400,EP032018,BUD,TS,45,90,19.7,-108.9,20.3,-109.1
2018-06-14 00:00:00 UTC,1528934400,2018-06-14 06:00:00 UTC,1528956000,EP032018,BUD,TS,45,90,20.3,-109.1,20.8,-109.3
2018-06-14 06:00:00 UTC,1528956000,2018-06-14 12:00:00 UTC,1528977600,EP032018,BUD,TS,40,90,20.8,-109.3,21.3,-109.5
2018-06-14 12:00:00 UTC,1528977600,2018-06-14 18:00:00 UTC,1528999200,EP032018,BUD,TS,40,90,21.3,-109.5,21.9,-109.6
2018-06-14 18:00:00 UTC,1528999200,2018-06-15 00:00:00 UTC,1529020800,EP032018,BUD,TS,40,100,21.9,-109.6,22.7,-109.7
2018-06-15 00:00:00 UTC,1529020800,2018-06-15 02:00:00 UTC,1529028000,EP032018,BUD,TS,40,100,22.7,-109.7,23.0,-109.7
2018-06-15 02:00:00 UTC,1529028000,2018-06-15 06:00:00 UTC,1529042400,EP032018,BUD,TS,40,100,23.0,-109.7,23.8,-109.9
2018-06-15 06:00:00 UTC,1529042400,2018-06-15 12:00:00 UTC,1529064000,EP032018,BUD,TS,35,100,23.8,-109.9,24.7,-110.1
2018-06-15 12:00:00 UTC,1529064000,2018-06-15 18:00:00 UTC,1529085600,EP032018,BUD,LO,35,100,24.7,-110.1,25.5,-110.2
2018-06-15 18:00:00 UTC,1529085600,2018-06-16 00:00:00 UTC,1529107200,EP032018,BUD,LO,35,100,25.5,-110.2,26.4,-110.1
2018-06-14 18:00:00 UTC,1528999200,2018-06-15 00:00:00 UTC,1529020800,EP042018,CARLOTTA,TD,30,0,14.9,-100.0,15.1,-100.0
2018-06-15 00:00:00 UTC,1529020800,2018-06-15 06:00:00 UTC,1529042400,EP042018,CARLOTTA,TD,30,0,15.1,-100.0,15.4,-99.9
2018-06-15 06:00:00 UTC,1529042400,2018-06-15 12:00:00 UTC,1529064000,EP042018,CARLOTTA,TD,30,0,15.4,-99.9,15.6,-99.8
2018-06-15 12:00:00 UTC,1529064000,2018-06-15 18:00:00 UTC,1529085600,EP042018,CARLOTTA,TD,35,50,15.6,-99.8,15.8,-99.6
2018-06-15 18:00:00 UTC,1529085600,2018-06-16 00:00:00 UTC,1529107200,EP042018,CARLOTTA,TS,35,50,15.8,-99.6,15.9,-99.4
2018-06-16 00:00:00 UTC,1529107200,2018-06-16 06:00:00 UTC,1529128800,EP042018,CARLOTTA,TS,45,50,15.9,-99.4,15.9,-99.3
2018-06-16 06:00:00 UTC,1529128800,2018-06-16 12:00:00 UTC,1529150400,EP042018,CARLOTTA,TS,45,50,15.9,-99.3,15.9,-99.2
2018-06-16 12:00:00 UTC,1529150400,2018-06-16 18:00:00 UTC,1529172000,EP042018,CARLOTTA,TS,45,50,15.9,-99.2,16.0,-99.2
2018-06-16 18:00:00 UTC,1529172000,2018-06-17 00:00:00 UTC,1529193600,EP042018,CARLOTTA,TS,55,50,16.0,-99.2,16.4,-99.5
2018-06-17 00:00:00 UTC,1529193600,2018-06-17 06:00:00 UTC,1529215200,EP042018,CARLOTTA,TS,55,50,16.4,-99.5,16.6,-100.4
2018-06-17 06:00:00 UTC,1529215200,2018-06-17 12:00:00 UTC,1529236800,EP042018,CARLOTTA,TS,45,30,16.6,-100.4,16.8,-101.0
2018-06-17 12:00:00 UTC,1529236800,2018-06-17 18:00:00 UTC,1529258400,EP042018,CARLOTTA,TS,35,30,16.8,-101.0,17.0,-101.7
2018-06-17 18:00:00 UTC,1529258400,2018-06-18 00:00:00 UTC,1529280000,EP042018,CARLOTTA,TD,25,0,17.0,-101.7,17.2,-102.2
2018-06-18 00:00:00 UTC,1529280000,2018-06-18 06:00:00 UTC,1529301600,EP042018,CARLOTTA,TD,25,0,17.2,-102.2,17.4,-102.6
2018-06-18 06:00:00 UTC,1529301600,2018-06-18 12:00:00 UTC,1529323200,EP042018,CARLOTTA,TD,25,0,17.4,-102.6,17.7,-103.0
2018-06-18 12:00:00 UTC,1529323200,2018-06-18 18:00:00 UTC,1529344800,EP042018,CARLOTTA,TD,25,0,17.7,-103.0,18.0,-103.3
2018-06-18 18:00:00 UTC,1529344800,2018-06-19 00:00:00 UTC,1529366400,EP042018,CARLOTTA,TD,25,0,18.0,-103.3,18.1,-103.5
2018-06-23 00:00:00 UTC,1529712000,2018-06-23 06:00:00 UTC,1529733600,EP052018,DANIEL,LO,25,0,12.4,-115.9,12.6,-115.7
2018-06-23 06:00:00 UTC,1529733600,2018-06-23 12:00:00 UTC,1529755200,EP052018,DANIEL,LO,25,0,12.6,-115.7,12.8,-115.5
2018-06-23 12:00:00 UTC,1529755200,2018-06-23 18:00:00 UTC,1529776800,EP052018,DANIEL,LO,25,0,12.8,-115.5,13.1,-115.5
2018-06-23 18:00:00 UTC,1529776800,2018-06-24 00:00:00 UTC,1529798400,EP052018,DANIEL,LO,30,0,13.1,-115.5,13.7,-115.5
2018-06-24 00:00:00 UTC,1529798400,2018-06-24 06:00:00 UTC,1529820000,EP052018,DANIEL,TD,30,0,13.7,-115.5,14.6,-115.6
2018-06-24 06:00:00 UTC,1529820000,2018-06-24 12:00:00 UTC,1529841600,EP052018,DANIEL,TD,35,30,14.6,-115.6,15.5,-115.8
2018-06-24 12:00:00 UTC,1529841600,2018-06-24 18:00:00 UTC,1529863200,EP052018,DANIEL,TS,40,40,15.5,-115.8,16.6,-116.0
2018-06-24 18:00:00 UTC,1529863200,2018-06-25 00:00:00 UTC,1529884800,EP052018,DANIEL,TS,40,40,16.6,-116.0,17.6,-116.3
2018-06-25 00:00:00 UTC,1529884800,2018-06-25 06:00:00 UTC,1529906400,EP052018,DANIEL,TS,40,40,17.6,-116.3,18.4,-116.6
2018-06-25 06:00:00 UTC,1529906400,2018-06-25 12:00:00 UTC,1529928000,EP052018,DANIEL,TS,40,40,18.4,-116.6,18.8,-117.3
2018-06-25 12:00:00 UTC,1529928000,2018-06-25 18:00:00 UTC,1529949600,EP052018,DANIEL,TS,35,30,18.8,-117.3,19.2,-117.8
2018-06-25 18:00:00 UTC,1529949600,2018-06-26 00:00:00 UTC,1529971200,EP052018,DANIEL,TD,30,0,19.2,-117.8,19.6,-118.4
2018-06-26 00:00:00 UTC,1529971200,2018-06-26 06:00:00 UTC,1529992800,EP052018,DANIEL,TD,30,0,19.6,-118.4,19.8,-119.0
2018-06-26 06:00:00 UTC,1529992800,2018-06-26 12:00:00 UTC,1530014400,EP052018,DANIEL,LO,25,0,19.8,-119.0,19.9,-119.7
2018-06-26 12:00:00 UTC,1530014400,2018-06-26 18:00:00 UTC,1530036000,EP052018,DANIEL,LO,25,0,19.9,-119.7,20.0,-120.3
2018-06-26 18:00:00 UTC,1530036000,2018-06-27 00:00:00 UTC,1530057600,EP052018,DANIEL,LO,25,0,20.0,-120.3,19.9,-121.0
2018-06-27 00:00:00 UTC,1530057600,2018-06-27 06:00:00 UTC,1530079200,EP052018,DANIEL,LO,25,0,19.9,-121.0,19.7,-121.7
2018-06-27 06:00:00 UTC,1530079200,2018-06-27 12:00:00 UTC,1530100800,EP052018,DANIEL,LO,20,0,19.7,-121.7,19.6,-122.5
2018-06-27 12:00:00 UTC,1530100800,2018-06-27 18:00:00 UTC,1530122400,EP052018,DANIEL,LO,20,0,19.6,-122.5,19.5,-123.5
2018-06-27 18:00:00 UTC,1530122400,2018-06-28 00:00:00 UTC,1530144000,EP052018,DANIEL,LO,20,0,19.5,-123.5,19.4,-124.4
2018-06-28 00:00:00 UTC,1530144000,2018-06-28 06:00:00 UTC,1530165600,EP052018,DANIEL,LO,20,0,19.4,-124.4,19.3,-125.3
2018-06-27 06:00:00 UTC,1530079200,2018-06-27 12:00:00 UTC,1530100800,EP062018,EMILIA,LO,30,0,11.7,-107.0,12.4,-107.5
2018-06-27 12:00:00 UTC,1530100800,2018-06-27 18:00:00 UTC,1530122400,EP062018,EMILIA,LO,30,0,12.4,-107.5,12.8,-108.1
2018-06-27 18:00:00 UTC,1530122400,2018-06-28 00:00:00 UTC,1530144000,EP062018,EMILIA,TD,30,0,12.8,-108.1,13.2,-109.3
2018-06-28 00:00:00 UTC,1530144000,2018-06-28 06:00:00 UTC,1530165600,EP062018,EMILIA,TD,30,0,13.2,-109.3,13.7,-110.5
2018-06-28 06:00:00 UTC,1530165600,2018-06-28 12:00:00 UTC,1530187200,EP062018,EMILIA,TD,35,60,13.7,-110.5,14.2,-111.8
2018-06-28 12:00:00 UTC,1530187200,2018-06-28 18:00:00 UTC,1530208800,EP062018,EMILIA,TS,40,60,14.2,-111.8,14.7,-113.1
2018-06-28 18:00:00 UTC,1530208800,2018-06-29 00:00:00 UTC,1530230400,EP062018,EMILIA,TS,45,60,14.7,-113.1,15.1,-114.0
2018-06-29 00:00:00 UTC,1530230400,2018-06-29 06:00:00 UTC,1530252000,EP062018,EMILIA,TS,45,60,15.1,-114.0,15.6,-115.0
2018-06-29 06:00:00 UTC,1530252000,2018-06-29 12:00:00 UTC,1530273600,EP062018,EMILIA,TS,50,70,15.6,-115.0,16.0,-115.8
2018-06-29 12:00:00 UTC,1530273600,2018-06-29 18:00:00 UTC,1530295200,EP062018,EMILIA,TS,50,80,16.0,-115.8,16.4,-116.5
2018-06-29 18:00:00 UTC,1530295200,2018-06-30 00:00:00 UTC,1530316800,EP062018,EMILIA,TS,50,80,16.4,-116.5,16.6,-117.3
2018-06-30 00:00:00 UTC,1530316800,2018-06-30 06:00:00 UTC,1530338400,EP062018,EMILIA,TS,40,70,16.6,-117.3,16.8,-118.1
2018-06-30 06:00:00 UTC,1530338400,2018-06-30 12:00:00 UTC,1530360000,EP062018,EMILIA,TS,35,50,16.8,-118.1,17.4,-118.8
2018-06-30 12:00:00 UTC,1530360000,2018-06-30 18:00:00 UTC,1530381600,EP062018,EMILIA,TD,30,0,17.4,-118.8,17.8,-119.7
2018-06-30 18:00:00 UTC,1530381600,2018-07-01 00:00:00 UTC,1530403200,EP062018,EMILIA,TD,30,0,17.8,-119.7,18.2,-120.6
2018-07-01 00:00:00 UTC,1530403200,2018-07-01 06:00:00 UTC,1530424800,EP062018,EMILIA,TD,30,0,18.2,-120.6,18.7,-121.5
2018-07-01 06:00:00 UTC,1530424800,2018-07-01 12:00:00 UTC,1530446400,EP062018,EMILIA,TD,25,0,18.7,-121.5,19.1,-122.5
2018-07-01 12:00:00 UTC,1530446400,2018-07-01 18:00:00 UTC,1530468000,EP062018,EMILIA,TD,25,0,19.1,-122.5,19.5,-123.5
2018-07-01 18:00:00 UTC,1530468000,2018-07-02 00:00:00 UTC,1530489600,EP062018,EMILIA,TD,25,0,19.5,-123.5,20.0,-124.7
2018-07-02 00:00:00 UTC,1530489600,2018-07-02 06:00:00 UTC,1530511200,EP062018,EMILIA,LO,25,0,20.0,-124.7,20.6,-125.8
2018-07-02 06:00:00 UTC,1530511200,2018-07-02 12:00:00 UTC,1530532800,EP062018,EMILIA,LO,25,0,20.6,-125.8,21.3,-127.0
2018-07-02 12:00:00 UTC,1530532800,2018-07-02 18:00:00 UTC,1530554400,EP062018,EMILIA,LO,25,0,21.3,-127.0,21.9,-128.1
2018-07-02 18:00:00 UTC,1530554400,2018-07-03 00:00:00 UTC,1530576000,EP062018,EMILIA,LO,25,0,21.9,-128.1,22.4,-129.2
2018-07-03 00:00:00 UTC,1530576000,2018-07-03 06:00:00 UTC,1530597600,EP062018,EMILIA,LO,20,0,22.4,-129.2,22.8,-130.4
2018-07-03 06:00:00 UTC,1530597600,2018-07-03 12:00:00 UTC,1530619200,EP062018,EMILIA,LO,20,0,22.8,-130.4,23.1,-131.7
2018-07-03 12:00:00 UTC,1530619200,2018-07-03 18:00:00 UTC,1530640800,EP062018,EMILIA,LO,20,0,23.1,-131.7,23.3,-133.2
2018-07-03 18:00:00 UTC,1530640800,2018-07-04 00:00:00 UTC,1530662400,EP062018,EMILIA,LO,20,0,23.3,-133.2,23.4,-134.6
2018-06-30 18:00:00 UTC,1530381600,2018-07-01 00:00:00 UTC,1530403200,EP072018,FABIO,TD,30,0,11.0,-103.8,11.3,-104.8
2018-07-01 00:00:00 UTC,1530403200,2018-07-01 06:00:00 UTC,1530424800,EP072018,FABIO,TD,40,60,11.3,-104.8,11.6,-105.8
2018-07-01 06:00:00 UTC,1530424800,2018-07-01 12:00:00 UTC,1530446400,EP072018,FABIO,TS,45,70,11.6,-105.8,12.0,-106.8
2018-07-01 12:00:00 UTC,1530446400,2018-07-01 18:00:00 UTC,1530468000,EP072018,FABIO,TS,50,90,12.0,-106.8,12.3,-107.9
2018-07-01 18:00:00 UTC,1530468000,2018-07-02 00:00:00 UTC,1530489600,EP072018,FABIO,TS,55,90,12.3,-107.9,12.4,-108.8
2018-07-02 00:00:00 UTC,1530489600,2018-07-02 06:00:00 UTC,1530511200,EP072018,FABIO,TS,60,100,12.4,-108.8,12.5,-109.6
